review_id,source_key,review_decision,selected_core_id,losing_core_ids,name_source,geometry_policy,review_note,updated_at
village:180785:row1206:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180785:row1206:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,135054,135073;135046,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:180850:row1244:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180850:row1244:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,135078,162438,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:180949:row1301:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180949:row1301:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,135115,162429,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:180810:row1305:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180810:row1305:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,135073,135054;135046,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:180440:row1389:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180440:row1389:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,135920,135745,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:180718:row1431:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180718:row1431:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,135836,135937,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (20894.2 m),2026-09-21T10:42:55.297Z
village:180464:row1492:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180464:row1492:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,135745,135920,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:180520:row1530:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180520:row1530:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,135736,135687,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (48.6 m),2026-09-21T10:42:55.297Z
village:180524:row1628:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180524:row1628:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,135687,135736,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:179863:row1753:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:179863:row1753:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,134745,159518;134877,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
