id,postal_code,township_admin_area_id,local_admin_area_id,match_status,match_method,source_version,updated_at
7001,0605221,6073,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7002,0605222,6073,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7003,0605223,6073,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7004,0605224,6073,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7005,0606001,6039,5996,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7006,0606002,6039,5988,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7007,0606003,6039,5987,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7008,0606004,6039,6040,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7009,0606005,6039,6041,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7010,0606006,6039,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7011,0606007,6039,5994,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7012,0606200,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7013,0606201,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7014,0606202,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7015,0606203,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7016,0606204,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7017,0606205,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7018,0606206,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7019,0606207,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7020,0606208,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7021,0606209,6039,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7022,0606210,6039,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7023,0606211,6039,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7024,0607001,6280,6188,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7025,0607002,6280,6190,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7026,0607003,6280,6199,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7027,0607004,6280,6191,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7028,0607005,6280,6193,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7029,0607006,6280,6194,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7030,0607007,6280,6181,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7031,0607008,6280,6183,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7032,0607200,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7033,0607201,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7034,0607202,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7035,0607203,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7036,0607204,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7037,0607205,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7038,0607206,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7039,0607207,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7040,0607208,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7041,0607209,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7042,0607210,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7043,0607211,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7044,0607212,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7045,0607213,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7046,0607214,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7047,0607215,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7048,0607216,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7049,0607217,6280,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7050,0608001,6076,6134,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7051,0608002,6076,6146,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7052,0608003,6076,6095,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7053,0608004,6076,6081,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7054,0608005,6076,6136,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7055,0608006,6076,6145,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7056,0608007,6076,6109,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7057,0608008,6076,6113,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7058,0608200,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7059,0608201,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7060,0608202,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7061,0608203,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7062,0608204,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7063,0608205,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7064,0608206,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7065,0608207,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7066,0608208,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7067,0608209,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7068,0608210,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7069,0608211,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7070,0608212,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7071,0608213,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7072,0608214,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7073,0608215,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7074,0608216,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7075,0608217,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7076,0608218,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7077,0608219,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7078,0608220,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7079,0608221,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7080,0608222,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7081,0608223,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7082,0608224,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7083,0608225,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7084,0608226,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7085,0608227,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7086,0608228,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7087,0608229,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7088,0608230,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7089,0608231,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7090,0608232,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7091,0608233,6076,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7092,0609001,6310,6142,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7093,0609002,6310,6140,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7094,0609003,6310,6130,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7095,0609004,6310,6137,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7096,0609005,6310,6129,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7097,0609006,6310,6135,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7098,0609200,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7099,0609201,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7100,0609202,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7101,0609203,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7102,0609204,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7103,0609205,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7104,0609206,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7105,0609207,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7106,0609208,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7107,0609209,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7108,0609210,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7109,0609211,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7110,0609212,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7111,0609213,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7112,0609214,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7113,0609215,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7114,0609216,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7115,0609217,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7116,0609218,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7117,0609219,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7118,0609220,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7119,0609221,6310,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7120,0610001,6091,6090,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7121,0610002,6091,6084,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7122,0610003,6091,6085,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7123,0610004,6091,6087,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7124,0610005,6091,6088,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7125,0610006,6091,6089,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7126,0610200,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7127,0610201,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7128,0610202,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7129,0610203,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7130,0610204,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7131,0610205,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7132,0610206,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7133,0610207,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7134,0610208,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7135,0610209,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7136,0610210,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7137,0610211,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7138,0610212,6091,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7139,0611001,6126,6120,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7140,0611002,6126,6121,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7141,0611003,6126,6122,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7142,0611004,6126,6125,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7143,0611200,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7144,0611201,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7145,0611202,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7146,0611203,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7147,0611204,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7148,0611205,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7149,0611206,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7150,0611207,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7151,0611208,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7152,0611209,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7153,0611210,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7154,0611211,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7155,0611212,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7156,0611213,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7157,0611214,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7158,0611215,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7159,0611216,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7160,0611217,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7161,0611218,6126,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7162,0612001,6305,6306,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7163,0612002,6305,6299,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7164,0612003,6305,6308,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7165,0612004,6305,6307,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7166,0612200,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7167,0612201,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7168,0612202,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7169,0612203,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7170,0612204,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7171,0612205,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7172,0612206,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7173,0612207,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7174,0612208,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7175,0612209,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7176,0612210,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7177,0612211,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7178,0612212,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7179,0612213,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7180,0612214,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7181,0612215,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7182,0612216,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7183,0612217,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7184,0612218,6305,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7185,0613001,6290,6297,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7186,0613002,6290,6304,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7187,0613003,6290,6301,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7188,0613004,6290,6292,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7189,0613005,6290,6295,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7190,0613200,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7191,0613201,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7192,0613202,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7193,0613203,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7194,0613204,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7195,0613205,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7196,0613206,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7197,0613207,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7198,0613208,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7199,0613209,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7200,0613210,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7201,0613211,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7202,0613212,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7203,0613213,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7204,0613214,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7205,0613215,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7206,0613216,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7207,0613217,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7208,0613218,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7209,0613219,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7210,0613220,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7211,0613221,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7212,0613222,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7213,0613223,6290,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7214,0614001,6327,6318,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7215,0614002,6327,6323,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7216,0614003,6327,6303,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7217,0614004,6327,6326,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7218,0614200,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7219,0614201,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7220,0614202,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7221,0614203,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7222,0614204,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7223,0614205,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7224,0614206,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7225,0614207,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7226,0614208,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7227,0614209,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7228,0614210,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7229,0614211,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7230,0614212,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7231,0614213,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7232,0614214,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7233,0614215,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7234,0614216,6327,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7235,0615001,6322,6289,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7236,0615002,6322,6286,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7237,0615003,6322,6284,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7238,0615004,6322,6285,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7239,0615005,6322,6281,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7240,0615006,6322,6282,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7241,0615200,6322,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7242,0615201,6322,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7243,0615202,6322,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7244,0615203,6322,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7245,0615204,6322,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7246,0615205,6322,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
7247,0615206,6322,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:59:50.312868+00
