postal_code,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_admin_area_id,local_admin_area_id,match_status,match_method,review_reason
0303282,Chin State,ချင်းပြည်နယ်,Falam Township,ဖလမ်း မြို့နယ်,Tingcang Village Tract,ထိန်းစာန်း ကျေးရွာအုပ်စု,village_tract,6739,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0303283,Chin State,ချင်းပြည်နယ်,Falam Township,ဖလမ်း မြို့နယ်,Saek Village Tract,ဆအက် ကျေးရွာအုပ်စု,village_tract,6739,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0303284,Chin State,ချင်းပြည်နယ်,Falam Township,ဖလမ်း မြို့နယ်,Khuathlir Village Tract,ခေါ်ထီရ် ကျေးရွာအုပ်စု,village_tract,6739,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0303285,Chin State,ချင်းပြည်နယ်,Falam Township,ဖလမ်း မြို့နယ်,Cawhte Village Tract,ကျော့သဲ ကျေးရွာအုပ်စု,village_tract,6739,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304200,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Saizang Village Tract,ဆိုင်းဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304201,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Vongmual Village Tract,ဝေါင်မွာလ် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304202,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Khiangzang Village Tract,ခိန်းဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304203,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Suangpi Village Tract,ဆွောင်းပီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304204,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Dimpi Village Tract,ဒိမ်ပီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304205,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Bumzang Village Tract,ဘုမ်ဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304206,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Kahngen Village Tract,ကဂင် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304207,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Thangzang Village Tract,ထန်းဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304208,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Tualmu Village Tract,တွာလ်မူး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304209,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Gamngai Village Tract,ဂမ်ငိုင် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304210,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Lailui Village Tract,လိုင်လွီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304211,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Teeklui Village Tract,တက်လွီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304212,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Haupi Village Tract,ဟောက်ပီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304213,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Sezang Village Tract,ဆဲဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304214,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Lamzang Village Tract,လမ်းဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304215,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Lailo Village Tract,လိုင်လိုး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304216,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Valvum Village Tract,ဗာလ်ဂွမ်း ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304217,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Kaptel Village Tract,ကပ်တဲလ် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304218,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Tuipi Village Tract,တွီးပီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304219,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Laitui Village Tract,လိုင်တွီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304220,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Tuitawh Village Tract,တွီးတော့ ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304221,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Muizawl Village Tract,မွီဇောလ် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304222,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Muallum Village Tract,မွာလ်လုမ်း ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304223,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Cingpikot Village Tract,ကျိန်းပီးကွတ် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304224,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Tuithang Village Tract,တွီးထန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304225,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Tungzang Village Tract,တုန်းဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304226,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Anlangh Village Tract,အန်းလန့် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304227,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Gamlai Village Tract,ဂမ်လိုင် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304228,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Suangsang Village Tract,ဆွောင်းဆန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304229,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Thalmual Village Tract,ထာလ်မွလ် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304230,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Phaiza Village Tract,ဖိုင်ယား ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304231,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Buanli Village Tract,ဘွန်လီ ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304232,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Bukphil Village Tract,ဘုတ်ဖီရ် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304233,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Dampi Village Tract,ဒမ်ပီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304234,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Tuidil Village Tract,တွီးဒိလ်း ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304235,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Zimpi Village Tract,ဇိမ်ပီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304236,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Kawilam Village Tract,ကွေးလမ်း ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304237,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Suangphei Village Tract,ဆွောင်းဖေ ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304238,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Heilei Village Tract,ဟေလေး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304239,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Suangzang Village Tract,ဆွောင်းဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304240,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Pangsak Village Tract,ပန့်ဆပ် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304241,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Pakzang Village Tract,ပတ်ဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304242,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Thuklai Village Tract,ထုတ်လိုင် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304243,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Khuasak Village Tract,ခေါ်ဆပ် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304244,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Buanman Village Tract,ဘွင်မံ ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304245,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Limkhai Village Tract,လိမ်ခိုင် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304246,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Dolluang Village Tract,ဒေါ်လွင် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304247,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Vangteh Village Tract,ဗန်းတဲ့ ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304248,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Phunom Village Tract,ဖူနွမ်း ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304249,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Mualbe Village Tract,မွာလ်ဘဲ ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304250,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Buan Village Tract,ဘွင် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304251,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Pimpih Village Tract,ပင်းပီး ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304252,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Laibung Village Tract,လိုင်ဘုန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304253,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Theizang Village Tract,ထေးဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0304254,Chin State,ချင်းပြည်နယ်,Tedim Township,တီးတိန် မြို့နယ်,Ngalzang Village Tract,ငါလ်ဇန် ကျေးရွာအုပ်စု,village_tract,6718,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305001,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Khuavung (Laysan) Quarter,ခေါဝုန် / လေးဆန် ရပ်ကွက်,ward,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305002,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Khualai (Gozan) Quarter,ခေါလိုင် / ဂိုးဇန် ရပ်ကွက်,ward,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305200,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Salzang Village Tract,ဆာလ်ဇန် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305201,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Tungtuang Village Tract,တုံးတွောင် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305202,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Phaitu Village Tract,ဖိုင်တူ ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305203,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Lungtak Village Tract,လုံတပ် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305204,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Gelmual Village Tract,ဂဲလ်မွာလ် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305205,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Mualpi Village Tract,မွာလ်ပီး ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305206,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Anlun Village Tract,အန်းလွန် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305207,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Senam Village Tract,ဆဲနမ် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305208,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Lennakot Village Tract,လင်နှကွတ် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305209,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Sihpek Village Tract,စိပက် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305210,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Singpial Village Tract,စိန်းပျဲာလ် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305211,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Balbil Village Tract,ဘာလ်းဘီလ် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305212,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Hangken Village Tract,ဟန်ကင် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305213,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Suangpek Village Tract,ဆွောင်းပက် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305214,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Siabok Village Tract,ဆဲဘောက် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305215,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Lamthang Village Tract,လမ့်ထန် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305216,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Gampum Village Tract,ဂမ်ပုမ်း ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305217,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Tuitum Village Tract,တွီးတွမ်း ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305218,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Zampi Village Tract,ဇမ်ပီး ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305219,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Darkhai (A) Village Tract,ဒါရ်ခိုင်း (က) ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305220,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Bapi Village Tract,ဘပီး ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305221,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Saipimual Village Tract,ဆိုင်ပီးမွာလ် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305222,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Kansau Village Tract,ကန့်ဆောက် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305223,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Haipi Village Tract,ဟိုင်ပီး ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305224,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Suangzang Village Tract,ဆွောင်းဇန် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305225,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Khuabem Village Tract,ခေါဘဲမ်း ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305226,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Tuimui Village Tract,တွီးမွီ ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305227,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Tuimang Village Tract,တွီးမန် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305228,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Haicin Village Tract,ဟိုင်ကျင်း ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305229,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Pangmual Village Tract,ပန်မွာလ် ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0305230,Chin State,ချင်းပြည်နယ်,Tonzang Township,တွန်းဇန် မြို့နယ်,Tongciin Village Tract,တုန်ကျင်း ကျေးရွာအုပ်စု,village_tract,6712,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306200,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Luivang Village Tract,လွီဗန်း ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306201,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Tangku Village Tract,တန်ကူ ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306202,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Radui Village Tract,ရာဒွီး ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306203,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Ngaleng Village Tract,ငလိုင် ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306204,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Kace Village Tract,ကစဲ ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306205,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Congthia Village Tract,စောင်ထီယား ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306206,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Angthaw Village Tract,အန်ထော ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306207,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Lalui Village Tract,လာလွီး ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306208,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Dai Hnan Village Tract,ဒိုင်နှမ်း ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306209,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Leising Village Tract,လေဆင်း ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306210,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Leiring Village Tract,လေရိန်း ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306211,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Awkla Village Tract,အောက်လား ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306212,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Nhawte Village Tract,နှော်ထယ် ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306213,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Phaneng Village Tract,ဖနိုင် ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306214,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Vuitu Village Tract,ဝေတူ ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306215,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Ramting Village Tract,ရမ်တိန်း ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306216,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Haltu Village Tract,ဟာတူး ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306217,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Thlangpang Village Tract,ခြန်းပြန်း ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306218,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Amsoi Village Tract,အွမ်ဆွေး ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306219,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Valangpi Village Tract,ဝလံပီ ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0306220,Chin State,ချင်းပြည်နယ်,Matupi Township,မတူပီ မြို့နယ်,Valangte Village Tract,ဝလန်တယ် ကျေးရွာအုပ်စု,village_tract,6922,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
