postal_code,status,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,inferred_locality_type,matched_township_id,matched_local_admin_area_id,name_evidence,match_method,duplicate_extra_source_rows,source_row_count_en,source_row_count_my,reason,matched_township_public_id,matched_local_admin_public_id,v2_status,v2_reason
1002203,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကျီးတော ကျေးရွာအုပ်စု,Kyee Taw Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,ac766f35-31bb-4be2-8ea8-380a1d9ba7af,linked_exact_local_area,linked to frozen create village_tract:MMR017002004:row1159:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002204,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကျွန်းလျှားရှည် ကျေးရွာအုပ်စု,Kyun Hlyar Shey Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,2d4c0929-a2af-4f1b-99c5-b8d01c3e1568,linked_exact_local_area,linked to frozen create village_tract:MMR017002005:row1166:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002205,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,နနွင်းဂရက် ကျေးရွာအုပ်စု,Na Nwin Ga Yet Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,44779e45-a233-41f8-87bd-b237686c4366,linked_exact_local_area,linked to frozen create village_tract:MMR017002006:row1179:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002206,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ဘုရားချောင်း ကျေးရွာအုပ်စု,Hpa Yar Chaung Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,8b211af9-78ff-4a5e-9421-f11402b54457,linked_exact_local_area,linked to frozen create village_tract:MMR017002007:row1140:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002207,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကွင်းယား (အရှေ့) ကျေးရွာအုပ်စု,Kwin Yar (East) Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,c73be24d-6cc9-4cbd-804c-3b0d44d32c8f,linked_exact_local_area,linked to frozen create village_tract:MMR017002008:row1156:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002208,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ရွေး ကျေးရွာအုပ်စု,Yway Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,94dfd732-1acf-49c6-b703-0425630854a6,linked_exact_local_area,linked to frozen create village_tract:MMR017002009:row1209:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002209,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကျုံရပ် ကျေးရွာအုပ်စု,Kyon Yat Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,732daa0f-9fbd-4c59-8b5f-c0d23aa3ec48,linked_exact_local_area,linked to frozen create village_tract:MMR017002010:row1163:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002210,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,အစုကြီး ကျေးရွာအုပ်စု,Ah Su Gyi Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,f7fca4a1-5bb8-416b-ae82-c467e5e5a2f1,linked_exact_local_area,linked to frozen create village_tract:MMR017002011:row1138:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002211,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ရေတွင်းကုန်းလေး ကျေးရွာအုပ်စု,Yae Twin Kone Lay Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,aefa05dd-b702-4b44-abea-716df4118b3a,linked_exact_local_area,linked to frozen create village_tract:MMR017002012:row1207:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002212,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ရွေးကုန်း ကျေးရွာအုပ်စု,Yway Kone Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,e8144024-d2c4-4b79-9d15-20cd2c6398b8,linked_exact_local_area,linked to frozen create village_tract:MMR017002013:row1210:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002213,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ဆပ်ကွင်း ကျေးရွာအုပ်စု,Sat Kwin Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,9ad60ec4-2f99-4f3c-961a-576aa0597e31,linked_exact_local_area,linked to frozen create village_tract:MMR017002014:row1193:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002214,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကွင်းယား (အနောက်) ကျေးရွာအုပ်စု,Kwin Yar (West) Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,4d0c034b-dd2b-409c-9076-145deb59918d,linked_exact_local_area,linked to frozen create village_tract:MMR017002015:row1157:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002215,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ဝက်ထိုး ကျေးရွာအုပ်စု,Wet Htoe Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,64fbf3fe-07d1-4db5-b644-21daeb696bfc,linked_exact_local_area,linked to frozen create village_tract:MMR017002016:row1204:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002216,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ပျဉ်းမငူ ကျေးရွာအုပ်စု,Pyin Ma Ngu Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,de5572f4-b19c-42d4-aa05-3c9c83f8bf67,linked_exact_local_area,linked to frozen create village_tract:MMR017002017:row1192:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002217,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ပေပင်ကြီး ကျေးရွာအုပ်စု,Pay Pin Gyi Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,001f6a25-6c4e-4f34-a130-463dd065a592,linked_exact_local_area,linked to frozen create village_tract:MMR017002018:row1187:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002218,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကျွန်းဦး ကျေးရွာအုပ်စု,Kyun U Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,b230bdbb-c418-4fa2-b70d-b468059289da,linked_exact_local_area,linked to frozen create village_tract:MMR017002019:row1168:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002219,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ရေတွင်းကုန်းကြီး ကျေးရွာအုပ်စု,Yae Twin Kone Gyi Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,cedbfabd-c32f-4eec-b147-9f5277a094b7,linked_exact_local_area,linked to frozen create village_tract:MMR017002020:row1206:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002220,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ရေချိုကုန်း ကျေးရွာအုပ်စု,Yae Cho Kone Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,f33e420c-f028-4eaa-b481-b0c9a9ec0e93,linked_exact_local_area,linked to frozen create village_tract:MMR017002021:row1205:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002221,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ရှမ်း ကျေးရွာအုပ်စု,Shan Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,6cd2b028-fc5a-4e50-97ec-e9ef390105a4,linked_exact_local_area,linked to frozen create village_tract:MMR017002022:row1194:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002222,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,သဲဖြူ ကျေးရွာအုပ်စု,Thea Hpyu Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,f7ad0922-a221-4dda-800a-e0b5bbe17bc5,linked_exact_local_area,linked to frozen create village_tract:MMR017002023:row1200:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002223,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,မြတ်လေးချောင်း ကျေးရွာအုပ်စု,Myat Lay Chaung Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,618df996-1ffe-4a76-99ab-00cc5d19d176,linked_exact_local_area,linked to frozen create village_tract:MMR017002024:row1147:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002224,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,သောင်ကြီး ကျေးရွာအုပ်စု,Thaung Gyi Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,0107c710-8f6d-4dcf-aadc-5487de8f1d6a,linked_exact_local_area,linked to frozen create village_tract:MMR017002025:row1199:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002225,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,အောက်တံခွန်တိုင် ကျေးရွာအုပ်စု,Auk Ta Khun Taing Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,18f8dc72-20ed-4d3e-a43f-24b3a1bec020,linked_exact_local_area,linked to frozen create village_tract:MMR017002026:row1139:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002226,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကျုံကြီး ကျေးရွာအုပ်စု,Kyon Gyi Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,7308f671-2b69-4897-9fe7-a0a9022b6a9c,linked_exact_local_area,linked to frozen create village_tract:MMR017002027:row1161:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002227,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကုလားကွင်း ကျေးရွာအုပ်စု,Ku Lar Kwin Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,a2e60f9a-fda7-446a-9f31-502e6309f36d,linked_exact_local_area,linked to frozen create village_tract:MMR017002028:row1154:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002228,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ညောင်ပင်သာ ကျေးရွာအုပ်စု,Nyaung Pin Thar Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,4fb6d9b5-a5b5-4bb0-97c6-0dbba9e840a9,linked_exact_local_area,linked to frozen create village_tract:MMR017002029:row1182:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002229,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ခုံဇင်ကုန်း ကျေးရွာအုပ်စု,Khon Zin Kone Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,46557ba1-7720-4e05-8276-1be889d9e932,linked_exact_local_area,linked to frozen create village_tract:MMR017002030:row1152:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002230,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ပေပင် (ဒယ်ကန်) ကျေးရွာအုပ်စု,Pay Pin (Dei Kan) Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,e72216f2-3944-428e-a383-cce0821a49b3,linked_exact_local_area,linked to frozen create village_tract:MMR017002031:row1186:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002231,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,မိချောင်းဂေါင်း ကျေးရွာအုပ်စု,Mi Chaung Gaung Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,c5493b38-720d-42c7-9961-93526ec47b83,linked_exact_local_area,linked to frozen create village_tract:MMR017002032:row1176:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002232,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,လက်ဆောင်ကွင်း ကျေးရွာအုပ်စု,Let Saung Kwin Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,fc1c1456-9113-4c8f-af3a-378665e1e976,linked_exact_local_area,linked to frozen create village_tract:MMR017002033:row1173:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002233,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကန် ကျေးရွာအုပ်စု,Kan Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,d1677d77-ae6e-40b1-be9b-c07fb1f689e6,linked_exact_local_area,linked to frozen create village_tract:MMR017002034:row1151:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002234,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ထိန်တောကြီး ကျေးရွာအုပ်စု,Htein Taw Gyi Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,3d8ed4cb-6e07-47e7-8af4-612ccbfd9050,linked_exact_local_area,linked to frozen create village_tract:MMR017002035:row1149:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002235,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,မိချောင်းတစ်ရာ ကျေးရွာအုပ်စု,Mi Chaung Ta Yar Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,c726d3a5-c6b8-43eb-a89b-24f2d461c110,linked_exact_local_area,linked to frozen create village_tract:MMR017002036:row1177:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002236,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,အပင်နှစ်ဆယ် ကျေးရွာအုပ်စု,Ah Pin Hnit Se Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,cc83c41a-f8d7-406e-9f58-0fc9dbfddac9,linked_exact_local_area,linked to frozen create village_tract:MMR017002037:row1137:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002237,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ပိတောက်ပင် ကျေးရွာအုပ်စု,Pi Tauk Pin Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,7750641f-dfa4-41be-925d-6f240f597acf,linked_exact_local_area,linked to frozen create village_tract:MMR017002038:row1191:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002238,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ဒါးက ကျေးရွာအုပ်စု,Dar Ka Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,97de72f1-e252-4bd4-a47c-4b9852fd3792,linked_exact_local_area,linked to frozen create village_tract:MMR017002039:row1143:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002239,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,လိပ်ကမ္ဘာ ကျေးရွာအုပ်စု,Leik Ka Bar Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,5b54f4a2-adb5-4811-9453-9f66038498e7,linked_exact_local_area,linked to frozen create village_tract:MMR017002040:row1171:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002240,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ဂုံညင်းတန်း ကျေးရွာအုပ်စု,Gon Hnyin Tan Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,46e9d9d7-9330-4c6c-922c-8066ccd290e0,linked_exact_local_area,linked to frozen create village_tract:MMR017002041:row1145:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002241,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,အဓလောက် ကျေးရွာအုပ်စု,Ah Da Lauk Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,79fadb36-e714-4d73-b0b3-2dd452c833d4,linked_exact_local_area,linked to frozen create village_tract:MMR017002042:row1135:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002242,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ပိန်းချောင် ကျေးရွာအုပ်စု,Pein Chaung Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,fa3e907e-a275-4b32-b745-14f51b7fa00c,linked_exact_local_area,linked to frozen create village_tract:MMR017002043:row1188:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
1002243,linked_exact_local_area,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady Region,ကန်ကြီးထောင့် မြို့နယ်,Kangyidaunt Township,ကျုံဒရယ် ကျေးရွာအုပ်စု,Kyon Da Yei Village Tract,village_tract,7344,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,8d7daf99-3239-4b3c-9174-66541d3e82e3,linked_exact_local_area,linked to frozen create village_tract:MMR017002044:row1160:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp via exact name under township
