source_key,level,action,outcome,coremap_id,target_parent_id,name_en,name_my,official,rename,reparent,reclassify,create,notes
_05_Ward:1055,ward_village_tract,manual_review,manual_review_remaining,,,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,True,False,False,False,False,Unresolved duplicate create for same normalized hierarchy path
_05_Ward:1056,ward_village_tract,manual_review,manual_review_remaining,,,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,True,False,False,False,False,Unresolved duplicate create for same normalized hierarchy path
_05_Ward:1057,ward_village_tract,manual_review,manual_review_remaining,,,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,True,False,False,False,False,Unresolved duplicate create for same normalized hierarchy path
_06-VillageTract:6252,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Yae U,ရေဦး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6239,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Ta Yoke Kaw,တရုပ်ကော,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6188,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Hin Ga Yaw,ဟင်္ဂရော်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6248,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,War Chan Kan,ဝါးခြမ်းကန်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6200,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Koke Ko Gwa,ကုက္ကိုဂွ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6231,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pyar Tu,ပျားတု,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6219,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Nyaung Kone,ညောင်ကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6193,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Inn Ywar Gyi,အင်းရွာကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6222,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Ohn Hne Tan,အုန်းနှဲတန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6213,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Let Pan Shey,လက်ပန်ရှည်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6234,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Shan Kaing,ရှမ်းကိုင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6197,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Khin Te,ခင်တဲ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6225,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pan Thwin Lay,ပန်းသွင်းလေး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6224,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pan Thwin Gyi,ပန်းသွင်းကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6212,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Let Pan Bu,လက်ပန်ဘု,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6184,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Aung Su,အောင်းစု,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6216,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Nga Min,ငမင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6247,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Thit Yar,သစ်ရာ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6230,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pwint Hla Gyi,ပွင့်လှကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6244,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Thi La,သီလ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6220,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Nyaung Pin Hla,ညောင်ပင်လှ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6185,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Bo Kone,ဘိုကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6192,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,In Kone,အင်ကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6255,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Zee Taw,ဇီးတော,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6227,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pauk,ပေါက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6233,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Sat Thwar,ဆတ်သွား,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6205,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Kyan Su,ကျန်စု,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6232,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pyint Nyin,ပျဉ့်ညင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6194,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Kan Bay Gyi,ကန်ဘေးကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6198,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Kin Pun Taung,ကင်ပွန်းတောင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6235,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Si Mee Htun,ဆီမီးထွန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6229,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pin Taing,ပင်တိုင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6186,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Chaung Net,ချောင်းနက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6202,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Ku Lar Kan,ကုလားကန်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6223,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pan Taw Nge,ပန်းတောငယ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6204,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Kya Khat Kan,ကြခတ်ကန်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6208,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Kywe Kan,ကျွဲကန်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6191,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,In Gyin Kone,အင်ကြင်းကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6253,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Yae Wai,ရေဝေ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6199,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Koe Pin,ကိုးပင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6254,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Yar Gyi Taw,ယာကြီးတော,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6189,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Hlyan Kan Gyi Kone,လျှံကံကြီးကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6237,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Su Kauk Gyi,ဆူးကောက်ကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6217,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Nyar Ga Moe,ညာဂမိုး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6215,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Mi Au Aung,မီအူးအောင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6246,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Thit Poke Kone,သစ်ပုတ်ကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6242,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Tei Taw (1),တည်တော (၁),True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6243,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Tei Taw (2),တည်တော (၂),True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6250,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Wet Ka Thay,ဝက္ကသေး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6245,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Thi Ri Min Ga Lar,သီရိမင်္ဂလာ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6201,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Koke Ko Kone,ကုက္ကိုကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6240,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Taik Pwe,တိုက်ပွဲ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6187,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Gon Hnyin Tan,ဂုံညင်းတန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6210,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Lel Thar (1),လယ်သာ (၁),True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6211,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Lel Thar (2),လယ်သာ (၂),True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6236,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Sit Tar,စစ်တား,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6228,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pay Pin Yar,ပေပင်ယား,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6251,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Yae Twin Kaung,ရေတွင်းကောင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6214,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Let Tet,လက်တက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6218,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Nyar Taw,ညာတော,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6196,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Kan Thar,ကန်သာ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6206,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Kyet Shar,ကြက်လျှာ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6190,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Hmoke Shey,မှုတ်ရှည်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6209,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Leik Taik,လိပ်တိုက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6249,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,War Thone Pyu,ဝါးသုံးပြူး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6207,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Kyoet Chaung,ကြို့ချောင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6241,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Taung Hlyaung,တောင်လျှောင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6226,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Pat Lel Gyi,ပတ်လည်ကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6221,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Oe Pauk,အိုးပေါက်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6203,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Ku Lar Ma,ကုလားမ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6238,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Ta Loke Kone,တလုပ်ကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:6195,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7076,Kan Gyi Kone,ကန်ကြီးကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:1196,ward_village_tract,update_name,renamed,7080,7076,Taung Pyin (1) Ward,တောင်ပြင် (၁) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1197,ward_village_tract,update_name,renamed,7066,7076,Taung Pyin (2) Ward,တောင်ပြင် (၂) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1188,ward_village_tract,update_name,renamed,7067,7076,Maung Taing (1) Ward,မောင်းတိုင် (၁) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1189,ward_village_tract,update_name,renamed,7070,7076,Maung Taing (2) Ward,မောင်းတို် (၂) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1194,ward_village_tract,update_name,renamed,7068,7076,Shwe Oe (1) Ward,ရွှေအိုး (၁) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1195,ward_village_tract,update_name,renamed,7069,7076,Shwe Oe (2) Ward,ရွှေအိုး (၂) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1192,ward_village_tract,update_name,renamed,7073,7076,Shwe Kyar Inn (1) Ward,ရွှေကြာအင်း (၁) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1193,ward_village_tract,update_name,renamed,7065,7076,Shwe Kyar Inn (2) Ward,ရွှေကြာအင်း (၂) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1190,ward_village_tract,update_name,renamed,7075,7076,Ohn Taw (1) Ward,အုန်းတော (၁) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1191,ward_village_tract,update_name,renamed,7074,7076,Ohn Taw (2) Ward,အုန်းတော (၂) ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_06-VillageTract:5567,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Kan Swei,ကံဆွယ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5561,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Gway Kone,ဂွေးကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5559,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Dant Da Lun Pin,ဒန့်ဒလွန်ပင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5589,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Shwe Pan,ရွှေပန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5557,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Bawt,ဘော့,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5601,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Zee Lone,ဇီးလုံး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5585,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Pu Lin Gyi,ပုလင်းကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5562,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Hpa Lan Taing,ဖလံတိုင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5593,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Su Tat Gyi,ဆူးတပ်ကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5577,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Myay Pyin Thar,မြေပြင်သာ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5555,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Aing Ma,အိုင်မ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5568,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Kwin Gyi,ကွင်းကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5556,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Aing Me,အိုင်မဲ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5586,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Pu Lin Pyar Gyi,ပုလင်းပြားကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5574,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Ma Gyi Kone Gyi,မကြီးကုန်းကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5566,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Kaing,ကိုင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5596,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Tei Pin San,တယ်ပင်စမ်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5573,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Ma Gyi Htu,မကြီးထူး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5594,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Ta Loke Pin,တလုတ်ပင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5572,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Ma Gyi Cho,မကြီးချို,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5565,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Inn Ywar Gyi,အင်းရွာကြီး,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5590,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Si Thar,စီသာ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5569,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Lay Taing Sin,လေးတိုင်စင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5564,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Htauk Shar Tan,ထောက်ရှာတန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5581,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Nwar Hla,နွားလှ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5600,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Yone Taw,ရုံးတော,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5595,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Tat Kone,တပ်ကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5591,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Sin Hpyu Chi,ဆင်ဖြူချီ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5570,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Le Lu,လဲလူ,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5599,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Yae Pyayt,ရေပြည့်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5575,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Ma Nawt Kone,မနော့ကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5583,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Nyaung Zin,ညောင်ဇင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5597,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Tha Hpan Kone,သဖန်းကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5588,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Se Lel,ဆည်လည်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5592,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Sit Ta Lin,စစ်တလင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5560,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Gway Cho,ဂွေးချို,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5571,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Lin Lel,လင်းလည်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5598,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,War Gyi Aing,ဝါးကြီးအိုင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5580,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Nin Kyan,နင်းကြမ်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5578,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Myo Lu Lin,မြို့လုင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5558,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Chauk Kyar,ချောက်ကြား,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5584,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Pay Kone,ပေကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5579,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Na Be Kone,နဘဲကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5587,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Pu Tee Kone,ပုတီးကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5563,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Htan Ta Pin,ထန်းတပင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5582,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Nyaung Kaing,ညောင်ကိုင်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5576,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7071,Myat Lay Kone,မြတ်လေးကုန်း,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_05_Ward:1106,ward_village_tract,update_name,renamed,7062,7071,Hpa Yar Gyi Ward,ဘုရားကြီးရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1108,ward_village_tract,update_name,renamed,7061,7071,Lel Pyin Ward,လယ်ပြင်ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1107,ward_village_tract,update_name,renamed,7064,7071,Kwet Thit Ward,ကွက်သစ်ရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1110,ward_village_tract,update_name,renamed,7009,7071,Zay Ward,ဈေးရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_05_Ward:1109,ward_village_tract,update_name,renamed,7060,7071,Min Ward,မင်းရပ်ကွက်,True,True,False,False,False,matched_preserve_geom
_06-VillageTract:5618,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7038,Inn Kone (North),အင်းကုန်း (မ),True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5654,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7038,Ta Khun Taing,တခွန်တိုင်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
_06-VillageTract:5644,ward_village_tract,create_mimu_placeholder,create_skipped_no_valid_geometry,,7038,Pi Tauk Ngoke,ပတောက်ငုပ်,True,False,False,False,False,no MIMU comparison geometry; resolution=unresolved
