duplicate_type,admin_level,parent_id,normalized_name,admin_area_ids,name_row_ids,row_count,review_reason
exact_duplicate_name_rows,,,မိုင်းဖျန်,6288,5046;8354,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လဲချား,6305,7269;7898,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လွိုင်လင်,6309,7127;7610,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဟိုပုံး,6310,7212;7824,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နမ့်စန်,6311,5214;8264,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းပြင်း,6312,7320;8262,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကွန်ဟိန်း,6313,7246;8242,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းရှူး,6315,5213;7628,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကျေးသီး,6322,7263;7748,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းရှူး,6327,7314;8290,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မက်မန်း,6328,7289;8180,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရှမ်း,6329,7103;7528,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းခတ်,6331,7316;8010,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းပန်,6333,7319;7704,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နမ့်ဖိုင်,6334,5047;8120,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းပေါက်,6335,5045;8326,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းကာ,6336,5044;8346,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းယန်းအမှန်တကယ်,6338,5210;7640,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းယန်း,6340,7080;8258,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကျိုင်းတုံ,6360,7242;8166,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကျိုင်းတုံ,6361,7120;8008,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုးနဲ,6362,7318;8344,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းဖြတ်,6370,7312;7802,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းဆတ်,6371,7139;7738,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းဆတ်,6372,7313;8150,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လင်းခေး,6383,7125;8174,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းတုံ,6384,5211;7534,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းတုံ,6385,7321;8020,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တာချီလိတ်,6390,7412;7848,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တာချီလိတ်,6391,7156;7786,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နမ့်ပန်း,6392,5053;7850,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နမ့်ဆန်,6394,7341;8210,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တုံချိန်,6399,5070;7678,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လောက်ကိုင်,6407,5071;7810,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရှီးရှမ်း,6410,5060;8274,2,Remove exact duplicate name rows while preserving one row and useful aliases
