postal_code,source_row_count_en,source_row_count_my,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_pcode,township_admin_area_id,local_pcode,local_admin_area_id,match_status,match_method,candidate_township_pcodes,candidate_local_pcodes,review_reason
1609246,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Man Kan (Mone Koe) Village Tract,မန့်ကန် (မုံးကိုး) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609247,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Mant Jat Village Tract,မန်ဂျပ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609248,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Pang Tawng Village Tract,ပန်တောင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609249,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Pu Wan Village Tract,ပူဝမ်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609250,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Mant Kant Village Tract,မန့်ကန် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609251,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Hpawng Hseng Village Tract,ဖောင်းဆိုင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609252,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Mant Yang Village Tract,မန့်ယန် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609253,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Loi Wein Village Tract,လွယ်ဝိန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609254,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Loi Hsar Village Tract,လွယ်ဆာ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609255,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Wein Hseng Village Tract,ဝိန်းဆိုင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609256,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Loi Lumt Village Tract,လွယ်လွမ့် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609257,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Ho Nar Village Tract,ဟိုနား ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609258,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Loi Ma Kauk Village Tract,လွယ်မကောက် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609259,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Nam Lar Hawt Village Tract,နမ့်လာဟော့ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609260,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Nawng Hkaw (Manhlyoe (Manhero) Village Tract,နောင်ခေါ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609261,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Nawng Hin (Manhlyoe (Manhero) Village Tract,နောင်ဟင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609262,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Kauk Kwet (Manhlyoe (Manhero) Village Tract,ကောက်ကွက် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1609263,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Muse Township,မူဆယ် မြို့နယ်,Nawng Hpai (Manhlyoe (Manhero) Village Tract,နောင်ဖိုင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610001,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610002,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610003,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610004,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610005,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610006,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610007,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (7) Quarter,အမှတ် (၇) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610008,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (8) Quarter,အမှတ် (၈) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610009,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (9) Quarter,အမှတ် (၉) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610010,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (10) Quarter,အမှတ် (၁၀) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610011,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (11) Quarter,အမှတ် (၁၁) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610012,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (12) Quarter,အမှတ် (၁၂) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610013,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (13) Quarter,အမှတ် (၁၃) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610014,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,No (14) Quarter,အမှတ် (၁၄) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610200,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Kawng Hsar Village Tract,ကောင်းဆာ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610201,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Ho Nar Village Tract,ဟိုနား ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610202,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Mant Nawng Village Tract,မန့်နောင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610203,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Sei Hai Village Tract,စယ်ဟိုင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610204,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Nawng Hkan Village Tract,နောင်ခန် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610205,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Hat Hin Village Tract,ဟတ်ဟင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610206,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Kun Hai Village Tract,ကွန်ဟိုင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610207,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Nawng Hkam Village Tract,နောင်ခမ်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610208,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Man Sum Village Tract,မန်ဆွမ်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610209,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Man Hawng Village Tract,မန်ဟောင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610210,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Kun Long Village Tract,ကွန်လုံ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610211,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Nam Tee Village Tract,နမ့်တီး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610212,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Hopong Village Tract,ဟိုပုံ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610213,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Kawng Waing Village Tract,ကောင်းဝိုင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610214,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Awe Law Man Sang Village Tract,အွယ်လောမန်စန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610215,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Pang Hkar (Loi) Village Tract,ပန်ခါး (လွယ်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610216,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Hsar Lu Village Tract,ဆာလူ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610217,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Man Awng Village Tract,မန်အောင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610218,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Hpar Len Village Tract,ဖာလင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610219,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Man Long Village Tract,မန်လုံ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610220,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Nam Hsee Ree Village Tract,နမ့်ဆီးရီး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610221,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Loi Lum (Li Shaw) Village Tract,လွယ်လွမ် (လီရှော) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610222,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Man Mai Village Tract,မန်မိုင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610223,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Kawng Kat Village Tract,ကောင်းကတ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610224,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Pat Mar Dein Hsar Village Tract,ပတ်မာဒိန်ဆာ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610225,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Tar Kun Village Tract,တာကွမ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610226,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Man Sat Village Tract,မန်စပ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610227,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Pang Hsay (Man Sat) Village Tract,ပန်းဆေး (မန်စပ်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610228,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Man Pu Village Tract,မန်ပူး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610229,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Hin Long Village Tract,ဟင်လုံ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610230,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Mu Kawng Village Tract,မူကောင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610231,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Yant Wu Village Tract,ရန့်ဝူး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610232,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Maw Hsway Village Tract,မော်ဆွေ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610233,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Loi Yaing Village Tract,လွယ်ယိုင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610234,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Loi Chet Village Tract,လွယ်ချက် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610235,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Mong Wee Village Tract,မိုင်းဝီး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610236,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Loi Hum (Pa Laung) Village Tract,လွယ်ဟွမ် (ပလောင်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610237,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Lawt Naw Village Tract,လော့နော် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610238,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Man Hun (Loi) Village Tract,မန်ဟွန်း (လွယ်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610239,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Sei Nay (Loi) Village Tract,စယ်နေ (လွယ်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610240,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Man Pang (Loi) Village Tract,မန်ပန် (လွယ်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610241,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Pang Yoke (Upper) Village Tract,ပန်ယုတ် (အထက်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610242,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Tun Huong (Kachin) Village Tract,တွန်ဟုန်း (ကချင်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1610243,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Namhkan Township,နမ့်ခမ်း မြို့နယ်,Ho Pang Village Tract,ဟိုပန် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611001,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611002,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611003,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611004,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611005,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611006,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611007,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,No (7) Quarter,အမှတ် (၇) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611008,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,No (8) Quarter,အမှတ် (၈) ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611200,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,Hpat Yaing Pying Hoi Village Tract,ဖတ်ယိုင်းပြိန်းဟွယ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611201,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,Kawng Hkar Man Pying Village Tract,ကောင်းခါးမန်ပြိန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611202,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,En Man Ho Kyan Village Tract,အင်မိန်းဟိုကျန် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611203,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,Man Gyat Village Tract,မန်ဂျတ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611204,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,Kar Lai Kone Hsar Village Tract,ကာလိုင်ကုန်းဆာ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611205,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,Loi Kan Village Tract,လွယ်ကန် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611206,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,Nar Nwet Village Tract,နားနွဲ့ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1611207,1,1,Shan State (North),ရှမ်းပြည်နယ် (မြောက်ပိုင်း),Kutkai Township,ကွတ်ခိုင် မြို့နယ်,Nar Waun Village Tract,နားဝိုင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
