postal_code,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_admin_area_id,local_admin_area_id,match_status,match_method,review_reason
1160004,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Htaukkyant Town,ထောက်ကြန့် မြို့,Du-San Pya Quarter,ဒု-စံပြ ရပ်ကွက်,ward,5801,5844,linked_local_area,exact_local_under_township,Unique local admin under matched township
1160005,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Htaukkyant Town,ထောက်ကြန့် မြို့,Ye Su (South) Quarter,ရဲစုတောင် ရပ်ကွက်,ward,5801,5835,linked_local_area,exact_local_under_township,Unique local admin under matched township
1160006,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Htaukkyant Town,ထောက်ကြန့် မြို့,Baw Lone Kwin Quarter,ဘော်လုံးကွင်း ရပ်ကွက်,ward,5801,5839,linked_local_area,exact_local_under_township,Unique local admin under matched township
1160007,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Htaukkyant Town,ထောက်ကြန့် မြို့,Aye Ka Rit Quarter,ဧကရာဇ် ရပ်ကွက်,ward,5801,5840,linked_local_area,exact_local_under_township,Unique local admin under matched township
1160008,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Htaukkyant Town,ထောက်ကြန့် မြို့,Bago Lan Quarter,ပဲခူးလမ်း ရပ်ကွက်,ward,5801,5352,linked_local_area,exact_local_under_township,Unique local admin under matched township
1160009,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Htaukkyant Town,ထောက်ကြန့် မြို့,Ti Law Kar Yon Quarter,တိလောကရုံ ရပ်ကွက်,ward,5801,5842,linked_local_area,exact_local_under_township,Unique local admin under matched township
1160013,Yangon Region,ရန်ကုန်တိုင်းဒေသကြီး,Htaukkyant Town,ထောက်ကြန့် မြို့,Htauk Kyant Toe Cheit Quarter,ထောက်ကြန့်တိုးချဲ့ ရပ်ကွက်,ward,5801,5845,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201001,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Shwe Myaing Thi Ri Quarter,ရွှေမြိုင်သီရိ ရပ်ကွက်,ward,5070,5057,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201002,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Kyaik Hpa Nei Quarter,ကျိုက်ဖနဲ ရပ်ကွက်,ward,5070,5071,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201003,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Hlaing Shan Su Quarter,လှိုင်ရှမ်းစု ရပ်ကွက်,ward,5070,5074,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201004,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Auk Kyin Quarter,အောက်ကျင်း ရပ်ကွက်,ward,5070,5060,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201005,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Mandalay Quarter,မန္တလေး ရပ်ကွက်,ward,5070,5073,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201006,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Hpet Tan Quarter,ဖက်တန်း ရပ်ကွက်,ward,5070,5076,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201007,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Shwe Taung Quarter,ရွှေတောင် ရပ်ကွက်,ward,5070,5077,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201008,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Sit Ke Kone Quarter,စစ်ကဲကုန်း ရပ်ကွက်,ward,5070,5078,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201009,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Ma Yan Kone Quarter,မရမ်းကုန်း ရပ်ကွက်,ward,5070,5080,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201010,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Pan Be Dan Quarter,ပန်းဘဲတန်း ရပ်ကွက်,ward,5070,5056,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201011,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Bo Kone Quarter,ဘိုကုန်း ရပ်ကွက်,ward,5070,5067,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201012,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Maung Ngan Quarter,မောင်ငံ ရပ်ကွက်,ward,5070,5049,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201013,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Kwin Yat Quarter,ကွင်းရပ် ရပ်ကွက်,ward,5070,5064,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201014,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Myay Ni Kone Quarter,မြေနီကုန်း ရပ်ကွက်,ward,5070,5066,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201016,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Thi Ri Myaing Quarter,သီရိမြိုင် ရပ်ကွက်,ward,5070,5062,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201017,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Mu Pon Quarter,မုပွန် ရပ်ကွက်,ward,5070,5081,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201018,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Zay Yar Thi Ri Quarter,ဇေယျာသီရိ ရပ်ကွက်,ward,5070,5069,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201020,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Thi Ri Min Ga Lar Quarter,သီရိမင်္ဂလာ ရပ်ကွက်,ward,5070,5034,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201021,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Myaing Thar Yar Quarter,မြိုင်သာယာ ရပ်ကွက်,ward,5070,5059,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201022,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Zay Yar Myaing Quarter,ဇေယျာမြိုင် ရပ်ကွက်,ward,5070,5065,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201023,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Kyauk Tan Quarter,ကျောက်တန်း ရပ်ကွက်,ward,5070,5082,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201024,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,San Gyi Quarter,စမ်းကြီး ရပ်ကွက်,ward,5070,5087,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201025,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Gway Kone Quarter,ဂွေးကုန်း ရပ်ကွက်,ward,5070,5093,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201027,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Ngan Tay Quarter,ငန်းတေး ရပ်ကွက်,ward,5070,5075,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201028,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Chauk Maing Kywe Chan Kone Quarter,ခြောက်မိုင်ကျွဲခြံကုန်း ရပ်ကွက်,ward,5070,5061,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201202,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Kyauk Tan Village Tract,ကျောက်တန်း ကျေးရွာအုပ်စု,village_tract,5070,5082,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201203,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,San Gyi Village Tract,စမ်းကြီး ကျေးရွာအုပ်စု,village_tract,5070,5087,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201208,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Ngan Tay Village Tract,ငန်းတေး ကျေးရွာအုပ်စု,village_tract,5070,5075,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201211,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Gway Kone Village Tract,ဂွေးကုန်း ကျေးရွာအုပ်စု,village_tract,5070,5093,linked_local_area,exact_local_under_township,Unique local admin under matched township
1201212,Mon State,မွန်ပြည်နယ်,Mawlamyine Township,မော်လမြိုင် မြို့နယ်,Chauk Maing Kywe Chan Kone Village Tract,ခြောက်မိုင်ကျွဲခြံကုန်း ကျေးရွာအုပ်စု,village_tract,5070,5061,linked_local_area,exact_local_under_township,Unique local admin under matched township
1202001,Mon State,မွန်ပြည်နယ်,Kyaikto Township,ကျိုက်ထို မြို့နယ်,Zay Yar Mun Quarter,ဇေယျာမွန် ရပ်ကွက်,ward,5889,5888,linked_local_area,exact_local_under_township,Unique local admin under matched township
1202002,Mon State,မွန်ပြည်နယ်,Kyaikto Township,ကျိုက်ထို မြို့နယ်,Myauk Paing Quarter,မြောက်ပိုင်း ရပ်ကွက်,ward,5889,5854,linked_local_area,exact_local_under_township,Unique local admin under matched township
1202003,Mon State,မွန်ပြည်နယ်,Kyaikto Township,ကျိုက်ထို မြို့နယ်,Kawt San Naing Quarter,ကော့စံနိုင် ရပ်ကွက်,ward,5889,5885,linked_local_area,exact_local_under_township,Unique local admin under matched township
1202004,Mon State,မွန်ပြည်နယ်,Kyaikto Township,ကျိုက်ထို မြို့နယ်,Taung Paing Quarter,တောင်ပိုင်း ရပ်ကွက်,ward,5889,5884,linked_local_area,exact_local_under_township,Unique local admin under matched township
1202005,Mon State,မွန်ပြည်နယ်,Kyaikto Township,ကျိုက်ထို မြို့နယ်,Kant Kaw Quarter,ကံ့ကော် ရပ်ကွက်,ward,5889,5883,linked_local_area,exact_local_under_township,Unique local admin under matched township
1202006,Mon State,မွန်ပြည်နယ်,Kyaikto Township,ကျိုက်ထို မြို့နယ်,Taung Thu Su Quarter,တောင်သူစု ရပ်ကွက်,ward,5889,5887,linked_local_area,exact_local_under_township,Unique local admin under matched township
1203001,Mon State,မွန်ပြည်နယ်,Bilin Township,ဘီးလင်း မြို့နယ်,Sa Yar San Quarter,ဆရာစံ ရပ်ကွက်,ward,5881,5848,linked_local_area,exact_local_under_township,Unique local admin under matched township
1203002,Mon State,မွန်ပြည်နယ်,Bilin Township,ဘီးလင်း မြို့နယ်,Hpoe Yar Zar Quarter,ဖိုးရာဇာ ရပ်ကွက်,ward,5881,5874,linked_local_area,exact_local_under_township,Unique local admin under matched township
1203003,Mon State,မွန်ပြည်နယ်,Bilin Township,ဘီးလင်း မြို့နယ်,Kan Thar Yar Quarter,ကန်သာယာ ရပ်ကွက်,ward,5881,5876,linked_local_area,exact_local_under_township,Unique local admin under matched township
1203004,Mon State,မွန်ပြည်နယ်,Bilin Township,ဘီးလင်း မြို့နယ်,Hpoe Hla Gyi Quarter,ဖိုးလှကြီး ရပ်ကွက်,ward,5881,5875,linked_local_area,exact_local_under_township,Unique local admin under matched township
1203005,Mon State,မွန်ပြည်နယ်,Bilin Township,ဘီးလင်း မြို့နယ်,Bo Tay Za Quarter,ဗိုလ်တေဇ ရပ်ကွက်,ward,5881,5866,linked_local_area,exact_local_under_township,Unique local admin under matched township
1204001,Mon State,မွန်ပြည်နယ်,Thaton Township,သထုံ မြို့နယ်,Leik Inn Quarter,လိပ်အင်း ရပ်ကွက်,ward,5053,5037,linked_local_area,exact_local_under_township,Unique local admin under matched township
1204002,Mon State,မွန်ပြည်နယ်,Thaton Township,သထုံ မြို့နယ်,Nan Khe Quarter,နန်းခဲ ရပ်ကွက်,ward,5053,5044,linked_local_area,exact_local_under_township,Unique local admin under matched township
1204003,Mon State,မွန်ပြည်နယ်,Thaton Township,သထုံ မြို့နယ်,Auk Kyin Quarter,အောက်ကျင်း ရပ်ကွက်,ward,5053,5052,linked_local_area,exact_local_under_township,Unique local admin under matched township
1204004,Mon State,မွန်ပြည်နယ်,Thaton Township,သထုံ မြို့နယ်,Thein Kone Quarter,သိမ်ကုန်း ရပ်ကွက်,ward,5053,5051,linked_local_area,exact_local_under_township,Unique local admin under matched township
1204005,Mon State,မွန်ပြည်နယ်,Thaton Township,သထုံ မြို့နယ်,Bin Hlaing Quarter,ဘင်လှိုင် ရပ်ကွက်,ward,5053,5050,linked_local_area,exact_local_under_township,Unique local admin under matched township
1206001,Mon State,မွန်ပြည်နယ်,Chaungzon Township,ချောင်းဆုံ မြို့နယ်,Ah Nauk Quarter,အနောက် ရပ်ကွက်,ward,5110,5085,linked_local_area,exact_local_under_township,Unique local admin under matched township
1206002,Mon State,မွန်ပြည်နယ်,Chaungzon Township,ချောင်းဆုံ မြို့နယ်,Ah Shey Quarter,အရှေ့ ရပ်ကွက်,ward,5110,5086,linked_local_area,exact_local_under_township,Unique local admin under matched township
1206003,Mon State,မွန်ပြည်နယ်,Chaungzon Township,ချောင်းဆုံ မြို့နယ်,Toe Cheit Quarter,တိုးချဲ့ ရပ်ကွက်,ward,5110,5088,linked_local_area,exact_local_under_township,Unique local admin under matched township
1207001,Mon State,မွန်ပြည်နယ်,Kyaikmaraw Township,ကျိုက်မရော မြို့နယ်,Shin Saw Pu Quarter,ရှင်စောပု ရပ်ကွက်,ward,5098,5102,linked_local_area,exact_local_under_township,Unique local admin under matched township
1207002,Mon State,မွန်ပြည်နယ်,Kyaikmaraw Township,ကျိုက်မရော မြို့နယ်,Yan Myo Aung Quarter,ရန်မျိုးအောင် ရပ်ကွက်,ward,5098,5083,linked_local_area,exact_local_under_township,Unique local admin under matched township
1208001,Mon State,မွန်ပြည်နယ်,Mudon Township,မုဒုံ မြို့နယ်,Myo Ma (1) Quarter,မြို့မ (၁) ရပ်ကွက်,ward,5108,5095,linked_local_area,exact_local_under_township,Unique local admin under matched township
1208002,Mon State,မွန်ပြည်နယ်,Mudon Township,မုဒုံ မြို့နယ်,Myo Ma (2) Quarter,မြို့မ (၂) ရပ်ကွက်,ward,5108,5109,linked_local_area,exact_local_under_township,Unique local admin under matched township
1208003,Mon State,မွန်ပြည်နယ်,Mudon Township,မုဒုံ မြို့နယ်,Myo Ma (3) Quarter,မြို့မ (၃) ရပ်ကွက်,ward,5108,5090,linked_local_area,exact_local_under_township,Unique local admin under matched township
1208004,Mon State,မွန်ပြည်နယ်,Mudon Township,မုဒုံ မြို့နယ်,Myo Ma (4) Quarter,မြို့မ (၄) ရပ်ကွက်,ward,5108,5097,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209001,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Kyar Kan Quarter,ကြာကန် ရပ်ကွက်,ward,7482,7484,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209002,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Aung Chan Thar Quarter,အောင်ချမ်းသာ ရပ်ကွက်,ward,7482,7463,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209003,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Set Thit Quarter,စက်သစ် ရပ်ကွက်,ward,7482,7479,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209004,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Aung Min Ga Lar Quarter,အောင်မင်္ဂလာ ရပ်ကွက်,ward,7482,7488,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209005,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Han Thar Wa Di Quarter,ဟံသာဝတီ ရပ်ကွက်,ward,7482,7486,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209006,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Aung Zay Ya Quarter,အောင်ဇေယျ ရပ်ကွက်,ward,7482,7487,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209007,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Kyaung Paing Quarter,ကျောင်းပိုင်း ရပ်ကွက်,ward,7482,7489,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209009,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Aung Thar Yar Quarter,အောင်သာယာ ရပ်ကွက်,ward,7482,7485,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209010,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Hpaung Sein Quarter,ဖောင်စိန် ရပ်ကွက်,ward,7482,7456,linked_local_area,exact_local_under_township,Unique local admin under matched township
1209210,Mon State,မွန်ပြည်နယ်,Thanbyuzayat Township,သံဖြူဇရပ် မြို့နယ်,Hpaung Sein Village Tract,ဖေါင်စိန် ကျေးရွာအုပ်စု,village_tract,7482,7456,linked_local_area,exact_local_under_township,Unique local admin under matched township
1210001,Mon State,မွန်ပြည်နယ်,Ye Township,ရေး မြို့နယ်,Thi Ri Zay Yar Quarter,သီရိဇေယျာ ရပ်ကွက်,ward,7491,7496,linked_local_area,exact_local_under_township,Unique local admin under matched township
1210002,Mon State,မွန်ပြည်နယ်,Ye Township,ရေး မြို့နယ်,Thi Ri Mar Lar Quarter,သီရိမာလာ ရပ်ကွက်,ward,7491,7495,linked_local_area,exact_local_under_township,Unique local admin under matched township
1210003,Mon State,မွန်ပြည်နယ်,Ye Township,ရေး မြို့နယ်,Thi Ri Nan Dar Quarter,သီရိနန္ဒာ ရပ်ကွက်,ward,7491,7493,linked_local_area,exact_local_under_township,Unique local admin under matched township
1210004,Mon State,မွန်ပြည်နယ်,Ye Township,ရေး မြို့နယ်,Thi Ri Khay Mar Quarter,သီရိခေမာ ရပ်ကွက်,ward,7491,7494,linked_local_area,exact_local_under_township,Unique local admin under matched township
1210005,Mon State,မွန်ပြည်နယ်,Ye Township,ရေး မြို့နယ်,Yan Myo Aung Quarter,ရန်မျိုးအောင် ရပ်ကွက်,ward,7491,7499,linked_local_area,exact_local_under_township,Unique local admin under matched township
1210006,Mon State,မွန်ပြည်နယ်,Ye Township,ရေး မြို့နယ်,Yan Gyi Aung Quarter,ရန်ကြီးအောင် ရပ်ကွက်,ward,7491,7500,linked_local_area,exact_local_under_township,Unique local admin under matched township
1210007,Mon State,မွန်ပြည်နယ်,Ye Township,ရေး မြို့နယ်,Aung Thu Kha Quarter,အောင်သုခ ရပ်ကွက်,ward,7491,7498,linked_local_area,exact_local_under_township,Unique local admin under matched township
1210008,Mon State,မွန်ပြည်နယ်,Ye Township,ရေး မြို့နယ်,Aung Myit Tar Quarter,အောင်မေတ္တာ ရပ်ကွက်,ward,7491,7492,linked_local_area,exact_local_under_township,Unique local admin under matched township
1210009,Mon State,မွန်ပြည်နယ်,Ye Township,ရေး မြို့နယ်,Aung Min Ga Lar Quarter,အောင်မင်္ဂလာ ရပ်ကွက်,ward,7491,7497,linked_local_area,exact_local_under_township,Unique local admin under matched township
1264001,Mon State,မွန်ပြည်နယ်,Kyaikkhami Town,ကျိုက္ခမီ မြို့,Dhamma Zay Di Quarter,ဓမ္မစေတီ ရပ်ကွက်,ward,7482,5107,linked_local_area,exact_local_under_township,Unique local admin under matched township
1264002,Mon State,မွန်ပြည်နယ်,Kyaikkhami Town,ကျိုက္ခမီ မြို့,Aung Pin Lel Quarter,အောင်ပင်လယ် ရပ်ကွက်,ward,7482,5100,linked_local_area,exact_local_under_township,Unique local admin under matched township
1264003,Mon State,မွန်ပြည်နယ်,Kyaikkhami Town,ကျိုက္ခမီ မြို့,Myo Ma Zay Quarter,မြို့မဈေး ရပ်ကွက်,ward,7482,5104,linked_local_area,exact_local_under_township,Unique local admin under matched township
1264004,Mon State,မွန်ပြည်နယ်,Kyaikkhami Town,ကျိုက္ခမီ မြို့,Aung Thu Kha Quarter,အောင်သုခ ရပ်ကွက်,ward,7482,5106,linked_local_area,exact_local_under_township,Unique local admin under matched township
1264005,Mon State,မွန်ပြည်နယ်,Kyaikkhami Town,ကျိုက္ခမီ မြို့,Yang Aung Myay Quarter,ရန်အောင်မြေ ရပ်ကွက်,ward,7482,5103,linked_local_area,exact_local_under_township,Unique local admin under matched township
1264006,Mon State,မွန်ပြည်နယ်,Kyaikkhami Town,ကျိုက္ခမီ မြို့,Man Ya Da Nar Quarter,မန်းရတနာ ရပ်ကွက်,ward,7482,5096,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301001,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Tha Yet Taw/Myaing Tha Zin/ Kyar Inn Quarter,သရက်တော၊ မြိုင်သဇင်၊ ကြာအင်း ရပ်ကွက်,ward,5877,5045,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301002,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Zay Tan Quarter,ဈေးတန်း ရပ်ကွက်,ward,5877,5046,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301003,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Ku Seik Quarter,ကူးဆိပ် ရပ်ကွက်,ward,5877,5048,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301004,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Zee Taw Quarter,ဇီးတော ရပ်ကွက်,ward,5877,5043,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301005,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Aung Nan Min Ga Lar Quarter,အောင်နန်းမင်္ဂလာ ရပ်ကွက်,ward,5877,5047,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301006,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Pyi Htaung Su Quarter,ပြည်ထောင်စု ရပ်ကွက်,ward,5877,5039,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301007,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Htaung Wi Quarter,ထောင်ဝိ ရပ်ကွက်,ward,5877,5042,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301008,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Ya Da Nar Di Pa Quarter,ရတနာဒီပ ရပ်ကွက်,ward,5877,5038,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301009,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Zwe Man Lwin Quarter,ဇွဲမာန်လွင် ရပ်ကွက်,ward,5877,5040,linked_local_area,exact_local_under_township,Unique local admin under matched township
1301243,Kayin State,ကရင်ပြည်နယ်,Hpa-An Township,ဘားအံ မြို့နယ်,Htaung Wi Village Tract,​ထောင်ဝိ ကျေးရွာအုပ်စု,village_tract,5877,5042,linked_local_area,exact_local_under_township,Unique local admin under matched township
1307001,Kayin State,ကရင်ပြည်နယ်,Kyainseikgyi Township,ကြာအင်းဆိပ်ကြီး မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,7502,5024,linked_local_area,exact_local_under_township,Unique local admin under matched township
1307002,Kayin State,ကရင်ပြည်နယ်,Kyainseikgyi Township,ကြာအင်းဆိပ်ကြီး မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,7502,5027,linked_local_area,exact_local_under_township,Unique local admin under matched township
1307003,Kayin State,ကရင်ပြည်နယ်,Kyainseikgyi Township,ကြာအင်းဆိပ်ကြီး မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,7502,5026,linked_local_area,exact_local_under_township,Unique local admin under matched township
1307004,Kayin State,ကရင်ပြည်နယ်,Kyainseikgyi Township,ကြာအင်းဆိပ်ကြီး မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,7502,5028,linked_local_area,exact_local_under_township,Unique local admin under matched township
1307005,Kayin State,ကရင်ပြည်နယ်,Kyainseikgyi Township,ကြာအင်းဆိပ်ကြီး မြို့နယ်,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,7502,5025,linked_local_area,exact_local_under_township,Unique local admin under matched township
1307006,Kayin State,ကရင်ပြည်နယ်,Kyainseikgyi Township,ကြာအင်းဆိပ်ကြီး မြို့နယ်,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,7502,5029,linked_local_area,exact_local_under_township,Unique local admin under matched township
1369001,Kayin State,ကရင်ပြည်နယ်,Hpayarthonesu Town,ဘုရားသုံးဆူ မြို့,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,7502,5024,linked_local_area,exact_local_under_township,Unique local admin under matched township
1369002,Kayin State,ကရင်ပြည်နယ်,Hpayarthonesu Town,ဘုရားသုံးဆူ မြို့,No (2) Ward Quarter,အမှတ် (၂) ရပ်ကွက်,ward,7502,5027,linked_local_area,exact_local_under_township,Unique local admin under matched township
1369003,Kayin State,ကရင်ပြည်နယ်,Hpayarthonesu Town,ဘုရားသုံးဆူ မြို့,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,7502,5026,linked_local_area,exact_local_under_township,Unique local admin under matched township
1369004,Kayin State,ကရင်ပြည်နယ်,Hpayarthonesu Town,ဘုရားသုံးဆူ မြို့,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,7502,5028,linked_local_area,exact_local_under_township,Unique local admin under matched township
1370001,Kayin State,ကရင်ပြည်နယ်,Kyaikdon Town,ကျိုက်ဒုံ မြို့,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,7502,5024,linked_local_area,exact_local_under_township,Unique local admin under matched township
1370002,Kayin State,ကရင်ပြည်နယ်,Kyaikdon Town,ကျိုက်ဒုံ မြို့,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,7502,5027,linked_local_area,exact_local_under_township,Unique local admin under matched township
1370003,Kayin State,ကရင်ပြည်နယ်,Kyaikdon Town,ကျိုက်ဒုံ မြို့,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,7502,5026,linked_local_area,exact_local_under_township,Unique local admin under matched township
1370004,Kayin State,ကရင်ပြည်နယ်,Kyaikdon Town,ကျိုက်ဒုံ မြို့,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,7502,5028,linked_local_area,exact_local_under_township,Unique local admin under matched township
1370005,Kayin State,ကရင်ပြည်နယ်,Kyaikdon Town,ကျိုက်ဒုံ မြို့,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,7502,5025,linked_local_area,exact_local_under_township,Unique local admin under matched township
