source_key,entity_type,source_name_mm,source_name_en,source_parent,source_geometry_preview_path,candidate_core_ids,candidate_names,candidate_parents,candidate_types,name_evidence,overlap_percent,distance_m,dependency_counts,recommended_action,review_decision,selected_core_id,review_note
village_tract:MMR001012001:row4080:village_tract_boundary_Kachin_v94.zip_mmr_kch_polbnda_adm4_mimu_250k.shp,village_tract,မံပုံ,Man Pong,Kachin > Bhamo > Momauk,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR001012001_row4080_village_tract_boundary_Kachin_v94.zip_mmr_kch_polbnda_adm4_mimu_250k.shp.geojson,6611,ကျေးနန်းဝိုင်းရပ်ကွက်,မိုးမောက်,ward,no_exact_name,0.0,1921.9,6611:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=197|area_m2=1974623|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR003001037:row4798:village_tract_boundary_Kayin_v94.zip_mmr_kyn_polbnda_adm4_unhcr_mimu_250k.shp,village_tract,တရုတ်လှ,Ta Yoke Hla,Kayin > Hpa-An > Hpa-An,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR003001037_row4798_village_tract_boundary_Kayin_v94.zip_mmr_kyn_polbnda_adm4_unhcr_mimu_250k.shp.geojson,5042,ထောင်ဝိရပ်ကွက်,ဘားအံ,ward,no_exact_name,0.0,2081.1,5042:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=2|saved_places=0|geom_npoints=90|area_m2=3713521|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR003001073:row4817:village_tract_boundary_Kayin_v94.zip_mmr_kyn_polbnda_adm4_unhcr_mimu_250k.shp,village_tract,ရဲသာ,Ye Thar,Kayin > Hpa-An > Hpa-An,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR003001073_row4817_village_tract_boundary_Kayin_v94.zip_mmr_kyn_polbnda_adm4_unhcr_mimu_250k.shp.geojson,5039,ပြည်ထောင်စုရပ်ကွက်,ဘားအံ,ward,no_exact_name,0.0,2483.0,5039:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=91|area_m2=1688289|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR009004013:row5549:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract,ပန်းသွင်းလေး,Pan Thwin Lay,Magway > Magway > Taungdwingyi,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR009004013_row5549_village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp.geojson,7070,မောင်းတို် (၂) ရပ်ကွက်,တောင်တွင်းကြီး,ward,no_exact_name,0.0,1803.1,7070:{names=3|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=70|area_m2=965949|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR009009008:row5693:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract,ကျောင်းကုန်း,Kyaung Kone,Magway > Minbu > Ngape,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR009009008_row5693_village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp.geojson,7014,ကျောင်းတွင်းရပ်ကွက်,ငဖဲ,ward,no_exact_name,0.0,1994.0,7014:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=160|area_m2=1072795|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR009010005:row5783:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract,အနောက်ကန်ဘောင်,Ah Nauk Kan Baung,Magway > Minbu > Salin,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR009010005_row5783_village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp.geojson,7037,ပေါင်းပင်ဇင်းရပ်ကွက်,စလင်း,ward,no_exact_name,0.0,2249.5,7037:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=88|area_m2=338053|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR009010004:row5797:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract,ကူဖြူ,Ku Hpyu,Magway > Minbu > Salin,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR009010004_row5797_village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp.geojson,7036,ကျောင်းကြားရပ်ကွက်,စလင်း,ward,no_exact_name,21.8,2070.7,7036:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=152|area_m2=451305|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR009010010:row5834:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract,ရှမ်းစု,Shan Su,Magway > Minbu > Salin,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR009010010_row5834_village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp.geojson,7037,ပေါင်းပင်ဇင်းရပ်ကွက်,စလင်း,ward,no_exact_name,0.1,2030.8,7037:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=88|area_m2=338053|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR009019017:row6219:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract,ညောင်တော,Nyaung Taw,Magway > Pakokku > Yesagyo,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR009019017_row6219_village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp.geojson,6878,အမှတ် (၄) ရပ်ကွက်,ရေစကြို,ward,no_exact_name,0.0,2283.0,6878:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=62|area_m2=126106|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR009016005:row6296:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract,မိုးဖုန်း,Moe Hpone,Magway > Thayet > Aunglan,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR009016005_row6296_village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp.geojson,7130,မကျီးကုန်းရပ်ကွက်,အောင်လံ,ward,no_exact_name,0.0,2232.7,7130:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=79|area_m2=1631893|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR009016004:row6314:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract,ပိတောက်ကုန်း,Pi Tauk Kone,Magway > Thayet > Aunglan,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR009016004_row6314_village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp.geojson,7124,ရွာထောင်ရပ်ကွက်,အောင်လံ,ward,no_exact_name,0.0,1913.5,7124:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=2|saved_places=0|geom_npoints=208|area_m2=5102931|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR009014011:row6453:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract,ပြောင်းပြာ,Pyaung Pyar,Magway > Thayet > Mindon,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR009014011_row6453_village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp.geojson,7102,အမှတ် (၄) ရပ်ကွက်,မင်းတုန်း,ward,no_exact_name,0.0,2156.2,7102:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=145|area_m2=668173|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR010015037:row6761:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp,village_tract,ကင်းစိန်ဈေး,Kin Sein Zay,Mandalay > Kyaukse > Myittha,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR010015037_row6761_village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp.geojson,6201,ဘူတာရပ်ကွက်,မြစ်သား,ward,no_exact_name,0.0,1644.3,6201:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=128|area_m2=948673|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR010015041:row6786:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp,village_tract,ငါးဆူ,Ngar Su,Mandalay > Kyaukse > Myittha,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR010015041_row6786_village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp.geojson,6189,မြို့မအရှေ့ရပ်ကွက်,မြစ်သား,ward,no_exact_name,0.0,2405.8,6189:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=83|area_m2=394960|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR010029002:row7060:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp,village_tract,ကမ္ဘားဖြူ,Kan Bar Hpyu,Mandalay > Meiktila > Mahlaing,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR010029002_row7060_village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp.geojson,6893,အမှတ် (၄) ရပ်ကွက်,မလှိုင်,ward,no_exact_name,0.0,2138.4,6893:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=72|area_m2=620860|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR010030008:row7181:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp,village_tract,ကပ်ကျေးအင်း,Kat Kyay Inn,Mandalay > Meiktila > Thazi,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR010030008_row7181_village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp.geojson,6168,အမှတ် (၁) ရပ်ကွက်,သာစည်,ward,no_exact_name,0.0,2071.6,6168:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=112|area_m2=2684447|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR010031061:row7274:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp,village_tract,နတ်ကန်,Nat Kan,Mandalay > Meiktila > Wundwin,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR010031061_row7274_village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp.geojson,6172,သဲတောမြို့မအမှတ် (၂) ရပ်ကွက်,ဝမ်းတွင်း,ward,no_exact_name,0.0,1992.8,6172:{names=3|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=106|area_m2=298467|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR010018013:row7526:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp,village_tract,လက်သဲချင်,Let Thea Chin,Mandalay > Myingyan > Taungtha,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR010018013_row7526_village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp.geojson,6906,ဘူတာကုန်းရပ်ကွက်,တောင်သာ,ward,no_exact_name,0.0,2279.1,6906:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=135|area_m2=834436|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR010018011:row7535:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp,village_tract,နဘဲကန်,Na Be Kan,Mandalay > Myingyan > Taungtha,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR010018011_row7535_village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp.geojson,6902,မင်းစုရပ်ကွက်,တောင်သာ,ward,no_exact_name,0.0,1692.0,6902:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=104|area_m2=2969656|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR011003025:row8139:village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp,village_tract,မရမ်း,Ma Yan,Mon > Mawlamyine > Chaungzon,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR011003025_row8139_village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp.geojson,5088,တိုးချဲ့ရပ်ကွက်,ချောင်းဆုံ,ward,no_exact_name,0.0,2000.1,5088:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=41|area_m2=556655|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR011003017:row8146:village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp,village_tract,စော်ကဲ,Saw Ke,Mon > Mawlamyine > Chaungzon,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR011003017_row8146_village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp.geojson,5085,အနောက်ရပ်ကွက်,ချောင်းဆုံ,ward,no_exact_name,0.0,2400.6,5085:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=80|area_m2=2522286|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR011002004:row8161:village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp,village_tract,ဘိန်းဗျော,Bein Byaw,Mon > Mawlamyine > Kyaikmaraw,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR011002004_row8161_village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp.geojson,5083,ရန်မျိုးအောင်ရပ်ကွက်,ကျိုက်မရော,ward,no_exact_name,0.0,2418.6,5083:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=154|area_m2=5549477|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR011005010:row8243:village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp,village_tract,ကျုံဖိုက်,Kyon Hpaik,Mon > Mawlamyine > Mudon,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR011005010_row8243_village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp.geojson,5097,မြို့မ (၄) ရပ်ကွက်,မုဒုံ,ward,no_exact_name,0.0,2227.0,5097:{names=3|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=119|area_m2=6445143|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR011004001:row8269:village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp,village_tract,မြမာလာ,Mya Mar Lar,Mon > Mawlamyine > Thanbyuzayat,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR011004001_row8269_village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp.geojson,5096,မန်းရတနာရပ်ကွက်,သံဖြူဇရပ်,ward,no_exact_name,0.0,2415.2,5096:{names=3|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=79|area_m2=463501|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR011006009:row8295:village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp,village_tract,ချောင်းတောင်,Chaung Taung,Mon > Mawlamyine > Ye,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR011006009_row8295_village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp.geojson,7493,သီရိနန္ဒာရပ်ကွက်,ရေး,ward,no_exact_name,0.0,2446.5,7493:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=92|area_m2=728184|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR011010006:row8322:village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp,village_tract,အနိင်းပွန်,Ah Naing Pun,Mon > Thaton > Bilin,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR011010006_row8322_village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp.geojson,5875,ဖိုးလှကြီးရပ်ကွက်,ဘီးလင်း,ward,no_exact_name,0.0,1939.2,5875:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=55|area_m2=1230639|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR011010032:row8351:village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp,village_tract,တညင်းကုန်း,Ta Nyin Kone,Mon > Thaton > Bilin,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR011010032_row8351_village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp.geojson,5866,ဗိုလ်တေဇရပ်ကွက်,ဘီးလင်း,ward,no_exact_name,0.0,2242.9,5866:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=48|area_m2=910858|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR011007026:row8480:village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp,village_tract,ပေါ်တော်မူ,Paw Taw Mu,Mon > Thaton > Thaton,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR011007026_row8480_village_tract_boundary_Mon_v94.zip_mmr_mon_polbnda_adm4_unicef_mimu_250k.shp.geojson,5037,လိပ်အင်းရပ်ကွက်,သထုံ,ward,no_exact_name,0.0,1789.5,5037:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=99|area_m2=2749177|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018004701:row8508:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,,Urban,Nay Pyi Taw > Det Khi Na > Det Khi Na Thi Ri,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018004701_row8508_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,6033,ဒက္ခိဏသီရိရပ်ကွက်,ဒက္ခိဏသီရိ,ward,no_exact_name,100.0,1024.7,6033:{names=3|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=84|area_m2=59855794|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018007015:row8546:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,စီပိုင်း,Si Paing,Nay Pyi Taw > Det Khi Na > Lewe,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018007015_row8546_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,5989,ရွှေအင်ကြင်းရပ်ကွက်,လယ်ဝေး,ward,no_exact_name,0.0,2039.9,5989:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=58|area_m2=5596152|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018007701:row8570:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,,Urban,Nay Pyi Taw > Det Khi Na > Lewe,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018007701_row8570_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,5989,ရွှေအင်ကြင်းရပ်ကွက်,လယ်ဝေး,ward,no_exact_name,0.0,1831.9,5989:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=58|area_m2=5596152|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018002002:row8584:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,အလျင်လို,Ah Hlyin Lo,Nay Pyi Taw > Det Khi Na > Za Bu Thi Ri,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018002002_row8584_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,6036,အောင်ဇမ္ဗူရပ်ကွက်,ဇမ္ဗူသီရိ,ward,no_exact_name,0.0,2447.5,6036:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=193|area_m2=4276748|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018002001:row8585:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,တဲကြီးကုန်း,Te Gyi Kone,Nay Pyi Taw > Det Khi Na > Za Bu Thi Ri,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018002001_row8585_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,6034,ရွှေကြာပင်ရပ်ကွက်,ဇမ္ဗူသီရိ,ward,no_exact_name,0.0,1491.0,6034:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=67|area_m2=3579422|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018005002:row8617:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,ကျည်တောင်ကန်,Kyi Taung Kan,Nay Pyi Taw > Oke Ta Ra > Poke Ba Thi Ri,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018005002_row8617_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,6030,ဇဝနဒီပရပ်ကွက်,ပုဗ္ဗသီရိ,ward,no_exact_name,0.0,1904.9,6030:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=79|area_m2=2124023|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018005012:row8618:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,လယ်ယာ,Lel Yar,Nay Pyi Taw > Oke Ta Ra > Poke Ba Thi Ri,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018005012_row8618_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,6048,တပင်ရွှေထီးရပ်ကွက်,ပုဗ္ဗသီရိ,ward,no_exact_name,0.0,2301.4,6048:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=71|area_m2=2237639|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018008001:row8622:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,ဇလောင်း,Za Laung,Nay Pyi Taw > Oke Ta Ra > Oke Ta Ra Thi Ri,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018008001_row8622_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,6055,ရွှေနံသာရပ်ကွက်,ဥတ္တရသီရိ,ward,no_exact_name,0.0,1390.4,6055:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=147|area_m2=2362141|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018005018:row8630:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,သပြေစမ်း,Tha Pyay San,Nay Pyi Taw > Oke Ta Ra > Poke Ba Thi Ri,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018005018_row8630_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,6056,ဇေယျာဒီပရပ်ကွက်,ပုဗ္ဗသီရိ,ward,no_exact_name,0.0,1517.4,6056:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=93|area_m2=1961121|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR018003904:row8644:village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp,village_tract,,,Nay Pyi Taw > Oke Ta Ra > Tatkon,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR018003904_row8644_village_tract_boundary_Nay_Pyi_Taw_v94.zip_mmr_npt_polbnda_adm4_250k_mimu_1.shp.geojson,6061,အနော်ရထာရပ်ကွက်,တပ်ကုန်း,ward,no_exact_name,0.0,1760.1,6061:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=182|area_m2=1242424|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
