source_key,entity_type,source_name_mm,source_name_en,source_parent,source_geometry_preview_path,candidate_core_ids,candidate_names,candidate_parents,candidate_types,name_evidence,overlap_percent,distance_m,dependency_counts,recommended_action,review_decision,selected_core_id,review_note
village:160514:row2278:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဇရပ်စု,Za Yat Su,Ayeyarwady > Hinthada > Hinthada > Sin Gaung (Shar Khe),reports/admin-reconciliation-v2/phase3-previews/village_160514_row2278_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121062;121227,ဇရပ်စု [Za Yat Su / ဇရပ်စု] | ဇရပ်စု [Za Yat Su / ဇရပ်စု],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,295.9;44.1,121062:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121227:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121062,Multiple CoreMap settlements share exact normalized name under township | prefer id=121062 by verification/point/names (preserve survivor point)
village:160576:row2282:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဆင်မသေ,Sin Ma Thay,Ayeyarwady > Hinthada > Hinthada > Sin Ma Thay (Dambi),reports/admin-reconciliation-v2/phase3-previews/village_160576_row2282_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120860;121021,ဆင်မသေ [Sin Ma Thay / ဆင်မသေ] | ဆင်မသေ [Sin Ma Thay / ဆင်မသေ],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,102.4;387.9,120860:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121021:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120860,Multiple CoreMap settlements share exact normalized name under township | prefer id=120860 by verification/point/names (preserve survivor point)
village:160584:row2284:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,သဲဖြူ,Thea Hpyu,Ayeyarwady > Hinthada > Hinthada > Sin Ma Thay (Dambi),reports/admin-reconciliation-v2/phase3-previews/village_160584_row2284_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120876;129424,သဲဖြူ [Thea Hpyu / သဲဖြူ] | သဲဖြူ [Thea Hpyu / သဲဖြူ],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,22515.8;30914.4,120876:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 129424:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120876,Multiple CoreMap settlements share exact normalized name under township | prefer id=120876 by verification/point/names (preserve survivor point)
village:160586:row2295:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဆင်မသေ,Sin Ma Thay,Ayeyarwady > Hinthada > Hinthada > Sin Ma Thay (Ta Loke Htaw),reports/admin-reconciliation-v2/phase3-previews/village_160586_row2295_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120860;121021,ဆင်မသေ [Sin Ma Thay / ဆင်မသေ] | ဆင်မသေ [Sin Ma Thay / ဆင်မသေ],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,542.7;302.6,120860:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121021:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120860,Multiple CoreMap settlements share exact normalized name under township | prefer id=120860 by verification/point/names (preserve survivor point)
village:160649:row2296:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဘန့်ဘွေးကုန်း,Bant Bway Kone,Ayeyarwady > Hinthada > Hinthada > Sit Kone,reports/admin-reconciliation-v2/phase3-previews/village_160649_row2296_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120880;121358,ဘန့်ဘွေးကုန်း [Bant Bway Kone / ဘန့်ဘွေးကုန်း] | ဘန့်ဘွေးကုန်း [Bant Bway Kone / ဘန့်ဘွေးကုန်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,629.6;3.8,120880:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121358:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120880,Multiple CoreMap settlements share exact normalized name under township | prefer id=120880 by verification/point/names (preserve survivor point)
village:160654:row2297:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဒိုက်အင်း,Daik Inn,Ayeyarwady > Hinthada > Hinthada > Sit Kone,reports/admin-reconciliation-v2/phase3-previews/village_160654_row2297_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120959;121101,ဒိုက်အင်း [Daik Inn / ဒိုက်အင်း] | ဒိုက်အင်း [Daik Inn / ဒိုက်အင်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,0.0;141.2,120959:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121101:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120959,Multiple CoreMap settlements share exact normalized name under township | prefer id=120959 by verification/point/names (preserve survivor point)
village:160675:row2311:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ရွာသာကုန်း,Ywar Thar Kone,Ayeyarwady > Hinthada > Hinthada > Sit Kwin,reports/admin-reconciliation-v2/phase3-previews/village_160675_row2311_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120897;121151,ရွာသာကုန်း [Ywar Thar Kone / ရွာသာကုန်း] | ရွာသာကုန်း [Ywar Thar Kone / ရွာသာကုန်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,233.6;0.0,120897:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121151:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120897,Multiple CoreMap settlements share exact normalized name under township | prefer id=120897 by verification/point/names (preserve survivor point)
village:161243:row2324:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဘန့်ဘွေးကုန်း,Bant Bway Kone,Ayeyarwady > Hinthada > Hinthada > Taung Lone Su,reports/admin-reconciliation-v2/phase3-previews/village_161243_row2324_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120880;121358,ဘန့်ဘွေးကုန်း [Bant Bway Kone / ဘန့်ဘွေးကုန်း] | ဘန့်ဘွေးကုန်း [Bant Bway Kone / ဘန့်ဘွေးကုန်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,37.8;599.8,120880:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121358:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120880,Multiple CoreMap settlements share exact normalized name under township | prefer id=120880 by verification/point/names (preserve survivor point)
village:161241:row2327:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဒိုက်အင်း,Daik Inn,Ayeyarwady > Hinthada > Hinthada > Taung Lone Su,reports/admin-reconciliation-v2/phase3-previews/village_161241_row2327_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120959;121101,ဒိုက်အင်း [Daik Inn / ဒိုက်အင်း] | ဒိုက်အင်း [Daik Inn / ဒိုက်အင်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,200.1;261.0,120959:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121101:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120959,Multiple CoreMap settlements share exact normalized name under township | prefer id=120959 by verification/point/names (preserve survivor point)
village:218621:row2340:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဇီးကုန်း,Zee Kone,Ayeyarwady > Hinthada > Hinthada > Tha Moke Da Yoe,reports/admin-reconciliation-v2/phase3-previews/village_218621_row2340_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121190;121398,ဇီးကုန်း [Zee Kone / ဇီးကုန်း] | ဇီးကုန်း [Zee Kone / ဇီးကုန်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,14159.6;19661.2,121190:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121398:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121190,Multiple CoreMap settlements share exact normalized name under township | prefer id=121190 by verification/point/names (preserve survivor point)
village:161826:row2346:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,အိုင်ကြီး,Aing Gyi,Ayeyarwady > Hinthada > Hinthada > Tha Pyu Pin (Ba Lein/Aing Gyi),reports/admin-reconciliation-v2/phase3-previews/village_161826_row2346_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120881;121355,အိုင်ကြီး [Aing Gyi / အိုင်ကြီး] | အိုင်ကြီး [Aing Gyi / အိုင်ကြီး],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,64.3;1372.1,120881:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121355:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120881,Multiple CoreMap settlements share exact normalized name under township | prefer id=120881 by verification/point/names (preserve survivor point)
village:162018:row2356:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,နဘဲကုန်း,Na Be Kone,Ayeyarwady > Hinthada > Hinthada > Than Ba Yar Taing,reports/admin-reconciliation-v2/phase3-previews/village_162018_row2356_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120887;120955,နဘဲကုန်း [Na Be Kone / နဘဲကုန်း] | နဘဲကုန်း [Na Be Kone / နဘဲကုန်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,545.6;112.4,120887:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 120955:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120887,Multiple CoreMap settlements share exact normalized name under township | prefer id=120887 by verification/point/names (preserve survivor point)
village:162071:row2365:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,တကို့,Ta Koet,Ayeyarwady > Hinthada > Hinthada > Than Kyoe Tan,reports/admin-reconciliation-v2/phase3-previews/village_162071_row2365_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120797;120929,တကို့ [Ta Koet / တကို့] | တကို့ [Ta Koet / တကို့],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,965.9;91.8,120797:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 120929:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120797,Multiple CoreMap settlements share exact normalized name under township | prefer id=120797 by verification/point/names (preserve survivor point)
village:162338:row2399:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဒယ်ကွင်း,Dei Kwin,Ayeyarwady > Hinthada > Hinthada > Thea Hpyu (Yon Tha Lin),reports/admin-reconciliation-v2/phase3-previews/village_162338_row2399_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120938;121063;121068,ဒယ်ကွင်း [Dei Kwin / ဒယ်ကွင်း] | ဒယ်ကွင်း [Dei Kwin / ဒယ်ကွင်း] | ဒယ်ကွင်း [Dei Kwin / ဒယ်ကွင်း],ဟင်္သာတ | ဟင်္သာတ | ဟင်္သာတ,village | village | village,exact_normalized_my,,15953.6;45.5;419.5,120938:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121063:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121068:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120938,Multiple CoreMap settlements share exact normalized name under township | prefer id=120938 by verification/point/names (preserve survivor point)
village:162580:row2422:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဒါးက,Dar Ka,Ayeyarwady > Hinthada > Hinthada > Thin Gan Taw (Leik Chaung),reports/admin-reconciliation-v2/phase3-previews/village_162580_row2422_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120914;121206;121313;121385,ဒါးက [Dar Ka / ဒါးက] | ဒါးက [Dar Ka / ဒါးက] | ဒါးက [Dar Ka / ဒါးက] | ဒါးက [Dar Ka / ဒါးက],ဟင်္သာတ | ဟင်္သာတ | ဟင်္သာတ | ဟင်္သာတ,village | village | village | village,exact_normalized_my,,58.9;5604.2;646.0;5724.5,120914:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121206:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121313:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121385:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120914,Multiple CoreMap settlements share exact normalized name under township | prefer id=120914 by verification/point/names (preserve survivor point)
village:162572:row2431:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,နဘဲကုန်း,Na Be Kone,Ayeyarwady > Hinthada > Hinthada > Thin Gan Taw (Leik Chaung),reports/admin-reconciliation-v2/phase3-previews/village_162572_row2431_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120887;120955,နဘဲကုန်း [Na Be Kone / နဘဲကုန်း] | နဘဲကုန်း [Na Be Kone / နဘဲကုန်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,82.3;614.9,120887:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 120955:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120887,Multiple CoreMap settlements share exact normalized name under township | prefer id=120887 by verification/point/names (preserve survivor point)
village:162581:row2433:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,သုံးမြေဆိုင်,Thone Myay Saing,Ayeyarwady > Hinthada > Hinthada > Thin Gan Taw (Leik Chaung),reports/admin-reconciliation-v2/phase3-previews/village_162581_row2433_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121072;121196,သုံးမြေဆိုင် [Thone Myay Saing / သုံးမြေဆိုင်] | သုံးမြေဆိုင် [Thone Myay Saing / သုံးမြေဆိုင်],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,0.0;403.4,121072:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121196:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121072,Multiple CoreMap settlements share exact normalized name under township | prefer id=121072 by verification/point/names (preserve survivor point)
village:163705:row2454:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ရိုးကြီး,Yoe Gyi,Ayeyarwady > Hinthada > Hinthada > Yoe Gyi,reports/admin-reconciliation-v2/phase3-previews/village_163705_row2454_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120861;121149,ရိုးကြီး [Yoe Gyi / ရိုးကြီး] | ရိုးကြီး [Yoe Gyi / ရိုးကြီး],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,475.2;904.5,120861:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121149:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120861,Multiple CoreMap settlements share exact normalized name under township | prefer id=120861 by verification/point/names (preserve survivor point)
village:218576:row2455:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ရွာသစ်ကုန်း,Ywar Thit Kone,Ayeyarwady > Hinthada > Hinthada > Yoe Gyi,reports/admin-reconciliation-v2/phase3-previews/village_218576_row2455_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120821;121178;121236;121326;121377,ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း] | ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း] | ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း] | ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း] | ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း],ဟင်္သာတ | ဟင်္သာတ | ဟင်္သာတ | ဟင်္သာတ | ဟင်္သာတ,village | village | village | village | village,exact_normalized_my,,11774.2;3960.5;20706.2;6774.9;14168.8,120821:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121178:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121236:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121326:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121377:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120821,Multiple CoreMap settlements share exact normalized name under township | prefer id=120821 by verification/point/names (preserve survivor point)
village:163791:row2463:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ရွာသာကုန်း,Ywar Thar Kone,Ayeyarwady > Hinthada > Hinthada > Ywar Thar Kone,reports/admin-reconciliation-v2/phase3-previews/village_163791_row2463_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120897;121151,ရွာသာကုန်း [Ywar Thar Kone / ရွာသာကုန်း] | ရွာသာကုန်း [Ywar Thar Kone / ရွာသာကုန်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,2638.1;2659.4,120897:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121151:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120897,Multiple CoreMap settlements share exact normalized name under township | prefer id=120897 by verification/point/names (preserve survivor point)
village:163928:row2479:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ဥယျာဉ်ကုန်း,U Yin Kone,Ayeyarwady > Hinthada > Hinthada > Za Yat Kwin,reports/admin-reconciliation-v2/phase3-previews/village_163928_row2479_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120843;121033,ဥယျာဉ်ကုန်း [U Yin Kone / ဥယျာဉ်ကုန်း] | ဥယျာဉ်ကုန်း [U Yin Kone / ဥယျာဉ်ကုန်း],ဟင်္သာတ | ဟင်္သာတ,village | village,exact_normalized_my,,348.4;205.1,120843:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121033:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120843,Multiple CoreMap settlements share exact normalized name under township | prefer id=120843 by verification/point/names (preserve survivor point)
village:164079:row2482:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ရွာသစ်ကုန်း,Ywar Thit Kone,Ayeyarwady > Hinthada > Hinthada > Zoke Ka Ni,reports/admin-reconciliation-v2/phase3-previews/village_164079_row2482_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,120821;121178;121236;121326;121377,ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း] | ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း] | ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း] | ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း] | ရွာသစ်ကုန်း [Ywar Thit Kone / ရွာသစ်ကုန်း],ဟင်္သာတ | ဟင်္သာတ | ဟင်္သာတ | ဟင်္သာတ | ဟင်္သာတ,village | village | village | village | village,exact_normalized_my,,13510.4;3157.3;20383.9;7993.7;12504.7,120821:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121178:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121236:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121326:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121377:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,120821,Multiple CoreMap settlements share exact normalized name under township | prefer id=120821 by verification/point/names (preserve survivor point)
village:151063:row2505:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ကျုံပို,Kyon Po,Ayeyarwady > Hinthada > Ingapu > Chauk Kyay,reports/admin-reconciliation-v2/phase3-previews/village_151063_row2505_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121569;121936,ကျုံပို [Kyon Po / ကျုံပို] | ကျုံပို [Kyon Po / ကျုံပို],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,451.1;99.9,121569:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121936:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121569,Multiple CoreMap settlements share exact normalized name under township | prefer id=121569 by verification/point/names (preserve survivor point)
village:151096:row2508:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ချောင်းခွ,Chaung Gwa,Ayeyarwady > Hinthada > Ingapu > Chaung Gwa,reports/admin-reconciliation-v2/phase3-previews/village_151096_row2508_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121564;121773;125656,ချောင်းခွ [Chaung Gwa / ချောင်းခွ] | ချောင်းခွ [Chaung Gwa / ချောင်းခွ] | ချောင်းခွ [Chaung Gwa / ချောင်းခွ],အင်္ဂပူ | အင်္ဂပူ | အင်္ဂပူ,village | village | village,exact_normalized_my,,34030.8;102.2;462.8,121564:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121773:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 125656:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121564,Multiple CoreMap settlements share exact normalized name under township | prefer id=121564 by verification/point/names (preserve survivor point)
village:151100:row2511:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,တောဇာကုန်း,Taw Zar Kone,Ayeyarwady > Hinthada > Ingapu > Chaung Gwa,reports/admin-reconciliation-v2/phase3-previews/village_151100_row2511_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121831,ကညွတ်ကုန်း [Ka Nyut Kone / ကညွတ်ကုန်း],အင်္ဂပူ,village,no_exact_name,,1186.1,121831:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},manual_review,,,Spatial-only settlement candidate blocked (do not merge by distance alone)
village:152096:row2543:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,မှတ်တိုင်,Hmat Taing,Ayeyarwady > Hinthada > Ingapu > Hmat Taing,reports/admin-reconciliation-v2/phase3-previews/village_152096_row2543_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121824;121853,မှတ်တိုင် [Hmat Taing / မှတ်တိုင်] | မှတ်တိုင် [Hmat Taing / မှတ်တိုင်],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,363.5;66.1,121824:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121853:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121824,Multiple CoreMap settlements share exact normalized name under township | prefer id=121824 by verification/point/names (preserve survivor point)
village:152105:row2545:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ထန်းကုန်း,Htan Kone,Ayeyarwady > Hinthada > Ingapu > Hmat Taing,reports/admin-reconciliation-v2/phase3-previews/village_152105_row2545_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121549;121735;121797;121881,ထန်းကုန်း [Htan Kone / ထန်းကုန်း] | ထန်းကုန်း [Htan Kone / ထန်းကုန်း] | ထန်းကုန်း [Htan Kone / ထန်းကုန်း] | ထန်းကုန်း [Htan Kone / ထန်းကုန်း],အင်္ဂပူ | အင်္ဂပူ | အင်္ဂပူ | အင်္ဂပူ,village | village | village | village,exact_normalized_my,,9527.9;77.1;523.9;4857.2,121549:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121735:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121797:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121881:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121549,Multiple CoreMap settlements share exact normalized name under township | prefer id=121549 by verification/point/names (preserve survivor point)
village:152101:row2548:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ကျုံပို,Kyon Po,Ayeyarwady > Hinthada > Ingapu > Hmat Taing,reports/admin-reconciliation-v2/phase3-previews/village_152101_row2548_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121569;121936,ကျုံပို [Kyon Po / ကျုံပို] | ကျုံပို [Kyon Po / ကျုံပို],အင်္ဂပူ | အင်္ဂပူ,village | village,exact_normalized_my,,133.8;480.9,121569:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121936:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121569,Multiple CoreMap settlements share exact normalized name under township | prefer id=121569 by verification/point/names (preserve survivor point)
village:152106:row2550:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,ညောင်ပင်သာ,Nyaung Pin Thar,Ayeyarwady > Hinthada > Ingapu > Hmat Taing,reports/admin-reconciliation-v2/phase3-previews/village_152106_row2550_village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp.geojson,121593;121785;121918,ညောင်ပင်သာ [Nyaung Pin Thar / ညောင်ပင်သာ] | ညောင်ပင်သာ [Nyaung Pin Thar / ညောင်ပင်သာ] | ညောင်ပင်သာ [Nyaung Pin Thar / ညောင်ပင်သာ],အင်္ဂပူ | အင်္ဂပူ | အင်္ဂပူ,village | village | village,exact_normalized_my,,320.6;21123.5;14.5,121593:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121785:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 121918:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,121593,Multiple CoreMap settlements share exact normalized name under township | prefer id=121593 by verification/point/names (preserve survivor point)
