postal_code,action,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,inferred_locality_type,matched_township_coremap_id,matched_local_coremap_id,match_method,confidence,source_row_count_en,source_row_count_my,duplicate_extra_source_rows,review_reason
0801019,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Bo Kone Quarter,ဗိုလ်ကုန်း ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801020,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Han Thar Wa Di Quarter,ဟံသာဝတီ ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801021,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ywar Thit Quarter,ရွာသစ် ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801022,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Myo Thit Quarter,မြို့သစ် ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801023,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801024,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801025,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801026,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801027,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801028,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801029,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,No (7) Quarter,အမှတ် (၇) ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801030,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,No (8) Quarter,အမှတ် (၈) ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801031,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,No (9) Quarter,အမှတ် (၉) ရပ်ကွက်,ward,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801200,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Me Khon Village Tract,မဲခုန် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801201,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ka Twin Chan Village Tract,ကတွင်းခြံ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801202,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Hmon Taing Village Tract,မှုန်တိုင်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801203,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ka Mar Nat Village Tract,ကမာနတ် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801204,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Zay Nyaung Pin Village Tract,ဈေးညောင်ပင် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801205,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ah Htet Si Dee (West) Village Tract,အထက်စီဒီး (အနောက်) ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801206,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ah Htet Si Dee (East) Village Tract,အထက်စီဒီး (အရှေ့) ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801207,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Auk Si Dee (West) Village Tract,အောက်စီဒီး (အနောက်) ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801208,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Auk Si Dee (East) Village Tract,အောက်စီဒီး (အရှေ့) ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801209,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Oe Bo Village Tract,အိုးဘို ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801210,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Saing Di Village Tract,စိုင်ဒီ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801211,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Moke Ka La Village Tract,မုက္ကလ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801212,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Hpa Yar Ka Lay Village Tract,ဘုရားကလေး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801213,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Hpa Yar Gyi Village Tract,ဘုရားကြီး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801214,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Tat Ka Lay Village Tract,တတ်ခလေး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801215,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ma Yin Village Tract,မယင်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801216,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ah Waing Village Tract,အဝိုင်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801217,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Wan Be Inn Village Tract,ဝမ်းဘဲအင်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801218,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ywar Thit Village Tract,ရွာသစ် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801219,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Pyin Pon Gyi Village Tract,ပျဉ်ပုံကြီး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801220,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Tha Pyay Yoe Village Tract,သပြေရိုး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801221,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Win Ga Baw Village Tract,ဝင်္ဂဘော် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801222,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Shwe Tan Village Tract,ရွှေတန် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801223,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Let Pan Khon Village Tract,လက်ပန်ခုံ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801224,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Khon Taing Village Tract,ခုန်တိုင်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801225,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Pay Pin Chaung Village Tract,ပေပင်ချောင် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801226,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Shan Ywar Gyi Village Tract,ရှမ်းရွာကြီး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801227,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Oke Hpo Village Tract,အုပ်ဖို ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801228,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ah Htet Zaing Ga Naing Gyi Village Tract,အထက်ဇိုင်းဂနိုင်းကြီး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801229,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Baw Net Gyi Village Tract,ဘောနတ်ကြီး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801230,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Sit Pin Seik Village Tract,စစ်ပင်ဆိတ် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801231,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Kyaik Day Yon Village Tract,ကျိုက်ဒေးယုံ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801232,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Pauk Taw Village Tract,ပေါက်တော ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801233,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Inn Ta Kaw Village Tract,အင်းတကော် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801234,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Kyauk Tan Village Tract,ကျောက်တန်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801235,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Tar Wa Bu Tar Village Tract,တာဝဘူတာ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801236,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Kin Paing Chon Village Tract,ကင်းပိုင်ခြုံ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801237,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Gwayt Tan Shey Village Tract,ဂွေ့တန်းရှည် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801238,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Htone Gyi Village Tract,ထုံးကြီး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801239,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Kan Ni Village Tract,ကမ်းနီ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801240,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Kawt Che Village Tract,ကော့ချဲ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801241,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Nyaung Inn Village Tract,ညောင်အင်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801242,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Hnget Pyaw Taw Village Tract,ငှက်ပျောတော ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801243,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Bu Lel Inn Village Tract,ဘူးလယ်အင်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801244,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Htan Pin Chaung Village Tract,ထန်းပင်ချောင် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801245,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Let Pan Win Village Tract,လက်ပန်ဝင်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801246,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Kun Paung Village Tract,ကွမ်ပေါင် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801247,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Thar Yar Kone Village Tract,သာယာကုန်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801248,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,La Thar Kone Village Tract,လသာကုန်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801249,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Hpa Yar Ngoke To Village Tract,ဘုရားငုတ်တို ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801250,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Pyin Ma Ngu Village Tract,ပျဉ်းမငူ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801251,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Hmaw Lon Village Tract,မှော်လုံ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801252,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Zaung Tu Village Tract,ဇောင်းတူ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801253,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Zee Taw Village Tract,ဇီးတော ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801254,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ta Mar Pin Village Tract,တမာပင် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801255,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Htan Taw Gyi Village Tract,ထန်းတောကြီး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801256,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Auk Ka Bar Village Tract,အောက်ကမ္ဘာ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801257,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Kan Myint Village Tract,ကမ်းမြင့် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801258,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ah Seik Taung Village Tract,အဆိပ်တောင် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801259,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,War Pyan Kone Village Tract,ဝါးပြန်ကုန်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801260,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Than Soet Pin Village Tract,သံစို့ပင် ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801261,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Tha Yet Kone Village Tract,သရက်ကုန်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801262,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,War Ma Yan Village Tract,ဝါးမရမ်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801263,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Ah Laing Ni Village Tract,အလိုင်နီ ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801264,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Lay Ein Su Village Tract,လေးအိမ်စု ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801265,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Hlaw Kar Village Tract,လှော်ကား ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801266,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Thar Yar Aye Village Tract,သာယာအေး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801267,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,La Thar Aye Village Tract,လသာအေး ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0801268,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Township,ပဲခူး မြို့နယ်,Thu Htay Kone Village Tract,သူဌေးကုန်း ကျေးရွာအုပ်စု,village_tract,5924,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802001,link_local_admin,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kwin (West) Quarter,ကွင်းနောက် ရပ်ကွက်,ward,5925,5930,exact_local_under_township,95,1,1,0,Unique local admin under matched township
0802002,link_local_admin,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Sar Taik Quarter,စာတိုက် ရပ်ကွက်,ward,5925,5898,exact_local_under_township,95,1,1,0,Unique local admin under matched township
0802003,link_local_admin,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Zay Paing Quarter,ဈေးပိုင်း ရပ်ကွက်,ward,5925,5931,exact_local_under_township,95,1,1,0,Unique local admin under matched township
0802004,link_local_admin,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kwin (South) Quarter,ကွင်းတောင် ရပ်ကွက်,ward,5925,5928,exact_local_under_township,95,1,1,0,Unique local admin under matched township
0802005,link_local_admin,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kwin (North) Quarter,ကွင်းမြောက် ရပ်ကွက်,ward,5925,5929,exact_local_under_township,95,1,1,0,Unique local admin under matched township
0802200,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Aung Myin Village Tract,အောင်မြင် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802201,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Yin Taik Kone Village Tract,ရင်းတိုက်ကုန်း ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802202,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Say Yoe Khin Village Tract,ဆေးရိုးခင် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802203,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Khwet Ma Village Tract,ခွက်မ ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802204,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Tha Min Inn Kone Village Tract,သမင်အင်းကုန်း ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802205,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Taung Khin Village Tract,တောင်ခင် ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
0802206,link_township,Bago Region (East),ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Kyauktaga Township,ကျောက်တံခါး မြို့နယ်,Kyaung Soe Village Tract,ကျောင်းစိုး ကျေးရွာအုပ်စု,village_tract,5925,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
