coremap_id,hierarchy_level,admin_area_type,canonical_name,coremap_path,parent_id,classification,action,preserve_existing_geom,review_reason,point_x,point_y,geom_md5
6422,ward_village_tract,ward,ကောင်းဟုန်းရပ်ကွက်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6447:ဟိုပန်ခရိုင် > township:6429:ဟိုပန်မြို့နယ် > ward_village_tract:6422:ကောင်းဟုန်းရပ်ကွက်,6429,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.7542224746667,23.4266219,ef0bb04ee5b26ab2a2f71738b9d60312
6423,ward_village_tract,ward,ဟိုပန်ရပ်ကွက်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6447:ဟိုပန်ခရိုင် > township:6429:ဟိုပန်မြို့နယ် > ward_village_tract:6423:ဟိုပန်ရပ်ကွက်,6429,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.7737679266946,23.42612505,d2ea97c265e0630840b750137fce677a
6424,ward_village_tract,ward,ဘုရားကြီးရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7209:ဟင်္သာတခရိုင် > township:7208:ဟင်္သာတမြို့နယ် > ward_village_tract:6424:ဘုရားကြီးရပ်ကွက်,7208,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.4576484448911,17.644513,6e18c44a414647b389d7045bff2976d3
6425,ward_village_tract,ward,ပန်လုံလမ်းရပ်ကွက်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6447:ဟိုပန်ခရိုင် > township:6429:ဟိုပန်မြို့နယ် > ward_village_tract:6425:ပန်လုံလမ်းရပ်ကွက်,6429,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.7504239827112,23.4203414,003cb96a61cd00fbe4e0c299171b361b
6426,ward_village_tract,ward,မိုင်းပန်း (လွယ်လ) ရပ်ကွက်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6447:ဟိုပန်ခရိုင် > township:6429:ဟိုပန်မြို့နယ် > ward_village_tract:6426:မိုင်းပန်း (လွယ်လ) ရပ်ကွက်,6429,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.7526966069365,23.41463915,da0ee743816a2b1207003b09ab5d1406
6428,ward_village_tract,ward,မိန်းပန်းရပ်ကွက်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6447:ဟိုပန်ခရိုင် > township:6429:ဟိုပန်မြို့နယ် > ward_village_tract:6428:မိန်းပန်းရပ်ကွက်,6429,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.75817945,23.41644075,10fba8480076ebc574fd7a4a86b617bb
6431,ward_village_tract,ward,နမ့်လျံရပ်ကွက်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6447:ဟိုပန်ခရိုင် > township:6429:ဟိုပန်မြို့နယ် > ward_village_tract:6431:နမ့်လျံရပ်ကွက်,6429,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.7496777438028,23.43395715,a94655cfed1a804e5241c79480e38681
6433,ward_village_tract,ward,ဈေးရပ်ကွက်,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6447:ဟိုပန်ခရိုင် > township:6429:ဟိုပန်မြို့နယ် > ward_village_tract:6433:ဈေးရပ်ကွက်,6429,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.7474028061206,23.42397925,d5d8d3bba07eea32a357a94070cb852d
6442,ward_village_tract,ward,အမှတ် (၁၀) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6442:အမှတ် (၁၀) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7321017115045,22.9604231,d0c5f189a1af71ae3789399d364c6dbf
6455,ward_village_tract,special_area,新厂镇,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6474:မက်မန်းခရိုင် > township:6454:လုံထန်မြို့နယ် > ward_village_tract:6455:新厂镇,6454,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,99.4956694404605,22.86663985,83efb6759a2896c3f24c6f9819390540
6459,ward_village_tract,special_area,နမ့်ခပ်ဒိုင်နယ်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6293:ဆီလူးခရိုင် > ward_village_tract:6459:နမ့်ခပ်ဒိုင်နယ်,6293,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,99.7318291921341,22.00155695,b39f7ba7d55556610116e91972a5cc97
6465,ward_village_tract,special_area,芒信镇,country:11:မြန်မာ > state_region:6485:ဝပြည်နယ် မြောက်ပိုင်း > district:6335:မိုင်းပေါက်ခရိုင် > township:6288:မိုင်းဖျန်မြို့နယ် > ward_village_tract:6465:芒信镇,6288,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,99.585959547142,22.21544035,0b8921a80cd49c06efc774b6c837511b
6475,ward_village_tract,ward,အမှတ် (၃) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6475:အမှတ် (၃) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7482936299912,22.9384017,aabc1d1523766f1e67facb0657ea5345
6480,ward_village_tract,ward,အမှတ် (၇) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6480:အမှတ် (၇) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7656234695252,22.94001175,6f38e8a716979f1e6ba2e700bb6f0ce5
6481,ward_village_tract,ward,အမှတ် (၉) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6481:အမှတ် (၉) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7286523908239,22.98911665,a48bc1da53e8ec7ddb068e6dfef74a75
6489,ward_village_tract,ward,အမှတ် (၆) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6489:အမှတ် (၆) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7566368178557,22.9343572,35c7443b917e3329ccd372b3173aea94
6490,ward_village_tract,ward,အမှတ် (၅) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6490:အမှတ် (၅) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.755748479459,22.91659985,2c11ed14280eec87640dabf9fe5d2269
6492,ward_village_tract,ward,အမှတ် (၄) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6492:အမှတ် (၄) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7374583702797,22.92278505,e638f1a01e3ea1b91577317de7c04f63
6493,ward_village_tract,special_area,莱莫区,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6463:တန့်ယန်းခရိုင် > township:6467:တန့်ယန်းမြို့နယ် > ward_village_tract:6493:莱莫区,6467,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.2816226137856,22.777818,ec4d61045ba7f5dbb4b1aeba09278d95
6494,ward_village_tract,ward,အမှတ် (၁) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6494:အမှတ် (၁) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7337776982132,22.9361268,b89462e03c8633ab0ff0f09da06c7264
6495,ward_village_tract,ward,အမှတ် (၁၂) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6495:အမှတ် (၁၂) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7533391512284,22.96918255,49df34f83896c931e16a6d473a137437
6496,ward_village_tract,ward,အမှတ် (၈) ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > town:6497:လားရှိုးမြို့ > ward_village_tract:6496:အမှတ် (၈) ရပ်ကွက်,6497,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7560601184389,22.94712115,0b037315fc5b0e3d36d9b16403856aa4
6514,ward_village_tract,ward,တောင်မြို့တိုးချဲ့ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6500:ကျောက်မဲခရိုင် > township:6523:သီပေါမြို့နယ် > ward_village_tract:6514:တောင်မြို့တိုးချဲ့ရပ်ကွက်,6523,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.2920377602546,22.6160833,5538ee69a0efe3b734c0f6268f153a49
6515,ward_village_tract,ward,ကောင်းနောင်ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6515:ကောင်းနောင်ရပ်ကွက်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.8978676508974,23.99956475,4b5b4691c1e6a699fbf43460af25ecf4
6561,ward_village_tract,village_tract,ဟိုပိတ်ကျေးရွာအုပ်စု,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > township:6562:မိုင်းပါးမြို့နယ် > ward_village_tract:6561:ဟိုပိတ်ကျေးရွာအုပ်စု,6562,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7506334541468,23.0601875,5dfc984d979f6582d1e9f9d33e430770
6563,ward_village_tract,ward,အမှတ် (၄)ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > township:6562:မိုင်းပါးမြို့နယ် > ward_village_tract:6563:အမှတ် (၄)ရပ်ကွက်,6562,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.9737036678787,23.3042213,e77f39cac6b496fb416c0e41ed8c5210
6564,ward_village_tract,ward,အမှတ် (၃)ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > township:6562:မိုင်းပါးမြို့နယ် > ward_village_tract:6564:အမှတ် (၃)ရပ်ကွက်,6562,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.9639413549681,23.3037536,17094e48820dc2a692df586e0c5a49e1
6566,ward_village_tract,ward,အမှတ် (၁)ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > township:6562:မိုင်းပါးမြို့နယ် > ward_village_tract:6566:အမှတ် (၁)ရပ်ကွက်,6562,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.9592079557038,23.2987479,a5b2346fcb07e1b06e357e4fba47189c
6567,ward_village_tract,ward,အမှတ် (၂)ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6444:မူပန်ခရိုင် > township:6562:မိုင်းပါးမြို့နယ် > ward_village_tract:6567:အမှတ် (၂)ရပ်ကွက်,6562,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.9561978812907,23.2995529,17ac3cda0165588e4fc6129bf3e61ff9
6577,ward_village_tract,ward,ခရစ်ယာန်ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6577:ခရစ်ယာန်ရပ်ကွက်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.8962809912928,23.9963049,d56441eb99faf9e5b59be776eaf1b3f5
6578,ward_village_tract,special_area,户育乡,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6594:ဗန်းမော်ခရိုင် > township:6584:မံစီမြို့နယ် > ward_village_tract:6578:户育乡,6584,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.6867640153672,23.98952585,098a2bc05e4d98aeddbefad4ed3a560d
6582,ward_village_tract,special_area,姐相镇,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6582:姐相镇,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.7208251422782,23.93345625,861ba01e7c421df245ac4ccd26dcf585
6583,ward_village_tract,special_area,弄岛镇,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6594:ဗန်းမော်ခရိုင် > township:6584:မံစီမြို့နယ် > ward_village_tract:6583:弄岛镇,6584,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.5900672637326,23.9175396,fefce35aa86521e2799c3a920c9b183e
6592,ward_village_tract,ward,ကောင်းမူးတုံရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6592:ကောင်းမူးတုံရပ်ကွက်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.9197237284221,23.98973725,262789ce9dc86dd26588c649b2e50363
6596,ward_village_tract,ward,စွမ်တော်ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6596:စွမ်တော်ရပ်ကွက်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.8939585711193,23.9716567,a24b1211f517ada0ac9e93bc664ba02e
6602,ward_village_tract,special_area,ကြယ်ဂေါင် နယ်စပ်ကုန်သွယ်ရေး စီးပွားရေးဇုန်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6602:ကြယ်ဂေါင် နယ်စပ်ကုန်သွယ်ရေး စီးပွားရေးဇုန်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.8851619583844,23.9846137,369b97c5dfc1aae06beaa50351879c7d
6603,ward_village_tract,ward,ဈေးရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6603:ဈေးရပ်ကွက်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.8987692055876,23.99361,039558fcefd171d9661c2bbae31fdee8
6604,ward_village_tract,ward,တောင်ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6604:တောင်ရပ်ကွက်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.9026138047032,23.9920846,c84eebcafbc33f44b26102e902b48414
6616,ward_village_tract,ward,တော်ရွက်ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6616:တော်ရွက်ရပ်ကွက်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.8925401642227,24.00235545,195a26400619cb4402c301da76b7216d
6617,ward_village_tract,ward,မြောက်ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6617:မြောက်ရပ်ကွက်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.9020925602175,24.00163005,d80a74ea58a51f54ef67c71f6d011b5b
6618,ward_village_tract,ward,ဟိုမွန်ရပ်ကွက်,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > ward_village_tract:6618:ဟိုမွန်ရပ်ကွက်,6329,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.9083470985632,24.0081106,34bf60e0c4ba50598c6ff14445779265
6619,ward_village_tract,special_area,畹町镇,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6598:ကွတ်ခိုင်ခရိုင် > township:6600:မူဆယ်မြို့နယ် > ward_village_tract:6619:畹町镇,6600,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.0372458437349,24.08832265,24ba996c965d95c8b3d2f1d9548961fb
6621,ward_village_tract,special_area,鲁掌镇,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6689:ချီဖွေခရိုင် > township:6690:ချီဖွေမြို့နယ် > ward_village_tract:6621:鲁掌镇,6690,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.7615977427477,25.97111125,1b6a7739a49f114cdb744431fd7b0c0b
6624,ward_village_tract,special_area,勐秀乡,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6594:ဗန်းမော်ခရိုင် > township:6584:မံစီမြို့နယ် > ward_village_tract:6624:勐秀乡,6584,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,97.794657678993,24.08278305,a33014caa0938109d0f5c22bcac3a8ce
6670,ward_village_tract,ward,ရောကောရပ်ကွက်,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6665:တနိုင်းခရိုင် > township:6674:နန်းယွန်းမြို့နယ် > ward_village_tract:6670:ရောကောရပ်ကွက်,6674,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,96.1608943931755,26.9849131,dbb4b711fc56a0dfdb826ecc25b9bdc3
6671,ward_village_tract,ward,ရှရရပ်ကွက်,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6665:တနိုင်းခရိုင် > township:6674:နန်းယွန်းမြို့နယ် > ward_village_tract:6671:ရှရရပ်ကွက်,6674,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,96.169720877268,26.9760633,b0a7ee5ed1d29dee6e7809f43021bc6a
6672,ward_village_tract,ward,မြို့မရပ်ကွက်,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6665:တနိုင်းခရိုင် > township:6674:နန်းယွန်းမြို့နယ် > ward_village_tract:6672:မြို့မရပ်ကွက်,6674,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,96.1667029403543,26.98235675,aada0242fe47f5ffa2f22028b166aced
6680,ward_village_tract,special_area,Nampong SDO,country:11:မြန်မာ > state_region:6703:စစ်ကိုင်းတိုင်းဒေသကြီး > ward_village_tract:6680:Nampong SDO,6703,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,96.4278348204278,27.36054425,af23eebdbc38b5872e76c039d55f41a4
6691,ward_village_tract,special_area,Renuk Circle,country:11:မြန်မာ > state_region:6703:စစ်ကိုင်းတိုင်းဒေသကြီး > ward_village_tract:6691:Renuk Circle,6703,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.9428147394078,27.1462992,6ac732da94611049e964958090759dae
6696,ward_village_tract,special_area,片马镇,country:11:မြန်မာ > state_region:6667:ကချင်ပြည်နယ် > district:6689:ချီဖွေခရိုင် > township:6690:ချီဖွေမြို့နယ် > ward_village_tract:6696:片马镇,6690,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,98.6438565287436,26.0401738,96c38f4a7ffdae6dc80ec7eadf97e901
6727,ward_village_tract,ward,ကုန်းတန်းရပ်ကွက်,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6988:စစ်တွေခရိုင် > township:6993:စစ်တွေမြို့နယ် > ward_village_tract:6727:ကုန်းတန်းရပ်ကွက်,6993,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.8908694998651,20.14437185,d73eecf985ce8744ff2f055c296bd6dc
6794,ward_village_tract,ward,မဟာမြိုင်ရပ်ကွက်,country:11:မြန်မာ > state_region:6703:စစ်ကိုင်းတိုင်းဒေသကြီး > district:6799:ကလေးခရိုင် > township:6766:တန့်ဆည်မြို့နယ် > ward_village_tract:6794:မဟာမြိုင်ရပ်ကွက်,6766,duplicate,merge_duplicate,True,Candidate merge with sibling CoreMap rows sharing parent and normalized name,95.3722660785046,22.94172895,4a373c018919da70a9afda17c403d156
6797,ward_village_tract,ward,မဟာမြိုင်ရပ်ကွက်,country:11:မြန်မာ > state_region:6703:စစ်ကိုင်းတိုင်းဒေသကြီး > district:6799:ကလေးခရိုင် > township:6766:တန့်ဆည်မြို့နယ် > ward_village_tract:6797:မဟာမြိုင်ရပ်ကွက်,6766,duplicate,merge_duplicate,True,Candidate merge with sibling CoreMap rows sharing parent and normalized name,95.3734349841426,22.94788485,0aa8655e6abc119b2fcc32ee3baf5902
6849,ward_village_tract,ward,ဧမြဝတီရပ်ကွက်,country:11:မြန်မာ > state_region:6703:စစ်ကိုင်းတိုင်းဒေသကြီး > district:6861:စစ်ကိုင်းခရိုင် > township:6831:စစ်ကိုင်းမြို့နယ် > ward_village_tract:6849:ဧမြဝတီရပ်ကွက်,6831,duplicate,merge_duplicate,True,Candidate merge with sibling CoreMap rows sharing parent and normalized name,95.9710691758949,21.87293785,dfb3da3d1033c94b8bbd2ef69e41692c
6853,ward_village_tract,ward,ဧမြဝတီရပ်ကွက်,country:11:မြန်မာ > state_region:6703:စစ်ကိုင်းတိုင်းဒေသကြီး > district:6861:စစ်ကိုင်းခရိုင် > township:6831:စစ်ကိုင်းမြို့နယ် > ward_village_tract:6853:ဧမြဝတီရပ်ကွက်,6831,duplicate,merge_duplicate,True,Candidate merge with sibling CoreMap rows sharing parent and normalized name,95.9710691758949,21.87293785,dfb3da3d1033c94b8bbd2ef69e41692c
6907,ward_village_tract,ward,ဈေးရပ်ကွက်,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:6721:မြင်းခြံခရိုင် > township:6903:တောင်သာမြို့နယ် > ward_village_tract:6907:ဈေးရပ်ကွက်,6903,duplicate,merge_duplicate,True,Candidate merge with sibling CoreMap rows sharing parent and normalized name,95.443927589806,21.2803041,48b1b611c6e845c1cf0e4eecbf40377a
6908,ward_village_tract,ward,ဈေးရပ်ကွက်,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:6721:မြင်းခြံခရိုင် > township:6903:တောင်သာမြို့နယ် > ward_village_tract:6908:ဈေးရပ်ကွက်,6903,duplicate,merge_duplicate,True,Candidate merge with sibling CoreMap rows sharing parent and normalized name,95.443927589806,21.2803041,48b1b611c6e845c1cf0e4eecbf40377a
6939,ward_village_tract,special_area,Camp 14,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > ward_village_tract:6939:Camp 14,6967,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.1441038787591,21.16738465,0ecb21795881955a7a53404f71eb9fe5
6940,ward_village_tract,special_area,Camp 11,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > ward_village_tract:6940:Camp 11,6967,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.1559391270414,21.18164225,6ca380c69fd9c75ab1f708f1552ef481
6968,ward_village_tract,special_area,Camp 25,country:11:မြန်မာ > ward_village_tract:6968:Camp 25,11,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.2467521350368,20.9794995,af2d9cd91fe92fda490420afe7b01ca0
6969,ward_village_tract,special_area,Leda D,country:11:မြန်မာ > ward_village_tract:6969:Leda D,11,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.245048901167,20.9801799,ab75440f3faaaa9a65b24314cb97dd3a
6970,ward_village_tract,special_area,Leda MS,country:11:မြန်မာ > ward_village_tract:6970:Leda MS,11,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.2438634855919,20.97379995,56fea8a81301d5c0669fda0380ee5698
6971,ward_village_tract,special_area,Camp 27,country:11:မြန်မာ > ward_village_tract:6971:Camp 27,11,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.2625640336431,20.93334715,16b7cbaf8a90d168d0347d27586f822a
6972,ward_village_tract,special_area,Camp 26,country:11:မြန်မာ > ward_village_tract:6972:Camp 26,11,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.2541790573495,20.95546,825abe6b2b4daae50c959943f84560da
6976,ward_village_tract,special_area,Camp 24,country:11:မြန်မာ > ward_village_tract:6976:Camp 24,11,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.2477025713528,20.97043545,74f2541f4c7d36c09145fc914ae557c4
6991,ward_village_tract,island,Oyster Island,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > ward_village_tract:6991:Oyster Island,6722,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,92.5382179673095,20.19757305,00d9c59ce8c7546577f6589edc2a5314
7011,ward_village_tract,ward,လက်သမားမြောက်ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7209:ဟင်္သာတခရိုင် > township:7208:ဟင်္သာတမြို့နယ် > ward_village_tract:7011:လက်သမားမြောက်ရပ်ကွက်,7208,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.4607013002454,17.65388765,d13f40282d0d0fa8daa70c69549a1baa
7023,ward_village_tract,ward,အမှတ် (၂) ရပ်ကွက်,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:7029:မင်းဘူးခရိုင် > township:7026:စေတုတ္တရာမြို့နယ် > ward_village_tract:7023:အမှတ် (၂) ရပ်ကွက်,7026,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.2465520954386,20.45280295,555a47e74ee0dc390ca3781444152848
7030,ward_village_tract,ward,အမှတ် (၁) ရပ်ကွက်,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:7029:မင်းဘူးခရိုင် > township:7026:စေတုတ္တရာမြို့နယ် > ward_village_tract:7030:အမှတ် (၁) ရပ်ကွက်,7026,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,94.2463238050736,20.44580045,1fca52d03b65e95053b7fff543c3beaf
7041,ward_village_tract,ward,တာငါးဆယ်တောင်ရပ်ကွက်,country:11:မြန်မာ > state_region:7279:ဧ​ရာဝတီတိုင်း > district:7209:ဟင်္သာတခရိုင် > township:7208:ဟင်္သာတမြို့နယ် > ward_village_tract:7041:တာငါးဆယ်တောင်ရပ်ကွက်,7208,manual_review,manual_review,True,Core WVT not matched to an official MIMU ward/village-tract row,95.4559450195931,17.6558007,9026a8501e1821228db8e3e19096e819
