source_ts_pcode,source_ts_name,source_st_pcode,source_st_name,source_dt_pcode,source_dt_name,boundary_count,village_count,status,core_township_id,core_public_id,core_canonical_name,match_method,candidate_coremap_ids,evidence,review_reason
MMR013032,Cocokyun,MMR013,Yangon,MMR013D003,Yangon (South),2,0,mapped,7440,62cda449-1708-4491-8e4a-7ae7238b7a34,ကိုကိုးကျွန်း,name,7440,exact_normalized_en=[7440]|spatial_support=7440:1.00,
MMR013033,Kyauktada,MMR013,Yangon,MMR013D004,Yangon (West),10,0,mapped,5430,abd46a79-4cb3-41e2-91d3-a4490fb131b8,ကျောက်တံတား,name,5430,exact_normalized_en=[5430]|spatial_support=5430:1.00;5133:0.25;5165:0.25;5211:0.25;5213:0.25,
MMR013034,Pabedan,MMR013,Yangon,MMR013D004,Yangon (West),12,0,mapped,5481,16ffb15f-6079-467b-9364-df84267f7cf6,ပန်းဘဲတန်း,name,5481,exact_normalized_en=[5481]|spatial_support=5481:1.00;5133:0.25;5165:0.25;5211:0.25;5213:0.25,
MMR013035,Lanmadaw,MMR013,Yangon,MMR013D004,Yangon (West),14,0,mapped,5476,286f8bc3-388a-4887-9211-547272c7cfb7,လမ်းမတော်,name,5476,exact_normalized_en=[5476]|spatial_support=5476:1.00;5133:0.25;5165:0.25;5211:0.25;5213:0.25,
MMR013036,Latha,MMR013,Yangon,MMR013D004,Yangon (West),11,0,mapped,5467,75ba75ce-b148-4e92-94d8-b4ffe68cea69,လသာ,name,5467,exact_normalized_en=[5467]|spatial_support=5467:1.00;5133:0.25;5165:0.25;5211:0.25;5213:0.25,
MMR013037,Ahlone,MMR013,Yangon,MMR013D004,Yangon (West),12,0,mapped,5494,71a6148d-74d7-4a38-bb97-13085bfbfa04,အလုံ,name,5494,exact_normalized_en=[5494]|spatial_support=5494:1.00;5133:0.25;5165:0.25;5211:0.25;5213:0.25,
MMR013038,Kyeemyindaing,MMR013,Yangon,MMR013D004,Yangon (West),24,0,mapped,5596,5a8f21cf-eea7-4443-93a5-83c1d4b8ec24,ကြည့်မြင်တိုင်,name,5596,exact_normalized_en=[5596]|spatial_support=5596:0.94;7300:0.31;5133:0.25;5165:0.25;5213:0.25,
MMR013039,Sanchaung,MMR013,Yangon,MMR013D004,Yangon (West),19,0,mapped,5586,5c615f68-e3c2-452f-a0d7-5e98ebd67dd5,စမ်းချောင်း,name,5586,exact_normalized_en=[5586]|spatial_support=5586:1.00;5133:0.25;5165:0.25;5211:0.25;5213:0.25,
MMR013040,Hlaing,MMR013,Yangon,MMR013D004,Yangon (West),17,0,mapped,5647,df5081a6-619d-49bf-83ce-c88deb4a28f8,လှိုင်,name,5647,exact_normalized_en=[5647]|spatial_support=5647:1.00;5133:0.25;5165:0.25;5213:0.25;5231:0.25,
MMR013041,Kamaryut,MMR013,Yangon,MMR013D004,Yangon (West),11,0,mapped,5306,83392c94-19ce-4f51-84bc-bc9fbffd8e8f,ကမာရွတ်,name,5306,exact_normalized_en=[5306]|spatial_support=5306:1.00;5133:0.25;5165:0.25;5211:0.25;5213:0.25,
MMR013042,Mayangone,MMR013,Yangon,MMR013D004,Yangon (West),17,0,mapped,5253,981e53e2-13b6-4b45-a24b-ce06ff0a1dbb,မရမ်းကုန်း,name,5253,exact_normalized_en=[5253]|spatial_support=5253:1.00;5133:0.25;5165:0.25;5213:0.25;5231:0.25,
MMR013043,Dagon,MMR013,Yangon,MMR013D004,Yangon (West),6,0,mapped,5505,8a01c935-c9e1-41a9-92f9-d679efce5453,ဒဂုံ,name,5505,exact_normalized_en=[5505]|spatial_support=5505:1.00;5133:0.25;5165:0.25;5211:0.25;5213:0.25,
MMR013044,Bahan,MMR013,Yangon,MMR013D004,Yangon (West),23,0,mapped,5565,5006c4f8-cd1b-4c59-a1d1-bf3a860e0250,ဗဟန်း,name,5565,exact_normalized_en=[5565]|spatial_support=5565:1.00;5133:0.25;5165:0.25;5211:0.25;5213:0.25,
MMR013046,Hlaingtharya (East),MMR013,Yangon,MMR013D001,Yangon (North),15,7,mapped,5659,f82dcfc5-7c66-47e6-b16d-7368ddfa32ba,လှိုင်သာယာ (အရှေ့ပိုင်း),name,5659,exact_normalized_en=[5659]|spatial_support=5659:0.97;5675:0.28;5231:0.25;5253:0.25;5267:0.25,
MMR013047,Hlaingtharya (West),MMR013,Yangon,MMR013D001,Yangon (North),16,5,mapped,5675,84906086-7353-41dc-b768-f3b8bbf160cd,လှိုင်သာယာ (အနောက်ပိုင်း),name,5675,exact_normalized_en=[5675]|spatial_support=5675:1.00;5231:0.25;5253:0.25;5267:0.25;5289:0.25,
MMR014001,Taunggyi,MMR014,Shan (South),MMR014D001,Taunggyi,28,215,mapped,6114,97faedef-5bbe-4490-a177-2910a2f1a05a,တောင်ကြီး,name,6114,exact_normalized_en=[6114]|spatial_support=6114:1.00;6160:0.04;6076:0.02;6310:0.01;6144:0.01,
MMR014002,Nyaungshwe,MMR014,Shan (South),MMR014D001,Taunggyi,44,381,mapped,6076,b49f3ad2-9b3a-4c9c-96d5-e7ac7deca5dd,ညောင်ရွှေ,name,6076,exact_normalized_en=[6076]|spatial_support=6076:1.00;6114:0.10;6160:0.09;6091:0.01,
MMR014003,Hopong,MMR014,Shan (South),MMR014S002,Pa-O Self-Administered Zone,29,204,mapped,6310,645a0d11-0d94-4fed-97cf-163ccc51fd05,ဟိုပုံး,name,6310,exact_normalized_en=[6310]|spatial_support=6310:1.00;6126:0.13;6114:0.06,
MMR014004,Hsihseng,MMR014,Shan (South),MMR014S002,Pa-O Self-Administered Zone,20,205,mapped,6091,58ad5d7d-6f58-427c-b30b-7db5f5e09c9b,ဆီဆိုင်မြို့နယ်,name+spatial_tiebreak,6091,"exact_normalized_en=[6091, 6410]|spatial_support=6091:1.00;6114:0.13;6092:0.01",
MMR014005,Kalaw,MMR014,Shan (South),MMR014D001,Taunggyi,52,245,mapped,6160,0cad1b5d-a9ff-47d6-bc7a-a44fb7569ed4,ကလော,name,6160,exact_normalized_en=[6160]|spatial_support=6160:1.00;6144:0.04;6076:0.01,
MMR014006,Pindaya,MMR014,Shan (South),MMR014S001,Danu Self-Administered Zone,28,138,mapped,6144,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,ပင်းတယ,name,6144,exact_normalized_en=[6144]|spatial_support=6144:1.00;6160:0.10,
MMR014007,Ywangan,MMR014,Shan (South),MMR014S001,Danu Self-Administered Zone,33,120,mapped,6187,c3967cce-92b3-4a62-b2e4-d8950d91061d,ရွာငံ,name,6187,exact_normalized_en=[6187]|spatial_support=6187:1.00;6144:0.09;6200:0.04;6160:0.01;6198:0.01,
MMR014008,Lawksawk,MMR014,Shan (South),MMR014D001,Taunggyi,28,215,mapped,6280,2c712dac-1c64-4b00-a484-1892994178b3,ရပ်စောက်,name,6280,exact_normalized_en=[6280]|spatial_support=6280:1.00;6187:0.07,
MMR014009,Pinlaung,MMR014,Shan (South),MMR014S002,Pa-O Self-Administered Zone,38,395,mapped,6073,8881b001-a128-4c5c-8f4f-bdba0d4745c0,ပင်လောင်း,name,6073,exact_normalized_en=[6073]|spatial_support=6073:1.00;6076:0.04;6039:0.01;6046:0.01,
MMR014010,Pekon,MMR014,Shan (South),MMR014D001,Taunggyi,19,147,mapped,6039,6f539d20-6386-4822-98f2-83acecdad2b7,ဖယ်ခုံ,name,6039,exact_normalized_en=[6039]|spatial_support=6039:1.00;6013:0.04;6038:0.01,
MMR014011,Loilen,MMR014,Shan (South),MMR014D002,Loilen,25,224,mapped,6126,ca3c9a2e-e692-4a3a-bcee-0ecd4e78527e,လွိုင်လင်,name,6126,exact_normalized_en=[6126]|spatial_support=6126:1.00;6310:0.10,
MMR014012,Laihka,MMR014,Shan (South),MMR014D002,Loilen,24,127,mapped,6305,6bb4ad0d-97e4-4486-98f0-75213bce1f65,လဲချား,name+spatial_tiebreak,6305,"exact_normalized_en=[6093, 6305]|spatial_support=6305:1.00",
MMR014013,Nansang,MMR014,Shan (South),MMR014D002,Loilen,27,109,mapped,6108,29b4cabd-9db4-4c7f-9a57-2bd3b00969f3,နမ့်စန်,name,6108,exact_normalized_en=[6108]|spatial_support=6108:1.00;6126:0.05;6362:0.01,
MMR014014,Kunhing,MMR014,Shan (South),MMR014D002,Loilen,20,114,mapped,6313,caa5fed0-b25b-4784-8fd5-ff2b22ba5fb8,ကွန်ဟိန်း,name,6313,exact_normalized_en=[6313]|spatial_support=6313:1.00,
MMR014015,Kyethi,MMR014,Shan (South),MMR014D002,Loilen,45,196,mapped,6322,47325943-a89f-41c4-9c9a-69bef7f8b63d,ကျေးသီး,name,6322,exact_normalized_en=[6322]|spatial_support=6322:1.00;6327:0.01,
MMR014016,Mongkaing,MMR014,Shan (South),MMR014D002,Loilen,30,193,mapped,6290,f5f8c81e-89db-4b9c-b36b-108834a680e3,မိုင်းကိုင်,name,6290,exact_normalized_en=[6290]|spatial_support=6290:1.00,
MMR014017,Monghsu,MMR014,Shan (South),MMR014D002,Loilen,23,153,mapped,6327,dc3f3eca-9cad-433b-910f-2e4df9fa6bb3,မိုင်းရှူး,name,6327,exact_normalized_en=[6327]|spatial_support=6327:0.98;6322:0.06,
MMR014018,Langkho,MMR014,Shan (South),MMR014D003,Langkho,27,73,mapped,6093,4d8e33b4-1198-4fa6-986f-aca9f1b8fccd,လင်းခေး,name,6093,exact_normalized_en=[6093]|spatial_support=6093:1.00;6362:0.01;6333:0.01,
MMR014019,Mongnai,MMR014,Shan (South),MMR014D003,Langkho,21,47,mapped,6362,ec322fbf-3285-42cb-ac6d-aaa5d99e3996,မိုးနဲ,name,6362,exact_normalized_en=[6362]|spatial_support=6362:1.00;6108:0.04,
MMR014020,Mawkmai,MMR014,Shan (South),MMR014D003,Langkho,16,84,mapped,6092,61203f63-a933-4287-b4fb-3b696f56e666,မောက်မယ်,name,6092,exact_normalized_en=[6092]|spatial_support=6092:1.00;6091:0.04,
MMR014021,Mongpan,MMR014,Shan (South),MMR014D003,Langkho,16,31,mapped,6333,3cdba452-a0ec-4ca5-8e9b-b812a7c69d29,မိုင်းပန်,name,6333,exact_normalized_en=[6333]|spatial_support=6333:1.00;6093:0.01,
MMR015001,Lashio,MMR015,Shan (North),MMR015D001,Lashio,76,210,mapped,6468,ff921958-83f9-44df-919a-3093fc826112,လားရှိုး,name,6468,exact_normalized_en=[6468]|spatial_support=6468:0.56;6443:0.28;6562:0.17;6445:0.15;6560:0.03,
MMR015002,Hseni,MMR015,Shan (North),MMR015D001,Lashio,37,138,mapped,6562,4af0fa55-4019-49ac-9b76-ad0280aeb3ab,သိန္နီ,name,6562,exact_normalized_en=[6562]|spatial_support=6562:0.91;6569:0.15;6434:0.09;6443:0.04;6445:0.01,
MMR015003,Mongyai,MMR015,Shan (North),MMR015D001,Lashio,29,138,mapped,6479,68fdbb5b-be2b-46ce-902c-e797d59d2e18,မိုင်းရယ်,name,6479,exact_normalized_en=[6479]|spatial_support=6479:1.00;6467:0.01;6468:0.01,
MMR015004,Tangyan,MMR015,Shan (North),MMR015D001,Lashio,50,196,mapped,6467,161dd5c6-c71d-4247-98f6-4c681f506a18,တန့်ယန်း,name,6467,exact_normalized_en=[6467]|spatial_support=6467:1.00;6484:0.04;6487:0.03;6473:0.02;6479:0.02,
MMR015005,Pangsang,MMR015,Shan (North),MMR015D007,Matman,88,0,manual_review,,,,unmatched,,spatial_support=6484:0.54;6487:0.39;6472:0.15;6486:0.14;6473:0.10,No unique CoreMap township for source township name
MMR015006,Narphan,MMR015,Shan (North),MMR015D007,Matman,31,3,mapped,6456,f91b8baf-5850-4770-928b-f6ae1ab6b94b,နားဖန်း,name,6456,exact_normalized_en=[6456]|spatial_support=6456:0.55;6453:0.38;6470:0.25;6486:0.12;6454:0.08,
MMR015007,Pangwaun,MMR015,Shan (North),MMR015D006,Hopang,19,0,mapped,6451,eec6430f-edce-4897-81ce-3f8fc8191ee5,ပန်ဝိုင်,name,6451,exact_normalized_en=[6451]|spatial_support=6451:0.64;6448:0.59;6450:0.13;6453:0.11;6454:0.11,
MMR015008,Mongmao,MMR015,Shan (North),MMR015D006,Hopang,37,0,mapped,6488,2f14598f-2ead-4f31-bba4-5f6f83bf3a04,မိုင်းမော,name,6488,exact_normalized_en=[6488]|spatial_support=6488:0.64;6448:0.25;6486:0.23;6491:0.20;6446:0.05,
MMR015009,Muse,MMR015,Shan (North),MMR015D002,Muse,73,177,mapped,6600,3cfd5b12-9bbb-485c-94ac-35016a790171,မူဆယ်,name,6600,exact_normalized_en=[6600]|spatial_support=6600:0.89;6414:0.13;6597:0.06;6412:0.03;6620:0.02,
MMR015010,Namhkan,MMR015,Shan (North),MMR015D002,Muse,44,157,mapped,6599,8c022312-297d-4a47-b3f2-4582461ac3f6,နမ့်ခမ်း,name,6599,exact_normalized_en=[6599]|spatial_support=6599:0.96;6597:0.12;6527:0.01;6584:0.01,
MMR015011,Kutkai,MMR015,Shan (North),MMR015D002,Muse,78,233,mapped,6569,3342e8b9-1c9e-458f-8a7a-1792c4afffda,ကွတ်ခိုင်,name,6569,exact_normalized_en=[6569]|spatial_support=6569:0.49;6414:0.28;6597:0.23;6562:0.09;6441:0.03,
MMR015012,Kyaukme,MMR015,Shan (North),MMR015D003,Kyaukme,80,336,mapped,6551,b0bd0c52-512f-45b6-97e1-7e42edbccf3e,ကျောက်မဲ,name,6551,exact_normalized_en=[6551]|spatial_support=6551:1.00;6394:0.01;6524:0.01,
MMR015013,Nawnghkio,MMR015,Shan (North),MMR015D003,Kyaukme,42,249,mapped,6524,f34b0bf9-b79a-413e-b2e6-17ac39239fd7,နောင်ချို,name,6524,exact_normalized_en=[6524]|spatial_support=6524:1.00;6536:0.04;6550:0.01;6551:0.01,
MMR015014,Hsipaw,MMR015,Shan (North),MMR015D003,Kyaukme,80,326,mapped,6523,19f6b48b-fdae-4a77-b5ca-2b5db453543e,သီပေါ,name,6523,exact_normalized_en=[6523]|spatial_support=6523:1.00;6394:0.01,
MMR015015,Namtu,MMR015,Shan (North),MMR015D003,Kyaukme,24,120,mapped,6560,83d6611b-afc3-49dd-bb6b-83d91b09cc37,နမ္မတူ,name,6560,exact_normalized_en=[6560]|spatial_support=6560:1.00;6394:0.14;6527:0.01,
MMR015016,Namhsan,MMR015,Shan (North),MMR015S001,Pa Laung Self-Administered Zone,34,122,mapped,6394,bec49354-200d-4df2-9c95-894125aad114,နမ့်ဆန်,name+spatial_tiebreak,6394,"exact_normalized_en=[6108, 6394]|spatial_support=6394:0.98;6560:0.04;6551:0.02",
MMR015017,Mongmit,MMR015,Shan (North),MMR015D008,Mongmit,28,95,mapped,6558,f7a2ec31-1c24-4b7c-b4f4-cc46d2403490,မိုးမိတ်,name,6558,exact_normalized_en=[6558]|spatial_support=6558:1.00;6553:0.04;6554:0.01,
MMR015018,Mabein,MMR015,Shan (North),MMR015D008,Mongmit,21,48,mapped,6585,16f9e74c-f933-4bae-aca5-b029782a4d2c,မဘိမ်း,name,6585,exact_normalized_en=[6585]|spatial_support=6585:1.00;6588:0.03;6558:0.01,
MMR015019,Manton,MMR015,Shan (North),MMR015S001,Pa Laung Self-Administered Zone,32,113,mapped,6527,c5ae9f1c-5a77-45ec-be90-851b56ef9604,မန်တုံ,name,6527,exact_normalized_en=[6527]|spatial_support=6527:1.00;6599:0.04,
MMR015020,Kunlong,MMR015,Shan (North),MMR015D001,Lashio,32,106,mapped,6441,5c09397c-9e3e-401b-9a2a-260ad55ba746,ကွမ်းလုံ,name,6441,exact_normalized_en=[6441]|spatial_support=6434:0.68;6441:0.47;6429:0.19;6416:0.14;6432:0.12,
MMR015021,Hopang,MMR015,Shan (North),MMR015D006,Hopang,64,21,mapped,6429,6a9008c2-c205-4b58-8d95-2013115d10b0,ဟိုပန်မြို့နယ်,name+spatial_tiebreak,6429,"exact_normalized_en=[6429, 6432]|spatial_support=6430:0.42;6429:0.41;6432:0.40;6446:0.27;6416:0.10",
MMR015022,Laukkaing,MMR015,Shan (North),MMR015S002,Kokang Self-Administered Zone,10,71,mapped,6417,a58893b8-20a7-404a-9d1d-24cbb99cf23c,လောက်ကိုင်,name,6417,exact_normalized_en=[6417]|spatial_support=6410:0.62;6399:0.38;6419:0.34;6416:0.32;6417:0.24,
MMR015023,Konkyan,MMR015,Shan (North),MMR015S002,Kokang Self-Administered Zone,13,81,mapped,6412,392f1420-4a8f-4546-bef9-e232f028977b,ကုန်းကြမ်း,name,6412,exact_normalized_en=[6412]|spatial_support=6620:0.54;6412:0.51;6410:0.21;6417:0.03;6419:0.03,
MMR015024,Matman,MMR015,Shan (North),MMR015D007,Matman,28,68,mapped,6328,ba250acb-fbe6-497e-bc19-4cf6389882b5,မက်မန်း,name,6328,exact_normalized_en=[6328]|spatial_support=6328:1.00;6334:0.07;6469:0.03;6473:0.02;6472:0.01,
