source_entity_type,source_pcode,source_name_en,source_name_my,source_alt_en,source_alt_my,source_region,source_ts_pcode,source_ts_name,source_vt_pcode,source_vt_name,source_parent_path,source_lon,source_lat,source_file,source_row,approved_township_id,matched_coremap_id,matched_public_id,matched_canonical_name,matched_type,matched_township_id,action,confidence,preserve_existing_geom,name_evidence,spatial_evidence,vt_context_evidence,candidate_coremap_ids,manual_review_reason,review_notes
village,151980,Sein Taung,စိန်တောင်,,,Ayeyarwady,MMR017010,Lemyethna,MMR017010037,Hlaw Ka Htar,Ayeyarwady > Hinthada > Lemyethna > Hlaw Ka Htar,95.07128143,17.57345963,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5443,7194,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124243:185.2m|124264:51.5m,vt_norm=hlawkahtar;wvt_hits=[],124243;124264,Multiple CoreMap settlements share exact normalized name under township,
village,156946,Hnan Kone,နှမ်းကုန်း,,,Ayeyarwady,MMR017010,Lemyethna,MMR017010024,Let Tha Mar (Myanmar),Ayeyarwady > Hinthada > Lemyethna > Let Tha Mar (Myanmar),95.15029907,17.53128052,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5533,7194,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124332:32.2m|124335:655.7m,vt_norm=letthamarmyanmar;wvt_hits=[],124332;124335,Multiple CoreMap settlements share exact normalized name under township,
village,157694,Auk Su,အောက်စု,,,Ayeyarwady,MMR017010,Lemyethna,MMR017010034,Moe Goke,Ayeyarwady > Hinthada > Lemyethna > Moe Goke,95.07704163,17.55602074,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5539,7194,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124189:0.0m|124208:313.9m,vt_norm=moegoke;wvt_hits=[],124189;124208,Multiple CoreMap settlements share exact normalized name under township,
village,157693,Hlaw Ka Htar,လှော်ကထား,,,Ayeyarwady,MMR017010,Lemyethna,MMR017010034,Moe Goke,Ayeyarwady > Hinthada > Lemyethna > Moe Goke,95.07811737,17.56415939,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5540,7194,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124386:366.8m|124404:551.4m,vt_norm=moegoke;wvt_hits=[],124386;124404,Multiple CoreMap settlements share exact normalized name under township,
village,157692,Sein Taung,စိန်တောင်,,,Ayeyarwady,MMR017010,Lemyethna,MMR017010034,Moe Goke,Ayeyarwady > Hinthada > Lemyethna > Moe Goke,95.07061768,17.57162094,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5543,7194,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124243:63.1m|124264:180.5m,vt_norm=moegoke;wvt_hits=[],124243;124264,Multiple CoreMap settlements share exact normalized name under township,
village,162380,Kyar Kaik,ကျားကိုက်,,,Ayeyarwady,MMR017010,Lemyethna,MMR017010033,Thea Nu Kone,Ayeyarwady > Hinthada > Lemyethna > Thea Nu Kone,95.04998016,17.60386086,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5602,7194,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124192:85.2m|124292:379.1m,vt_norm=theanukone;wvt_hits=[],124192;124292,Multiple CoreMap settlements share exact normalized name under township,
village,162381,Saw Pyar,​စောပြာ,,,Ayeyarwady,MMR017010,Lemyethna,MMR017010033,Thea Nu Kone,Ayeyarwady > Hinthada > Lemyethna > Thea Nu Kone,95.04618073,17.59069061,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5604,7194,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124212:376.5m|124242:42.3m,vt_norm=theanukone;wvt_hits=[],124212;124242,Multiple CoreMap settlements share exact normalized name under township,
village,162383,Sein Baung,စိန်ဘောင်,,,Ayeyarwady,MMR017010,Lemyethna,MMR017010033,Thea Nu Kone,Ayeyarwady > Hinthada > Lemyethna > Thea Nu Kone,95.07434845,17.59267998,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5605,7194,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124193:58.8m|124344:299.9m,vt_norm=theanukone;wvt_hits=[],124193;124344,Multiple CoreMap settlements share exact normalized name under township,
village,150018,Ah Chan Ywar Ma,အချန်ရွာမ,,,Ayeyarwady,MMR017019,Maubin,MMR017019007,Ah Chan,Ayeyarwady > Maubin > Maubin > Ah Chan,95.71697235,16.55135918,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5635,7525,,,,,,manual_review,45,true,no_exact_name,124517:62.2m,vt_norm=ahchan;wvt_hits=[],124517,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,150020,La Tar Gyi (North),လတာကြီး (မြောက်ပိုင်း),,,Ayeyarwady,MMR017019,Maubin,MMR017019007,Ah Chan,Ayeyarwady > Maubin > Maubin > Ah Chan,95.71366882,16.58338928,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5638,7525,,,,,,manual_review,45,true,no_exact_name,124643:1111.4m,vt_norm=ahchan;wvt_hits=[],124643,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,150796,Bee Lin,ဘီးလင်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019009,Bee Lin,Ayeyarwady > Maubin > Maubin > Bee Lin,95.56098175,16.79133034,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5678,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124634:212.8m|124796:48.8m,vt_norm=beelin;wvt_hits=[],124634;124796,Multiple CoreMap settlements share exact normalized name under township,
village,151072,Pauk Kone,ပေါက်ကုန်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019010,Chauk,Ayeyarwady > Maubin > Maubin > Chauk,95.44934845,16.65933990,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5683,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124589:314.4m|124680:18159.3m|124730:16321.5m|124768:174.7m,vt_norm=chauk;wvt_hits=[],124589;124680;124730;124768,Multiple CoreMap settlements share exact normalized name under township,
village,151591,Ta Man Ka Lay,တမံကလေး,,,Ayeyarwady,MMR017019,Maubin,MMR017019011,Ein Yar Gyi,Ayeyarwady > Maubin > Maubin > Ein Yar Gyi,95.59306335,16.69767952,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5688,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124572:148.9m|124717:98.9m,vt_norm=einyargyi;wvt_hits=[],124572;124717,Multiple CoreMap settlements share exact normalized name under township,
village,152092,Kan Su,ကံစု,,,Ayeyarwady,MMR017019,Maubin,MMR017019012,Hman Pin,Ayeyarwady > Maubin > Maubin > Hman Pin,95.56635284,16.70373917,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5689,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124583:9279.1m|124747:219.8m|124751:33.9m|124756:6778.0m,vt_norm=hmanpin;wvt_hits=[],124583;124747;124751;124756,Multiple CoreMap settlements share exact normalized name under township,
village,152091,Pe Kho Su,ပဲခိုးစု,,,Ayeyarwady,MMR017019,Maubin,MMR017019012,Hman Pin,Ayeyarwady > Maubin > Maubin > Hman Pin,95.56793983,16.70747780,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5691,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124543:273.1m|124547:0.0m,vt_norm=hmanpin;wvt_hits=[],124543;124547,Multiple CoreMap settlements share exact normalized name under township,
village,152093,Sin Gaung,ဆင်ခေါင်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019012,Hman Pin,Ayeyarwady > Maubin > Maubin > Hman Pin,95.56298065,16.69433975,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5692,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124581:9.9m|124838:421.6m,vt_norm=hmanpin;wvt_hits=[],124581;124838,Multiple CoreMap settlements share exact normalized name under township,
village,152573,Nyaung Ta Pin,ညောင်တပင်,,,Ayeyarwady,MMR017019,Maubin,MMR017019050,Hta Yaw Pay Kone,Ayeyarwady > Maubin > Maubin > Hta Yaw Pay Kone,95.79995728,16.56735992,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5710,7525,,,,,,manual_review,45,true,no_exact_name,124611:899.1m,vt_norm=htayawpaykone;wvt_hits=[],124611,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,152580,Da None Chaung,ဓနုံးချောင်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019071,Hta Yaw Wa,Ayeyarwady > Maubin > Maubin > Hta Yaw Wa,95.83480259,16.51509874,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5715,7525,,,,,,manual_review,45,true,no_exact_name,124508:670.1m,vt_norm=htayawwa;wvt_hits=[],124508,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,152626,Than Hpyu Su,သံဖြူစု,,,Ayeyarwady,MMR017019,Maubin,MMR017019064,Htan Pin Kwayt (East),Ayeyarwady > Maubin > Maubin > Htan Pin Kwayt (East),95.69468689,16.65840912,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5722,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124837:65.7m|124852:628.5m,vt_norm=htanpinkwayteast;wvt_hits=[],124837;124852,Multiple CoreMap settlements share exact normalized name under township,
village,153060,Bee Lin,ဘီးလင်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019013,Inn Ma,Ayeyarwady > Maubin > Maubin > Inn Ma,95.55898285,16.79133034,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5724,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124634:0.0m|124796:168.0m,vt_norm=innma;wvt_hits=[],124634;124796,Multiple CoreMap settlements share exact normalized name under township,
village,153322,War Kauk,ဝါးကောက်,,,Ayeyarwady,MMR017019,Maubin,MMR017019022,Ka Nin Wa,Ayeyarwady > Maubin > Maubin > Ka Nin Wa,95.63597870,16.60835075,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5745,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,122498:114.1m|124729:82.8m,vt_norm=kaninwa;wvt_hits=[],122498;124729,Multiple CoreMap settlements share exact normalized name under township,
village,153892,Kan Kone,ကံကုန်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019019,Kan Kone,Ayeyarwady > Maubin > Maubin > Kan Kone,95.61798096,16.78533936,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5754,7525,,,,,,merge_duplicate_candidate,55,true,"exact_normalized_en,exact_normalized_my",124606:19151.4m|124615:720.7m|124823:0.0m,vt_norm=kankone;wvt_hits=[],124606;124615;124823,Multiple CoreMap settlements share exact normalized name under township,
village,153898,Wet Su,ဝက်စု,,,Ayeyarwady,MMR017019,Maubin,MMR017019019,Kan Kone,Ayeyarwady > Maubin > Maubin > Kan Kone,95.59998322,16.76534081,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5759,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124761:502.6m|124792:67.4m,vt_norm=kankone;wvt_hits=[],124761;124792,Multiple CoreMap settlements share exact normalized name under township,
village,154223,Kyon Hpar,ကျုံဖား,,,Ayeyarwady,MMR017019,Maubin,MMR017019030,Kha Naung,Ayeyarwady > Maubin > Maubin > Kha Naung,95.82595062,16.59934998,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5761,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124514:88.4m|124614:852.0m,vt_norm=khanaung;wvt_hits=[],124514;124614,Multiple CoreMap settlements share exact normalized name under township,
village,154244,Ma Yan Kwayt,မရမ်းကွေ့,,,Ayeyarwady,MMR017019,Maubin,MMR017019024,Kha Naung Htaw,Ayeyarwady > Maubin > Maubin > Kha Naung Htaw,95.69297028,16.70133972,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5764,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124523:977.0m|124690:132.0m,vt_norm=khanaunghtaw;wvt_hits=[],124523;124690,Multiple CoreMap settlements share exact normalized name under township,
village,154243,Pan Ta Put,ပံတပွတ်,,,Ayeyarwady,MMR017019,Maubin,MMR017019024,Kha Naung Htaw,Ayeyarwady > Maubin > Maubin > Kha Naung Htaw,95.69979858,16.72323990,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5765,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124666:964.0m|124724:116.8m,vt_norm=khanaunghtaw;wvt_hits=[],124666;124724,Multiple CoreMap settlements share exact normalized name under township,
village,154713,Kun Su,ကွန်စု,,,Ayeyarwady,MMR017019,Maubin,MMR017019020,Kun Su,Ayeyarwady > Maubin > Maubin > Kun Su,95.61502838,16.72518921,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5766,7525,,,,,,manual_review,45,true,no_exact_name,124694:1357.6m,vt_norm=kunsu;wvt_hits=[],124694,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,154714,Ta Man Ka Lay,တမံကလေး,,,Ayeyarwady,MMR017019,Maubin,MMR017019020,Kun Su,Ayeyarwady > Maubin > Maubin > Kun Su,95.59397888,16.69934082,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5767,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124572:68.8m|124717:272.3m,vt_norm=kunsu;wvt_hits=[],124572;124717,Multiple CoreMap settlements share exact normalized name under township,
village,155452,Kyee Chaung,ကျီးချောင်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019023,Kyee Chaung,Ayeyarwady > Maubin > Maubin > Kyee Chaung,95.64473724,16.68194008,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5771,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124639:19506.4m|124669:138.5m|124782:46.5m,vt_norm=kyeechaung;wvt_hits=[],124639;124669;124782,Multiple CoreMap settlements share exact normalized name under township,
village,155869,Kyun Hpyar,ကျွန်းဖျား,,,Ayeyarwady,MMR017019,Maubin,MMR017019015,Kyon Nat Taw,Ayeyarwady > Maubin > Maubin > Kyon Nat Taw,95.52799225,16.84333038,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5776,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124646:36.3m|124689:211.4m,vt_norm=kyonnattaw;wvt_hits=[],124646;124689,Multiple CoreMap settlements share exact normalized name under township,
village,156013,Kyon Hpar,ကျုံဖား,,,Ayeyarwady,MMR017019,Maubin,MMR017019029,Kyon Tar Ka Lay,Ayeyarwady > Maubin > Maubin > Kyon Tar Ka Lay,95.82421875,16.60683060,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5783,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124514:866.9m|124614:0.0m,vt_norm=kyontarkalay;wvt_hits=[],124514;124614,Multiple CoreMap settlements share exact normalized name under township,
village,156014,Kyon Tar Gyi,ကျုံတာကြီး,,,Ayeyarwady,MMR017019,Maubin,MMR017019029,Kyon Tar Ka Lay,Ayeyarwady > Maubin > Maubin > Kyon Tar Ka Lay,95.81594849,16.62294006,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5784,7525,,,,,,manual_review,45,true,no_exact_name,124806:723.5m,vt_norm=kyontarkalay;wvt_hits=[],124806,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,156873,Wea Daunt,ဝဲဒေါင့်,,,Ayeyarwady,MMR017019,Maubin,MMR017019031,Let Pan Kone,Ayeyarwady > Maubin > Maubin > Let Pan Kone,95.56697845,16.65735054,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5818,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124548:396.9m|124580:148.0m|124647:32031.5m|124750:23187.8m,vt_norm=letpankone;wvt_hits=[],124548;124580;124647;124750,Multiple CoreMap settlements share exact normalized name under township,
village,157206,Kywe Kone,ကျွဲကုန်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019035,Ma Let To,Ayeyarwady > Maubin > Maubin > Ma Let To,95.72151947,16.89005089,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5826,7525,,,,,,manual_review,45,true,no_exact_name,127004:1311.6m,vt_norm=maletto;wvt_hits=[],127004,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,157207,Tha Put Ta Naung Gyi,သပွတ်တနောင်ကြီး,,,Ayeyarwady,MMR017019,Maubin,MMR017019035,Ma Let To,Ayeyarwady > Maubin > Maubin > Ma Let To,95.71015167,16.74703979,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5833,7525,,,,,,manual_review,45,true,no_exact_name,124790:1090.4m,vt_norm=maletto;wvt_hits=[],124790,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,157624,Than Hpyu Su,သံဖြူစု,,,Ayeyarwady,MMR017019,Maubin,MMR017019036,Min Baw,Ayeyarwady > Maubin > Maubin > Min Baw,95.69097137,16.66035080,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5842,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124837:394.1m|124852:523.3m,vt_norm=minbaw;wvt_hits=[],124837;124852,Multiple CoreMap settlements share exact normalized name under township,
village,158110,Kan Kone,ကန်ကုန်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019037,Nat Sin,Ayeyarwady > Maubin > Maubin > Nat Sin,95.61611938,16.79157066,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5843,7525,,,,,,merge_duplicate_candidate,55,true,"exact_normalized_en,exact_normalized_my",124606:19368.8m|124615:0.0m|124823:720.7m,vt_norm=natsin;wvt_hits=[],124606;124615;124823,Multiple CoreMap settlements share exact normalized name under township,
village,158111,Mya U Aing,မြဦးအိုင်,,,Ayeyarwady,MMR017019,Maubin,MMR017019037,Nat Sin,Ayeyarwady > Maubin > Maubin > Nat Sin,95.60098267,16.78433990,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5846,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124534:277.9m|124715:26.3m,vt_norm=natsin;wvt_hits=[],124534;124715,Multiple CoreMap settlements share exact normalized name under township,
village,158198,Ku Lar Su,ကုလားစု,,,Ayeyarwady,MMR017019,Maubin,MMR017019038,Nga Gyi Ga Yet,Ayeyarwady > Maubin > Maubin > Nga Gyi Ga Yet,95.55798340,16.72233963,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5848,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124509:617.8m|124563:146.2m,vt_norm=ngagyigayet;wvt_hits=[],124509;124563,Multiple CoreMap settlements share exact normalized name under township,
village,158323,Maung Htaung Su,မောင်းထောင်စု,,,Ayeyarwady,MMR017019,Maubin,MMR017019040,Ngar Hpar Aing,Ayeyarwady > Maubin > Maubin > Ngar Hpar Aing,95.49295807,16.67882919,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5859,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124725:408.8m|124812:183.0m,vt_norm=ngarhparaing;wvt_hits=[],124725;124812,Multiple CoreMap settlements share exact normalized name under township,
village,158532,Mya U Aing,မြဦးအိုင်,,,Ayeyarwady,MMR017019,Maubin,MMR017019041,Nyaung Pin Ga Yet,Ayeyarwady > Maubin > Maubin > Nyaung Pin Ga Yet,95.59898376,16.78233910,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5861,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124534:30.0m|124715:281.7m,vt_norm=nyaungpingayet;wvt_hits=[],124534;124715,Multiple CoreMap settlements share exact normalized name under township,
village,158534,Wet Su,ဝက်စု,,,Ayeyarwady,MMR017019,Maubin,MMR017019041,Nyaung Pin Ga Yet,Ayeyarwady > Maubin > Maubin > Nyaung Pin Ga Yet,95.59551239,16.76667976,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5864,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124761:38.5m|124792:464.3m,vt_norm=nyaungpingayet;wvt_hits=[],124761;124792,Multiple CoreMap settlements share exact normalized name under township,
village,159081,Ma Yan Kwayt,မရမ်းကွေ့,,,Ayeyarwady,MMR017019,Maubin,MMR017019049,Pan Ta Put,Ayeyarwady > Maubin > Maubin > Pan Ta Put,95.68708038,16.70750999,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5873,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124523:120.9m|124690:856.8m,vt_norm=pantaput;wvt_hits=[],124523;124690,Multiple CoreMap settlements share exact normalized name under township,
village,159079,Pan Ta Put,ပံတပွတ်,,,Ayeyarwady,MMR017019,Maubin,MMR017019049,Pan Ta Put,Ayeyarwady > Maubin > Maubin > Pan Ta Put,95.69396973,16.72233963,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5875,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124666:335.5m|124724:536.5m,vt_norm=pantaput;wvt_hits=[],124666;124724,Multiple CoreMap settlements share exact normalized name under township,
village,159272,Sin Gaung,ဆင်ခေါင်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019046,Pe Kho Su,Ayeyarwady > Maubin > Maubin > Pe Kho Su,95.56500244,16.69762993,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5888,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124581:429.8m|124838:18.3m,vt_norm=pekhosu;wvt_hits=[],124581;124838,Multiple CoreMap settlements share exact normalized name under township,
village,159310,Kyee Chaung,ကျီးချောင်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019048,Pein Chaung,Ayeyarwady > Maubin > Maubin > Pein Chaung,95.64350891,16.68131065,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5891,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124639:19391.1m|124669:26.1m|124782:128.3m,vt_norm=peinchaung;wvt_hits=[],124639;124669;124782,Multiple CoreMap settlements share exact normalized name under township,
village,160344,Kyun Hpyar,ကျွန်းဖျား,,,Ayeyarwady,MMR017019,Maubin,MMR017019051,Shwe Hlay Thaung,Ayeyarwady > Maubin > Maubin > Shwe Hlay Thaung,95.52699280,16.84532928,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5904,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124646:251.9m|124689:49.3m,vt_norm=shwehlaythaung;wvt_hits=[],124646;124689,Multiple CoreMap settlements share exact normalized name under township,
village,160435,Pauk Kone,ပေါက်ကုန်း,,,Ayeyarwady,MMR017019,Maubin,MMR017019076,Shwe Taung Hmaw,Ayeyarwady > Maubin > Maubin > Shwe Taung Hmaw,95.44705200,16.66132927,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5909,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124589:50.9m|124680:18095.7m|124730:16566.4m|124768:172.3m,vt_norm=shwetaunghmaw;wvt_hits=[],124589;124680;124730;124768,Multiple CoreMap settlements share exact normalized name under township,
village,160790,Kan Su,ကံစု,,,Ayeyarwady,MMR017019,Maubin,MMR017019054,Sun Thaik,Ayeyarwady > Maubin > Maubin > Sun Thaik,95.56697845,16.70533943,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5918,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124583:9092.3m|124747:30.8m|124751:219.1m|124756:6877.9m,vt_norm=sunthaik;wvt_hits=[],124583;124747;124751;124756,Multiple CoreMap settlements share exact normalized name under township,
village,160785,Ku Lar Su,ကုလားစု,,,Ayeyarwady,MMR017019,Maubin,MMR017019054,Sun Thaik,Ayeyarwady > Maubin > Maubin > Sun Thaik,95.56073761,16.72723007,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5919,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124509:0.0m|124563:477.4m,vt_norm=sunthaik;wvt_hits=[],124509;124563,Multiple CoreMap settlements share exact normalized name under township,
village,160789,Pe Kho Su,ပဲခိုးစု,,,Ayeyarwady,MMR017019,Maubin,MMR017019054,Sun Thaik,Ayeyarwady > Maubin > Maubin > Sun Thaik,95.56748485,16.70995366,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5920,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124543:6.4m|124547:279.5m,vt_norm=sunthaik;wvt_hits=[],124543;124547,Multiple CoreMap settlements share exact normalized name under township,
village,161417,War Yon Ga Yet,ဝါးရုံဂရက်,,,Ayeyarwady,MMR017019,Maubin,MMR017019059,Taw Ta Loke,Ayeyarwady > Maubin > Maubin > Taw Ta Loke,95.48298645,16.71734047,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5948,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124731:20.1m|124746:111.3m,vt_norm=tawtaloke;wvt_hits=[],124731;124746,Multiple CoreMap settlements share exact normalized name under township,
village,162159,Wea Daunt,ဝဲဒေါင့်,,,Ayeyarwady,MMR017019,Maubin,MMR017019063,Thar Yar Kone,Ayeyarwady > Maubin > Maubin > Thar Yar Kone,95.56540680,16.66029930,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5963,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124548:32.0m|124580:341.6m|124647:32304.0m|124750:22941.5m,vt_norm=tharyarkone;wvt_hits=[],124548;124580;124647;124750,Multiple CoreMap settlements share exact normalized name under township,
village,162767,Maung Htaung Su,မောင်းထောင်စု,,,Ayeyarwady,MMR017019,Maubin,MMR017019057,Thu Htay Kone,Ayeyarwady > Maubin > Maubin > Thu Htay Kone,95.49398804,16.68234062,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5975,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124725:6.7m|124812:237.9m,vt_norm=thuhtaykone;wvt_hits=[],124725;124812,Multiple CoreMap settlements share exact normalized name under township,
village,162770,War Yon Ga Yet,ဝါးရုံဂရက်,,,Ayeyarwady,MMR017019,Maubin,MMR017019057,Thu Htay Kone,Ayeyarwady > Maubin > Maubin > Thu Htay Kone,95.48298645,16.71633911,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,5980,7525,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,124731:128.2m|124746:0.0m,vt_norm=thuhtaykone;wvt_hits=[],124731;124746,Multiple CoreMap settlements share exact normalized name under township,
