entity_type,status,region,source_pcode,name_en,name_my,ts_pcode,vt_pcode,source_file,source_row,reasons,flags,lon,lat
village,flagged,Shan (East),216336,Ton Hpat,တုံဖတ်,MMR016323,MMR016323001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2088,township_geom_missing,township_geom_missing,99.14604187,22.11912918
village,flagged,Shan (East),216337,Wan Wein,ဝမ်ဝိန်း,MMR016323,MMR016323001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2089,township_geom_missing,township_geom_missing,99.13224030,22.03113937
village,flagged,Shan (East),216338,Hoke Pong (Upper),ဟုတ်ပုံ (ထက်),MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2090,township_geom_missing,township_geom_missing,99.23268127,22.03804016
village,flagged,Shan (East),216339,Kan Ka (Wa),ကန်က (ဝ),MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2091,township_geom_missing,township_geom_missing,99.06690216,21.96871948
village,flagged,Shan (East),216340,Kawng Par Su,ကောင်းပါဆု,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2092,township_geom_missing,township_geom_missing,99.18074036,21.99266052
village,flagged,Shan (East),216342,Kawng Peit (Haung),ကောင်းပဲ့ (ဟောင်း),MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2093,township_geom_missing,township_geom_missing,99.21930695,22.02310944
village,flagged,Shan (East),216341,Kawng Peit (New),ကောင်းပဲ့ (သစ်),MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2094,township_geom_missing,township_geom_missing,99.21900177,22.02915001
village,flagged,Shan (East),216343,Kyein Tawng,ကြိမ်းတောင်း,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2095,township_geom_missing,township_geom_missing,99.03378296,21.99699020
village,flagged,Shan (East),216344,Nam Pa,နမ်ပ,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2096,township_geom_missing,township_geom_missing,99.18984985,22.00614929
village,flagged,Shan (East),216345,Nam Pong Kan,နမ့်ပုံကန်,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2097,township_geom_missing,township_geom_missing,99.14129639,21.99464989
village,flagged,Shan (East),216346,Nam Pong Tai,နမ့်ပုံတိုင်,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2098,township_geom_missing,township_geom_missing,99.12522888,21.99205017
village,flagged,Shan (East),216347,Par Li,ပါလီ,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2099,township_geom_missing,township_geom_missing,99.20086670,22.02532959
village,flagged,Shan (East),216348,Pin Wun,ပင်ဝန်,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2100,township_geom_missing,township_geom_missing,99.15206146,21.99085999
village,flagged,Shan (East),216349,Pu Tar Law,ပူတာလော,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2101,township_geom_missing,township_geom_missing,99.20345306,22.01848030
village,flagged,Shan (East),216350,Wan Hmi,ဝမ်မှီ,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2102,township_geom_missing,township_geom_missing,99.07366943,22.00056076
village,flagged,Shan (East),216351,Wan Mu,ဝမ်မူ,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2103,township_geom_missing,township_geom_missing,99.04225159,21.99876976
village,flagged,Shan (East),216352,Yang Hkam,ယန်းခမ်း,MMR016323,MMR016323002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2104,township_geom_missing,township_geom_missing,99.04274750,22.00090027
village,flagged,Shan (East),216366,Hkar Day,ခါးဒေ,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2105,township_geom_missing,township_geom_missing,99.30606079,21.84704018
village,flagged,Shan (East),216365,Hkar Kyar Day,ခါကျဒေ,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2106,township_geom_missing,township_geom_missing,99.21597290,21.84638977
village,flagged,Shan (East),216367,Hway Yoke,ဟွေယုတ်,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2107,township_geom_missing,township_geom_missing,99.29241943,21.83794022
village,flagged,Shan (East),216368,Hway Yone,ဟွေယုံး,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2108,township_geom_missing,township_geom_missing,99.21443176,21.89500046
village,flagged,Shan (East),216369,Ke Kaw (Lar Hu),ကဲကော် (လားဟူ),MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2109,township_geom_missing,township_geom_missing,99.18382263,21.83462906
village,flagged,Shan (East),216370,Nam Han,နမ့်ဟန်,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2110,township_geom_missing,township_geom_missing,99.23394012,21.87751007
village,flagged,Shan (East),216372,Nam Yang Lone,နမ့်ယန်လုံး,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2111,township_geom_missing,township_geom_missing,99.22956085,21.89492035
village,flagged,Shan (East),216373,Nam Yang Nu,နမ့်ယန်နူ,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2112,township_geom_missing,township_geom_missing,99.23799133,21.89586067
village,flagged,Shan (East),216374,Nar Kwee,နာကွီး,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2113,township_geom_missing,township_geom_missing,99.27272034,21.83670044
village,flagged,Shan (East),216376,Par Hkar Long (Haung),ပါခါးလုံ (ဟောင်း),MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2114,township_geom_missing,township_geom_missing,99.25686646,21.86988068
village,flagged,Shan (East),216378,Paw Day,ပေါဒေ,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2115,township_geom_missing,township_geom_missing,99.25981140,21.89719963
village,flagged,Shan (East),216379,Tone Yawng,တုံးယောင်,MMR016323,MMR016323005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2116,township_geom_missing,township_geom_missing,99.24384308,21.87191963
village,flagged,Shan (East),216354,Hoe Ta (Lahu),ဟိုးတ,MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2117,township_geom_missing,township_geom_missing,99.19062042,21.94931030
village,flagged,Shan (East),216356,Nam Hpai (New),နမ့်ဖိုင် (သစ်),MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2118,township_geom_missing,township_geom_missing,99.21807098,21.92474937
village,flagged,Shan (East),216358,Nam Hpai (Upper),နမ့်ဖိုင် (ထက်),MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2119,township_geom_missing,township_geom_missing,99.20503235,21.92395973
village,flagged,Shan (East),216359,Pong Kyawng,ပုံကျောင်း,MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2120,township_geom_missing,township_geom_missing,99.09908295,21.94939995
village,flagged,Shan (East),216360,Shee Hkeit,ရှီးခဲ့,MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2121,township_geom_missing,township_geom_missing,99.20710754,21.91198921
village,flagged,Shan (East),216377,Wan Kawng (Upper),ဝမ်ကောင်း (ထက်),MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2122,township_geom_missing,township_geom_missing,99.19026184,21.91797066
village,flagged,Shan (East),216361,Wan Kwei (Lower),ဝမ်ကွယ် (အောက်),MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2123,township_geom_missing,township_geom_missing,99.12397003,21.94687080
village,flagged,Shan (East),216362,Wan Kwei (Upper),ဝမ်ကွယ် (ထက်),MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2124,township_geom_missing,township_geom_missing,99.12754059,21.94577026
village,flagged,Shan (East),216363,Wan Ton,ဝမ်တုံ,MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2125,township_geom_missing,township_geom_missing,99.21540833,21.95202065
village,flagged,Shan (East),216364,War Len,ဝါလင်း,MMR016323,MMR016323004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2126,township_geom_missing,township_geom_missing,99.20316315,21.91539001
village,flagged,Shan (North),215463,Aik Chan,အိုက်ချန်,MMR015311,MMR015311001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2301,township_geom_missing,township_geom_missing,99.26780701,22.73892975
village,flagged,Shan (North),215464,Hsee Na,ဆီးန,MMR015311,MMR015311001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2302,township_geom_missing,township_geom_missing,99.30509186,22.73258018
village,flagged,Shan (North),215465,Yawng Pin,ယောင်ပင်း,MMR015311,MMR015311001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2303,township_geom_missing,township_geom_missing,99.28195953,22.71524048
village,flagged,Shan (North),215466,Yawng Tu,ယောင်တူ,MMR015311,MMR015311001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2304,township_geom_missing,township_geom_missing,99.26232147,22.71014023
village,flagged,Shan (North),215509,Hpan Pa Long,ဖန်ပလုံ,MMR015311,MMR015311006,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2305,township_geom_missing,township_geom_missing,99.08055115,22.75383949
village,flagged,Shan (North),215510,Mi Net,မီနက်,MMR015311,MMR015311006,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2306,township_geom_missing,township_geom_missing,99.07671356,22.75667953
village,flagged,Shan (North),215470,Hpu Hkay,ဖူခေး,MMR015311,MMR015311002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2307,township_geom_missing,township_geom_missing,99.29515839,22.70656967
village,flagged,Shan (North),215471,Ka Lawng Sun,ကလောင်ဆွမ်,MMR015311,MMR015311002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2308,township_geom_missing,township_geom_missing,99.22267914,22.76897049
village,flagged,Shan (North),215481,Yawng Shin,ယောင်ရှင်,MMR015311,MMR015311002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2309,township_geom_missing,township_geom_missing,99.30532074,22.70908928
village,flagged,Shan (North),215483,Hkun Min,ခွန်မင်း,MMR015311,MMR015311003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2310,township_geom_missing,township_geom_missing,99.09716797,22.84444046
village,flagged,Shan (North),215485,Kun Hnyet,ကွန်ညှက်,MMR015311,MMR015311003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2311,township_geom_missing,township_geom_missing,99.17639160,22.83428001
village,flagged,Shan (North),215490,Yawng Ke,ယောင်ကဲ,MMR015311,MMR015311003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2312,township_geom_missing,township_geom_missing,99.12683105,22.83802032
village,flagged,Shan (North),215487,Yawng Mut,ယောင်မွတ်,MMR015311,MMR015311003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2313,township_geom_missing,township_geom_missing,99.12741852,22.82033920
village,flagged,Shan (North),215488,Yawng Pang,ယောင်ပန်,MMR015311,MMR015311003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2314,township_geom_missing,township_geom_missing,99.16721344,22.85054016
village,flagged,Shan (North),215489,Yawng Ran,ယောင်ရမ်,MMR015311,MMR015311003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2315,township_geom_missing,township_geom_missing,99.14170074,22.83070946
village,flagged,Shan (North),215494,Kun Yoe,ကွန်ရိုး,MMR015311,MMR015311004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2316,township_geom_missing,township_geom_missing,99.21591187,22.83527946
village,flagged,Shan (North),215497,Twi Pa La,တွီပလ,MMR015311,MMR015311004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2317,township_geom_missing,township_geom_missing,99.12104797,22.88114929
village,flagged,Shan (North),215498,Yawng Hkawng,ယောင်ခေါင်း,MMR015311,MMR015311004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2319,township_geom_missing,township_geom_missing,99.15434265,22.88215065
village,flagged,Shan (North),215499,Yawng Laik,ယောင်လိုက်,MMR015311,MMR015311004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2320,township_geom_missing,township_geom_missing,99.21147156,22.84049988
village,flagged,Shan (North),215500,Yawng Lawng,ယောင်လောင်,MMR015311,MMR015311004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2321,township_geom_missing,township_geom_missing,99.14890289,22.87776947
village,flagged,Shan (North),215501,Yawng Nwan,ယောင်နွမ်း,MMR015311,MMR015311004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2322,township_geom_missing,township_geom_missing,99.20451355,22.88339043
village,flagged,Shan (North),215503,Long Tone,လုံတုံး,MMR015311,MMR015311005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2323,township_geom_missing,township_geom_missing,99.28112793,22.76725006
village,flagged,Shan (North),215505,Yawng Maw,ယောင်မော်,MMR015311,MMR015311005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2324,township_geom_missing,township_geom_missing,99.27040100,22.77319908
village,flagged,Shan (North),215507,Yawng Teit,ယောင်တဲ့,MMR015311,MMR015311005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2325,township_geom_missing,township_geom_missing,99.23531342,22.77463913
village,flagged,Shan (North),215517,Mut Sa Toke,မွတ်စတုတ်,MMR015311,MMR015311007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2326,township_geom_missing,township_geom_missing,99.24696350,22.82574081
village,flagged,Shan (North),215518,Par Nawng,ပါနောင်း,MMR015311,MMR015311007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2327,township_geom_missing,township_geom_missing,99.21408081,22.81250000
village,flagged,Shan (North),215519,Si Na,စီန,MMR015311,MMR015311007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2328,township_geom_missing,township_geom_missing,99.26718140,22.84947968
village,flagged,Shan (North),215520,Yawng Awt,ယောင်အော့,MMR015311,MMR015311007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2329,township_geom_missing,township_geom_missing,99.22860718,22.82776070
village,flagged,Shan (North),215521,Yawng Pang,ယောင်ပန်း,MMR015311,MMR015311007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2330,township_geom_missing,township_geom_missing,99.25473022,22.83745003
village,flagged,Shan (North),215522,Am Leit,အမ်လဲ့,MMR015311,MMR015311008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2331,township_geom_missing,township_geom_missing,99.03685760,22.67761993
village,flagged,Shan (North),215523,Hpong Pa Long,ဖုံပလုံး,MMR015311,MMR015311008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2332,township_geom_missing,township_geom_missing,99.14585114,22.70225906
village,flagged,Shan (North),215524,Loke Kein,လုပ်ကိန်း,MMR015311,MMR015311008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2333,township_geom_missing,township_geom_missing,99.14456177,22.69956017
village,flagged,Shan (North),215526,Man Ping,မန်ပိန်း,MMR015311,MMR015311008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2334,township_geom_missing,township_geom_missing,99.15064240,22.70859909
village,flagged,Shan (North),215528,Wan Kawng,ဝမ်ကောင်း,MMR015311,MMR015311008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2335,township_geom_missing,township_geom_missing,99.10502625,22.73177910
village,flagged,Shan (North),215529,Yawng Ma Laing,ယောင်မလိုင်း,MMR015311,MMR015311008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2336,township_geom_missing,township_geom_missing,99.15059662,22.70862007
village,flagged,Shan (North),215530,Yawng Pa Loke,ယောင်ပလုတ်,MMR015311,MMR015311008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2337,township_geom_missing,township_geom_missing,99.14251709,22.70269966
village,flagged,Shan (North),215531,Yawng Tu,ယောင်တူး,MMR015311,MMR015311008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2338,township_geom_missing,township_geom_missing,99.10733795,22.72764015
village,flagged,Shan (North),215544,Mut Leit,မွတ်လဲ့,MMR015306,MMR015306004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2339,township_geom_missing,township_geom_missing,99.42613983,22.98797035
village,flagged,Shan (North),215545,Yawng Laik (Yawng Nawng),ယောင်လိုက် (ယောင်နောင်),MMR015306,MMR015306005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2340,township_geom_missing,township_geom_missing,99.48657227,23.01333046
village,flagged,Shan (North),215923,Hsawng Ke,ဆောင်လဲ့,MMR015305,MMR015305001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2361,township_geom_missing,township_geom_missing,99.33862305,23.10379982
village,flagged,Shan (North),215926,Maw Loe,မောလိုး,MMR015305,MMR015305001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2362,township_geom_missing,township_geom_missing,99.33609772,23.09222031
village,flagged,Shan (North),215928,Yawng Lan,ယောင်လန်း,MMR015305,MMR015305001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2363,township_geom_missing,township_geom_missing,99.33640289,23.10338020
village,flagged,Shan (North),215933,Kun Pway,ကွန်ပွေး,MMR015305,MMR015305002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2364,township_geom_missing,township_geom_missing,99.26882935,23.05290985
village,flagged,Shan (North),215940,Awt Hsi Ye,​အော့ဆီရဲ့,MMR015305,MMR015305003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2365,township_geom_missing,township_geom_missing,98.99787903,23.07571030
village,flagged,Shan (North),215941,Gaung Gee,ဂေါင်ဂီး,MMR015305,MMR015305003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2366,township_geom_missing,township_geom_missing,99.04519653,23.11319923
village,flagged,Shan (North),215944,Maw Roe,မော်ရိုး,MMR015305,MMR015305003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2367,township_geom_missing,township_geom_missing,99.05599213,23.11428070
village,flagged,Shan (North),215945,Nam Tone,နမ့်တုံး,MMR015305,MMR015305003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2368,township_geom_missing,township_geom_missing,99.02945709,23.11350060
village,flagged,Shan (North),215951,Pyawng Pa long,ပြောင်ပလုံ,MMR015305,MMR015305004,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2369,township_geom_missing,township_geom_missing,99.09162140,23.02091980
village,flagged,Shan (North),215957,Hpan Yone,ဖန်ရူန်း,MMR015305,MMR015305005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2370,township_geom_missing,township_geom_missing,99.19448090,23.07308960
village,flagged,Shan (North),215958,Ka Lawng Rei,ကလောင်းရယ်,MMR015305,MMR015305005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2371,township_geom_missing,township_geom_missing,99.22535706,23.03738976
village,flagged,Shan (North),215959,Kon Nei,ကုန်နယ်,MMR015305,MMR015305005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2372,township_geom_missing,township_geom_missing,99.22849274,23.06850052
village,flagged,Shan (North),215961,Pang Waing,ပန်ဝိုင်း,MMR015305,MMR015305005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2373,township_geom_missing,township_geom_missing,99.21240997,23.08459091
village,flagged,Shan (North),215962,Taw Pawng,တော်ပေါင်း,MMR015305,MMR015305005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2374,township_geom_missing,township_geom_missing,99.22052765,23.08300972
village,flagged,Shan (North),215963,Yawng Ka Let,ယောင်ကလက်,MMR015305,MMR015305005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2375,township_geom_missing,township_geom_missing,99.20115662,23.07193947
village,flagged,Shan (North),215964,Yawng Kwa,ယောင်ကွ,MMR015305,MMR015305005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2376,township_geom_missing,township_geom_missing,99.23243713,23.08871078
village,flagged,Shan (North),215965,Yawng Ting,ယောင်တိန်း,MMR015305,MMR015305005,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2377,township_geom_missing,township_geom_missing,99.21119690,23.03286934
village,flagged,Shan (North),215971,Pyan Hpan,ပြန်ဖန်း,MMR015305,MMR015305006,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2378,township_geom_missing,township_geom_missing,99.19685364,23.09098053
village,flagged,Shan (North),215976,Tway Long,တွေလုံ,MMR015305,MMR015305007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2379,township_geom_missing,township_geom_missing,99.31221771,23.08198929
village,flagged,Shan (North),215979,Yawng Laik,ယောင်လိုက်,MMR015305,MMR015305007,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2380,township_geom_missing,township_geom_missing,99.33332062,23.06571007
village,flagged,Shan (North),215982,Ngaik Hlyan,ငိုက်လျှံ,MMR015305,MMR015305008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2381,township_geom_missing,township_geom_missing,99.08470154,23.07088089
village,flagged,Shan (North),215985,Yawng Maw,ယောင်မော,MMR015305,MMR015305008,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2382,township_geom_missing,township_geom_missing,99.11517334,23.08989906
village,flagged,Shan (North),215986,Hpyan Mwayt,ဖြန်မွေ့,MMR015305,MMR015305009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2383,township_geom_missing,township_geom_missing,99.15104675,23.02065086
village,flagged,Shan (North),215987,Yawng Maw,ယောင်မော,MMR015305,MMR015305009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2384,township_geom_missing,township_geom_missing,99.16688758,23.03105016
village,flagged,Shan (North),215988,Yawng Nun,ယောင်နွန်း,MMR015305,MMR015305009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2385,township_geom_missing,township_geom_missing,99.17086792,23.03685951
village,flagged,Shan (North),215989,Yawng Pang,ယောင်ပန်း,MMR015305,MMR015305009,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2386,township_geom_missing,township_geom_missing,99.17182922,23.03589058
village,flagged,Shan (North),215553,Yawng Li,ယောင်လိ,MMR015310,MMR015310001,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2851,township_geom_missing,township_geom_missing,98.76969910,22.59194946
village,flagged,Shan (North),215555,Ka Lawng Hpar,ကလောင်ဖါ,MMR015310,MMR015310002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2852,township_geom_missing,township_geom_missing,98.71647644,22.78981972
village,flagged,Shan (North),215557,La Nun,လနွန်း,MMR015310,MMR015310002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2853,township_geom_missing,township_geom_missing,98.70938110,22.81841087
village,flagged,Shan (North),215558,Man Kyon,မန်ကြုံ,MMR015310,MMR015310002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2854,township_geom_missing,township_geom_missing,98.73150635,22.76209068
village,flagged,Shan (North),215560,Ngweit Mawng,ငွေ့မောင်း,MMR015310,MMR015310002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2855,township_geom_missing,township_geom_missing,98.73606873,22.78298950
village,flagged,Shan (North),215561,Yawng Aut,ယောင်အွတ်,MMR015310,MMR015310002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2856,township_geom_missing,township_geom_missing,98.69763947,22.85906982
village,flagged,Shan (North),215562,Yawng Hkwa,ယောင်ခွ,MMR015310,MMR015310002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2857,township_geom_missing,township_geom_missing,98.69605037,22.86106634
village,flagged,Shan (North),215563,Yawng Mut,ယောင်မွတ်,MMR015310,MMR015310002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2858,township_geom_missing,township_geom_missing,98.68430328,22.82946968
village,flagged,Shan (North),215564,Yawng Yint,ယောင်ယင့်,MMR015310,MMR015310002,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2859,township_geom_missing,township_geom_missing,98.72393036,22.80168915
village,flagged,Shan (North),215565,Kaik Kyin,ကိုက်ကျင်း,MMR015310,MMR015310003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2860,township_geom_missing,township_geom_missing,98.74223328,22.64625931
village,flagged,Shan (North),215566,Kawng Ta,ကောင်တ,MMR015310,MMR015310003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2861,township_geom_missing,township_geom_missing,98.72476196,22.62449074
village,flagged,Shan (North),215567,Kun Hlan,ကွန်လျန်း,MMR015310,MMR015310003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2862,township_geom_missing,township_geom_missing,98.78399658,22.61642075
village,flagged,Shan (North),215568,Man Hkar,မန်ခါး,MMR015310,MMR015310003,village_point_Shan_v96.zip:mmr_shn_pplp2_250k_unodc_mimu.shp,2863,township_geom_missing,township_geom_missing,98.75936890,22.63842964
