source_key,source_row_number,source_sheet,hierarchy_level,source_subtype,source_official,source_gad_status,source_name_en,source_name_my,source_parent_path,matched_coremap_id,existing_coremap_path,existing_canonical_name,existing_parent_id,target_parent_coremap_id,target_parent_path,action,confidence,name_evidence,hierarchy_evidence,spatial_evidence,preserve_existing_geom,manual_review_reason,review_notes,candidate_coremap_ids,mimu_comparison_geometry_available,audit_only_source_pcode,audit_only_parent_pcode
_06-VillageTract:8825,8825,_06-VillageTract,ward_village_tract,village_tract,True,Active,Nyaung Chaung,ညောင်ချောင်း,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009064:Nyaung Chaung,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009064,MMR012009
_06-VillageTract:8828,8828,_06-VillageTract,ward_village_tract,village_tract,True,Active,Pan Taw Pyin,ပန်းတောပြင်,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009065:Pan Taw Pyin,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009065,MMR012009
_06-VillageTract:8837,8837,_06-VillageTract,ward_village_tract,village_tract,True,Active,Tat U Chaung,တပ်ဦးချောင်း,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009066:Tat U Chaung,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009066,MMR012009
_06-VillageTract:8827,8827,_06-VillageTract,ward_village_tract,village_tract,True,Active,Pa Din,ပဒင်း,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009067:Pa Din,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009067,MMR012009
_06-VillageTract:8769,8769,_06-VillageTract,ward_village_tract,village_tract,True,Active,(Du) Nyaung Pin Gyi,(ဒု)ညောင်ပင်ကြီး,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009068:(Du) Nyaung Pin Gyi,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009068,MMR012009
_06-VillageTract:8768,8768,_06-VillageTract,ward_village_tract,village_tract,True,Active,(Du) Chee Yar Tan,(ဒု)ချီးရားတန်း,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009069:(Du) Chee Yar Tan,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009069,MMR012009
_06-VillageTract:8861,8861,_06-VillageTract,ward_village_tract,village_tract,True,Active,Ywar Thit Kay (Gaw Du Thar Ra),ရွာသစ်ကေ (ဂေါ်ဒူသာရ),state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009070:Ywar Thit Kay (Gaw Du Thar Ra),,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009070,MMR012009
_06-VillageTract:8770,8770,_06-VillageTract,ward_village_tract,village_tract,True,Active,(Pa) Nyaung Pin Gyi,(ပ)ညောင်ပင်ကြီး,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009071:(Pa) Nyaung Pin Gyi,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009071,MMR012009
_06-VillageTract:8851,8851,_06-VillageTract,ward_village_tract,village_tract,True,Active,U Daung,ဦးဒေါင်း,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009072:U Daung,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009072,MMR012009
_06-VillageTract:8788,8788,_06-VillageTract,ward_village_tract,village_tract,True,Active,Kan Hpu,ကံဖူး,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009073:Kan Hpu,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009073,MMR012009
_06-VillageTract:8772,8772,_06-VillageTract,ward_village_tract,village_tract,True,Active,Ah Lel Than Kyaw,အလယ်သံကျော်,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009074:Ah Lel Than Kyaw,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009074,MMR012009
_06-VillageTract:8843,8843,_06-VillageTract,ward_village_tract,village_tract,True,Active,Than Dar,သံဒါ,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009075:Than Dar,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009075,MMR012009
_06-VillageTract:8853,8853,_06-VillageTract,ward_village_tract,village_tract,True,Active,War Cha,ဝါးချ,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009076:War Cha,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009076,MMR012009
_06-VillageTract:8776,8776,_06-VillageTract,ward_village_tract,village_tract,True,Active,Chein Khar Li,ချိန်ခါလီ,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009077:Chein Khar Li,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009077,MMR012009
_06-VillageTract:8863,8863,_06-VillageTract,ward_village_tract,village_tract,True,Active,Zaw Ma Tet,ဇော်မတက်,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009078:Zaw Ma Tet,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009078,MMR012009
_06-VillageTract:8785,8785,_06-VillageTract,ward_village_tract,village_tract,True,Active,Ka Nyin Tan (a) Alel Than Kyaw Ka Nyin Tan,ကညင်တန်း(ခ)အလယ်သံကျော်ကညင်တန်း,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009079:Ka Nyin Tan (a) Alel Than Kyaw Ka Nyin Tan,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009079,MMR012009
_06-VillageTract:8841,8841,_06-VillageTract,ward_village_tract,village_tract,True,Active,Tha Yae Kone Tan,သရေကုန်တန်း,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009080:Tha Yae Kone Tan,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009080,MMR012009
_06-VillageTract:8799,8799,_06-VillageTract,ward_village_tract,village_tract,True,Active,Kyaung Taung,ကျောင်းတောင်,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009081:Kyaung Taung,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009081,MMR012009
_06-VillageTract:8839,8839,_06-VillageTract,ward_village_tract,village_tract,True,Active,Tha Pyay Taw,သပြေတော,state_region:MMR012:Rakhine > district:MMR012D002:Maungdaw > township:MMR012009:Maungdaw > ward_village_tract:MMR012009082:Tha Pyay Taw,,,,,6966,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:6967:မောင်တောခရိုင် > township:6966:မောင်တောမြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6966;strict_candidate_pool=6,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR012009082,MMR012009
