source_key,source_row_number,source_sheet,hierarchy_level,source_subtype,source_official,source_gad_status,source_name_en,source_name_my,source_parent_path,matched_coremap_id,existing_coremap_path,existing_canonical_name,existing_parent_id,target_parent_coremap_id,target_parent_path,action,confidence,name_evidence,hierarchy_evidence,spatial_evidence,preserve_existing_geom,manual_review_reason,review_notes,candidate_coremap_ids,mimu_comparison_geometry_available,audit_only_source_pcode,audit_only_parent_pcode
_05_Ward:1126,1126,_05_Ward,ward_village_tract,ward,True,Active,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018702504:No (4) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018702504,MMR009018
_05_Ward:1135,1135,_05_Ward,ward_village_tract,ward,True,Active,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018703504:No (4) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018703504,MMR009018
_05_Ward:1150,1150,_05_Ward,ward_village_tract,ward,True,Active,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018701505:No (5) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018701505,MMR009018
_05_Ward:1127,1127,_05_Ward,ward_village_tract,ward,True,Active,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018702505:No (5) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018702505,MMR009018
_05_Ward:1136,1136,_05_Ward,ward_village_tract,ward,True,Active,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018703505:No (5) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018703505,MMR009018
_05_Ward:1151,1151,_05_Ward,ward_village_tract,ward,True,Active,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018701506:No (6) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018701506,MMR009018
_05_Ward:1128,1128,_05_Ward,ward_village_tract,ward,True,Active,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018702506:No (6) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018702506,MMR009018
_05_Ward:1137,1137,_05_Ward,ward_village_tract,ward,True,Active,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018703506:No (6) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018703506,MMR009018
_05_Ward:1152,1152,_05_Ward,ward_village_tract,ward,True,Active,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018701507:No (7) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018701507,MMR009018
_05_Ward:1129,1129,_05_Ward,ward_village_tract,ward,True,Active,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018702507:No (7) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018702507,MMR009018
_05_Ward:1138,1138,_05_Ward,ward_village_tract,ward,True,Active,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018703507:No (7) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018703507,MMR009018
_05_Ward:1153,1153,_05_Ward,ward_village_tract,ward,True,Active,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018701508:No (8) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018701508,MMR009018
_05_Ward:1130,1130,_05_Ward,ward_village_tract,ward,True,Active,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018702508:No (8) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018702508,MMR009018
_05_Ward:1139,1139,_05_Ward,ward_village_tract,ward,True,Active,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018703508:No (8) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018703508,MMR009018
_05_Ward:1154,1154,_05_Ward,ward_village_tract,ward,True,Active,No (9) Ward,အမှတ် (၉) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018701509:No (9) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018701509,MMR009018
_05_Ward:1131,1131,_05_Ward,ward_village_tract,ward,True,Active,No (9) Ward,အမှတ် (၉) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018702509:No (9) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018702509,MMR009018
_05_Ward:1141,1141,_05_Ward,ward_village_tract,ward,True,Active,No (10) Ward,အမှတ် (၁၀) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018701510:No (10) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018701510,MMR009018
_05_Ward:1121,1121,_05_Ward,ward_village_tract,ward,True,Active,No (10) Ward,အမှတ် (၁၀) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018702510:No (10) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018702510,MMR009018
_05_Ward:1142,1142,_05_Ward,ward_village_tract,ward,True,Active,No (11) Ward,အမှတ် (၁၁) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018701511:No (11) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018701511,MMR009018
_05_Ward:1122,1122,_05_Ward,ward_village_tract,ward,True,Active,No (11) Ward,အမှတ် (၁၁) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018702511:No (11) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018702511,MMR009018
_05_Ward:1143,1143,_05_Ward,ward_village_tract,ward,True,Active,No (12) Ward,အမှတ် (၁၂) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018701512:No (12) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018701512,MMR009018
_05_Ward:1123,1123,_05_Ward,ward_village_tract,ward,True,Active,No (12) Ward,အမှတ် (၁၂) ရပ်ကွက်,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009018:Pakokku > ward_village_tract:MMR009018702512:No (12) Ward,,,,,6914,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6914:ပခုက္ကူမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6914;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009018702512,MMR009018
_06-VillageTract:6446,6446,_06-VillageTract,ward_village_tract,village_tract,True,Active,Myay Hpyu,မြေဖြူ,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009019:Yesagyo > ward_village_tract:MMR009019033:Myay Hpyu,,,,,6883,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6883:ရေစကြိုမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6883;strict_candidate_pool=8,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009019033,MMR009019
_06-VillageTract:6447,6447,_06-VillageTract,ward_village_tract,village_tract,True,Active,Myay Hpyu,မြေဖြူ,state_region:MMR009:Magway > district:MMR009D004:Pakokku > township:MMR009019:Yesagyo > ward_village_tract:MMR009019074:Myay Hpyu,,,,,6883,country:11:မြန်မာ > state_region:7027:မကွေးတိုင်းဒေသကြီး > district:6912:ပခုက္ကူခရိုင် > township:6883:ရေစကြိုမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6883;strict_candidate_pool=8,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR009019074,MMR009019
_05_Ward:1417,1417,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR010:Mandalay > district:MMR010D005:Nyaung-U > township:MMR010022:Nyaung-U > ward_village_tract:MMR010022701501:No (1) Ward,,,,,6905,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:7049:ညောင်ဦးခရိုင် > township:6905:ပုဂံ(ညောင်ဦး)မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6905;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR010022701501,MMR010022
_05_Ward:1413,1413,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR010:Mandalay > district:MMR010D005:Nyaung-U > township:MMR010022:Nyaung-U > ward_village_tract:MMR010022703501:No (1) Ward,,,,,6905,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:7049:ညောင်ဦးခရိုင် > township:6905:ပုဂံ(ညောင်ဦး)မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6905;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR010022703501,MMR010022
_05_Ward:1418,1418,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR010:Mandalay > district:MMR010D005:Nyaung-U > township:MMR010022:Nyaung-U > ward_village_tract:MMR010022701502:No (2) Ward,,,,,6905,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:7049:ညောင်ဦးခရိုင် > township:6905:ပုဂံ(ညောင်ဦး)မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6905;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR010022701502,MMR010022
_05_Ward:1414,1414,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR010:Mandalay > district:MMR010D005:Nyaung-U > township:MMR010022:Nyaung-U > ward_village_tract:MMR010022703502:No (2) Ward,,,,,6905,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:7049:ညောင်ဦးခရိုင် > township:6905:ပုဂံ(ညောင်ဦး)မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6905;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR010022703502,MMR010022
_05_Ward:1419,1419,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR010:Mandalay > district:MMR010D005:Nyaung-U > township:MMR010022:Nyaung-U > ward_village_tract:MMR010022701503:No (3) Ward,,,,,6905,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:7049:ညောင်ဦးခရိုင် > township:6905:ပုဂံ(ညောင်ဦး)မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6905;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR010022701503,MMR010022
_05_Ward:1415,1415,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR010:Mandalay > district:MMR010D005:Nyaung-U > township:MMR010022:Nyaung-U > ward_village_tract:MMR010022703503:No (3) Ward,,,,,6905,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:7049:ညောင်ဦးခရိုင် > township:6905:ပုဂံ(ညောင်ဦး)မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6905;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR010022703503,MMR010022
_05_Ward:1420,1420,_05_Ward,ward_village_tract,ward,True,Active,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,state_region:MMR010:Mandalay > district:MMR010D005:Nyaung-U > township:MMR010022:Nyaung-U > ward_village_tract:MMR010022701504:No (4) Ward,,,,,6905,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:7049:ညောင်ဦးခရိုင် > township:6905:ပုဂံ(ညောင်ဦး)မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6905;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR010022701504,MMR010022
_05_Ward:1416,1416,_05_Ward,ward_village_tract,ward,True,Active,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,state_region:MMR010:Mandalay > district:MMR010D005:Nyaung-U > township:MMR010022:Nyaung-U > ward_village_tract:MMR010022703504:No (4) Ward,,,,,6905,country:11:မြန်မာ > state_region:6832:မန္တလေးတိုင်း > district:7049:ညောင်ဦးခရိုင် > township:6905:ပုဂံ(ညောင်ဦး)မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6905;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR010022703504,MMR010022
_06-VillageTract:8005,8005,_06-VillageTract,ward_village_tract,village_tract,True,Active,Ah Hta Yan,အထရံ,state_region:MMR011:Mon > district:MMR011D001:Mawlamyine > township:MMR011002:Kyaikmaraw > ward_village_tract:MMR011002002:Ah Hta Yan,,,,,5098,country:11:မြန်မာ > state_region:5089:မွန်ပြည်နယ် > district:5099:မော်လမြိုင်ခရိုင် > township:5098:ကျိုက်မရော,manual_review,100,no_exact_match,strict_parent_core=5098;strict_candidate_pool=3,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR011002002,MMR011002
_05_Ward:1520,1520,_05_Ward,ward_village_tract,ward,True,Active,Ah Hta Yan Ward,အထရံရပ်ကွက်,state_region:MMR011:Mon > district:MMR011D001:Mawlamyine > township:MMR011002:Kyaikmaraw > ward_village_tract:MMR011002701503:Ah Hta Yan Ward,,,,,5098,country:11:မြန်မာ > state_region:5089:မွန်ပြည်နယ် > district:5099:မော်လမြိုင်ခရိုင် > township:5098:ကျိုက်မရော,manual_review,100,no_exact_match,strict_parent_core=5098;strict_candidate_pool=3,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR011002701503,MMR011002
_05_Ward:1606,1606,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR011:Mon > district:MMR011D001:Mawlamyine > township:MMR011006:Ye > ward_village_tract:MMR011006702501:No (1) Ward,,,,,7491,country:11:မြန်မာ > state_region:5089:မွန်ပြည်နယ် > district:7490:ရေးခရိုင် > township:7491:ရေးမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=7491;strict_candidate_pool=9,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR011006702501,MMR011006
_05_Ward:1604,1604,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR011:Mon > district:MMR011D001:Mawlamyine > township:MMR011006:Ye > ward_village_tract:MMR011006703501:No (1) Ward,,,,,7491,country:11:မြန်မာ > state_region:5089:မွန်ပြည်နယ် > district:7490:ရေးခရိုင် > township:7491:ရေးမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=7491;strict_candidate_pool=9,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR011006703501,MMR011006
_05_Ward:1607,1607,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR011:Mon > district:MMR011D001:Mawlamyine > township:MMR011006:Ye > ward_village_tract:MMR011006702502:No (2) Ward,,,,,7491,country:11:မြန်မာ > state_region:5089:မွန်ပြည်နယ် > district:7490:ရေးခရိုင် > township:7491:ရေးမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=7491;strict_candidate_pool=9,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR011006702502,MMR011006
_05_Ward:1605,1605,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR011:Mon > district:MMR011D001:Mawlamyine > township:MMR011006:Ye > ward_village_tract:MMR011006703502:No (2) Ward,,,,,7491,country:11:မြန်မာ > state_region:5089:မွန်ပြည်နယ် > district:7490:ရေးခရိုင် > township:7491:ရေးမြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=7491;strict_candidate_pool=9,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR011006703502,MMR011006
_06-VillageTract:8740,8740,_06-VillageTract,ward_village_tract,village_tract,True,Active,Sa Par Seik,စပါးဆိပ်,state_region:MMR012:Rakhine > district:MMR012D005:Mrauk-U > township:MMR012004:Kyauktaw > ward_village_tract:MMR012004002:Sa Par Seik,,,,,6960,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:7005:မြောက်ဦးခရိုင် > township:6960:ကျောက်တော်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6960;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR012004002,MMR012004
_06-VillageTract:8741,8741,_06-VillageTract,ward_village_tract,village_tract,True,Active,Sa Par Seik,စပါးဆိပ်,state_region:MMR012:Rakhine > district:MMR012D005:Mrauk-U > township:MMR012004:Kyauktaw > ward_village_tract:MMR012004033:Sa Par Seik,,,,,6960,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:7005:မြောက်ဦးခရိုင် > township:6960:ကျောက်တော်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6960;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR012004033,MMR012004
_06-VillageTract:8733,8733,_06-VillageTract,ward_village_tract,village_tract,True,Active,Paik Thei,ပိုက်သည်,state_region:MMR012:Rakhine > district:MMR012D005:Mrauk-U > township:MMR012004:Kyauktaw > ward_village_tract:MMR012004042:Paik Thei,,,,,6960,country:11:မြန်မာ > state_region:6722:ရခိုင်ပြည်နယ် > district:7005:မြောက်ဦးခရိုင် > township:6960:ကျောက်တော်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6960;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR012004042,MMR012004
