coremap_id,public_id,canonical_name,settlement_type,township_id,name_en,name_mm,lon,lat,reason
130471,5bd9db91-8c33-4df0-81f8-62a2f9b109f4,ဝမ်နုတ်တိုင်,village,7526,Wan Noke Taing,ဝမ်နုတ်တိုင်,99.98549340,21.42456310,No MIMU village source matched this CoreMap settlement under an approved township
130475,38f0ae5e-cd40-41bb-ba7b-fa1fba9934c7,ဝမ်နုတ်ကန်,village,7526,Wan Noke Kan,ဝမ်နုတ်ကန်,99.98287110,21.41220360,No MIMU village source matched this CoreMap settlement under an approved township
130482,5f87595b-0401-47d9-81a5-47eb03747c2c,နမ့်ခိုက်,village,7526,,နမ့်ခိုက်,99.85627310,21.62666080,No MIMU village source matched this CoreMap settlement under an approved township
130485,6282ce53-94ac-445d-8468-e40518bcbc61,ဆိက္ခဝ,village,6914,Seik Kha Wa,ဆိက္ခဝ,94.79908820,21.13124180,No MIMU village source matched this CoreMap settlement under an approved township
130486,ed07db3e-6f94-4a30-bcc2-85e843b2ead9,ဆယ်လံ,village,6905,Se Lan,ဆယ်လံ,94.85499170,21.19536510,No MIMU village source matched this CoreMap settlement under an approved township
130487,430d5389-59bf-4f23-a7ee-6edcfd4a571c,ဆယ်လံ,village,6914,Se Lan,ဆယ်လံ,94.84904750,21.19134390,No MIMU village source matched this CoreMap settlement under an approved township
130492,246e2681-2ae9-4900-9b16-fa3dc5f15cf2,ဆားပြား,village,6160,Hsar Pyar,ဆားပြား,96.57921480,20.48248370,No MIMU village source matched this CoreMap settlement under an approved township
130508,84096b77-c58d-435b-a0e0-2142dfc72614,ပတ္တူပေါက်,village,6160,Pat Tu Pauk,ပတ္တူပေါက်,96.72341070,20.52766700,No MIMU village source matched this CoreMap settlement under an approved township
130565,72e7958f-c14f-40f5-a606-d6e73a46c555,မြေခြား,village,6160,Myay Char,မြေခြား,96.72820280,20.53959080,No MIMU village source matched this CoreMap settlement under an approved township
130585,f6ec2ab8-244c-4ff4-b71f-e3e58e212739,မြေခြား,village,6160,Myay Char,မြေခြား,96.73220690,20.53961260,No MIMU village source matched this CoreMap settlement under an approved township
130601,99f52616-53a7-416a-a245-06211285ab63,ဆားပြား,village,6160,Hsar Pyar,ဆားပြား,96.58058390,20.48495410,No MIMU village source matched this CoreMap settlement under an approved township
130623,533de679-0b7b-407d-8b18-b9df7c5c58c3,တောင်ပတ်,village,6160,Taung Pat,တောင်ပတ်,96.77895970,20.79847020,No MIMU village source matched this CoreMap settlement under an approved township
130652,1dc1a352-5e62-4b1f-b721-9a428464cde4,တောင်ပတ်,village,6160,Taung Pat,တောင်ပတ်,96.78190400,20.80534210,No MIMU village source matched this CoreMap settlement under an approved township
130688,a5c57127-5f62-4eb0-903e-7ec9228fdafc,တောင်ကြား,village,6114,Taung Kyar,တောင်ကြား,97.09376880,20.95382070,No MIMU village source matched this CoreMap settlement under an approved township
130691,a95dc86c-6461-44d8-86bb-f7c15fb0bc38,ဆည်ကြီး,village,6114,Se Gyi,ဆည်ကြီး,96.90730940,20.84392760,No MIMU village source matched this CoreMap settlement under an approved township
130710,8ca8916a-1d0a-41a5-b9fa-080e4c92ce33,ဆည်ကြီး,village,6114,Se Gyi,ဆည်ကြီး,96.91624210,20.84123840,No MIMU village source matched this CoreMap settlement under an approved township
130742,8d20e751-2de5-4437-bcef-f8bba813b7ed,တောင်ကြား,village,6114,Taung Kyar,တောင်ကြား,97.09982300,20.95903020,No MIMU village source matched this CoreMap settlement under an approved township
130876,76bc18d6-eef9-4221-890a-f40b94eaea39,ပေါ်ဟေးတိုင်,village,6338,Paw Hay Taing,ပေါ်ဟေးတိုင်,99.74315200,21.99610640,No MIMU village source matched this CoreMap settlement under an approved township
130877,6a78297d-9c98-4792-9699-bfd4f1e554d8,ပေါ်ဟေး,village,6338,Paw Hay,ပေါ်ဟေး,99.73335310,22.01479530,No MIMU village source matched this CoreMap settlement under an approved township
130878,5896ee0b-0025-4b67-b46f-18632477e745,မန်ဆန်,village,6338,Man Hsan,မန်ဆန်,99.70786000,22.02255480,No MIMU village source matched this CoreMap settlement under an approved township
130881,e23b599c-6ec7-4c8c-b948-c33bd0db3c27,နမ့်ခင်,village,6338,,နမ့်ခင်,99.74182140,21.96099610,No MIMU village source matched this CoreMap settlement under an approved township
130882,606c5a04-70bc-4ca7-b459-1ba93bb83b2a,မော်လား,village,6338,Maw Lar,မော်လား,99.75947260,22.01663600,No MIMU village source matched this CoreMap settlement under an approved township
130883,2c4124ce-8004-42b1-a6a9-560049e4f4e7,ဖာလိုင်,village,6108,Hpar Lai,ဖာလိုင်,97.53480140,20.82635540,No MIMU village source matched this CoreMap settlement under an approved township
130898,f0bba2b8-19f3-49ab-aa48-ed381a6a700b,ကုန်းပြက်,village,6126,Kone Pyatt,ကုန်းပြက်,97.54678440,20.95901730,No MIMU village source matched this CoreMap settlement under an approved township
130914,a8fa3413-f4f2-4699-bffb-63f5171b7a93,မတ်တောင်စဉ်,village,6108,Mat Taung Sin,မတ်တောင်စဉ်,97.52405970,20.82879910,No MIMU village source matched this CoreMap settlement under an approved township
130946,9feb40f0-4b3e-42ff-9ac0-9c8df30ceb63,ပန်လင်း,village,6108,Pang Len,ပန်လင်း,97.50392800,20.73484230,No MIMU village source matched this CoreMap settlement under an approved township
130951,b4dfd1db-f4fe-4189-865f-a2e28edb4984,လုံဖီ,village,6108,Long Hpi,လုံဖီ,97.54421240,20.84433110,No MIMU village source matched this CoreMap settlement under an approved township
130968,1ce8cc43-9526-4ddf-ad8b-a276c7014e75,ဟွေဟုတ်,village,6305,Hway Hoke,ဟွေဟုတ်,97.62647330,21.12890430,No MIMU village source matched this CoreMap settlement under an approved township
130984,a844dc57-ae39-4986-a731-fe56c1062c9f,နမ့်မော်ဖန်း,village,6108,Nam Maw Hpan,နမ့်မော်ဖန်း,97.50532590,20.70015960,No MIMU village source matched this CoreMap settlement under an approved township
130989,2cf11b2d-a77b-42ac-9d03-83f2686a8a56,လွိုင်မွတ်,village,6108,Loi Mut,လွိုင်မွတ်,97.52441780,20.81057640,No MIMU village source matched this CoreMap settlement under an approved township
130993,1b41a70c-ee65-4d76-acfd-b2c9e9e2bb00,တနိုင်ဆုံ,village,6108,Ta Naing Hson,တနိုင်ဆုံ,97.52451130,20.82669420,No MIMU village source matched this CoreMap settlement under an approved township
131019,c6ce0ee9-b647-44a9-891a-27f4d01efe26,ခေါက်ဝိုး,village,6126,Hkauk Woe,ခေါက်ဝိုး,97.55370260,20.95602980,No MIMU village source matched this CoreMap settlement under an approved township
131022,32a19b1a-f244-4072-b826-9e0607fc4500,နမ့်ထမို,village,6108,Nam Hta Mo,နမ့်ထမို,97.51352600,20.76380100,No MIMU village source matched this CoreMap settlement under an approved township
131027,92572ac4-5586-4971-ab0d-a1ce15128ebf,ထိအုံးခမ်း,village,6108,Hti Ong Hkam,ထိအုံးခမ်း,97.53998640,20.83576700,No MIMU village source matched this CoreMap settlement under an approved township
131030,3ed7a338-4e72-43df-bb3f-926961496f24,ပန်စုံ,village,6108,Pang Son,ပန်စုံ,97.53081140,20.84091490,No MIMU village source matched this CoreMap settlement under an approved township
131036,fc31770a-d4ef-4504-a202-1be79d0a5772,ထီခါး,village,6108,Hti Hkar,ထီခါး,97.52732130,20.81627020,No MIMU village source matched this CoreMap settlement under an approved township
131066,250710ff-5d8a-499a-9aa2-be69d57665fa,နောင်ယာဆိုင်း,village,6108,Nawng Yar Hseng,နောင်ယာဆိုင်း,97.53481550,20.84060630,No MIMU village source matched this CoreMap settlement under an approved township
131073,dd7b9e09-60a6-4805-a56f-5d5c0600e821,နောင်ပျဲန်း,village,6338,Naung Pian,နောင်ပျဲန်း,99.69062380,21.85452200,No MIMU village source matched this CoreMap settlement under an approved township
131074,ef5b1052-12fb-4f55-9138-1489579b026c,ဝမ်ပက်လုံ,village,6408,Wan Pet Long,ဝမ်ပက်လုံ,100.82346180,21.38615210,No MIMU village source matched this CoreMap settlement under an approved township
131075,29e5d9d3-be88-461a-a7ec-c1a9effefaf2,အားဆောင်,village,6408,,အားဆောင်,100.76762480,21.36590020,No MIMU village source matched this CoreMap settlement under an approved township
131076,0a14774d-18cc-4f85-ae4f-f42d13604b1e,ဟွေကာ,village,6408,Hway Kar,ဟွေကာ,100.72085320,21.32724280,No MIMU village source matched this CoreMap settlement under an approved township
131078,b26af64a-1ddd-4147-832e-21c61884ff9e,玛嘎,village,6338,,,99.64101310,21.85662980,No MIMU village source matched this CoreMap settlement under an approved township
131079,22090ec5-add8-4956-916a-e51449bbf965,瑙养,local_area,6338,,,99.80856150,21.85321860,No MIMU village source matched this CoreMap settlement under an approved township
131080,1e1d9923-a84c-47eb-8fd3-ec2fbb031b20,ကမ္မ,village,6914,Kamma,ကမ္မ,94.81410110,21.38408370,No MIMU village source matched this CoreMap settlement under an approved township
131085,895a7f90-84eb-43da-a931-a244f22ff2e4,နောင်ငင်း,village,6338,Nawng Ngin,နောင်ငင်း,99.88834810,21.85017170,No MIMU village source matched this CoreMap settlement under an approved township
131086,91c570d1-e351-4f5e-8ca5-6b3b00996048,နမ့်ဟူး,village,6338,Nam Hu,နမ့်ဟူး,99.73478060,21.87967380,No MIMU village source matched this CoreMap settlement under an approved township
131087,1c074a76-7cfb-4518-ad6f-26f57e24c2bc,လောင်ဘူ,village,6408,Lawng Bu,လောင်ဘူ,101.01340200,21.50667490,No MIMU village source matched this CoreMap settlement under an approved township
131088,a439be87-0fc8-4063-b24d-b6e1dbe0bc49,ဝမ်ဆာ,village,7526,Wan Hsar,ဝမ်ဆာ,100.05262540,21.64288520,No MIMU village source matched this CoreMap settlement under an approved township
131089,25832058-e5fa-40e0-8faf-520be2eccd01,ထပန်းတိုင်,village,7526,Hta Pang Tain,ထပန်းတိုင်,100.03085140,21.44832920,No MIMU village source matched this CoreMap settlement under an approved township
131090,cc34f9a9-7e46-4d44-b65a-aa278e57688f,မိုင်းအွန်,village,6408,Mong Aun,မိုင်းအွန်,100.91154040,21.64557160,No MIMU village source matched this CoreMap settlement under an approved township
131091,b5c0111e-ebde-47bd-9654-f6fa6796d817,ထပန်းကန်,village,7526,,ထပန်းကန်,100.02436830,21.44713640,No MIMU village source matched this CoreMap settlement under an approved township
131092,36ca082f-5351-4391-ad88-1eff81f1a318,ဟွေဖ,local_area,7526,Hway Hpa,ဟွေဖ,100.00930090,21.67722720,No MIMU village source matched this CoreMap settlement under an approved township
131093,56112b76-b85f-402d-82c4-55a617eea596,လွယ်မွေ,village,7526,Loi Mway,လွယ်မွေ,99.94653240,21.64726520,No MIMU village source matched this CoreMap settlement under an approved township
131094,c90b68c0-e8f6-4dd9-a1c5-bc4185dc505f,ဝမ်ဖွေးဟုန်းခမ်း,local_area,7526,,ဝမ်ဖွေးဟုန်းခမ်း,100.00843290,21.67433070,No MIMU village source matched this CoreMap settlement under an approved township
131095,6472a5fe-65df-45c9-a97d-1b4b4dc1dd87,ကောင်ငင်း,village,6338,Kawng Ngin,ကောင်ငင်း,99.68653290,21.75739340,No MIMU village source matched this CoreMap settlement under an approved township
131096,7a2dd212-2c5c-41f4-a5b0-69e225345d75,ကောင်ခမ်း,local_area,6338,,ကောင်ခမ်း,99.81230640,21.85502850,No MIMU village source matched this CoreMap settlement under an approved township
131097,aab193a4-388f-4cab-9371-f2f577a2a1d2,ဘားလယ်,village,6408,Bar Lel,ဘားလယ်,100.85296950,21.58809550,No MIMU village source matched this CoreMap settlement under an approved township
131098,00d86593-5d77-4168-b755-916fa47dbff8,ဝမ်ဝ,village,7526,Wan Wa,ဝမ်ဝ,99.99747490,21.68109500,No MIMU village source matched this CoreMap settlement under an approved township
131099,e2d8aee5-763c-4107-96e2-b38e781d3bf5,ကတ်မိုင်,village,7526,Kat Mai,ကတ်မိုင်,100.03222630,21.68544520,No MIMU village source matched this CoreMap settlement under an approved township
131100,fa75112a-9dff-472c-9917-7b6f82f8b44e,ဝမ်လားလုံ,village,6408,Wan Lar Long,ဝမ်လားလုံ,100.41569890,21.40354950,No MIMU village source matched this CoreMap settlement under an approved township
131125,caee4b22-496c-4e43-9b3e-441924484fae,ဝမ်ပြိုလုံ,village,7526,Wan Pyo Long,ဝမ်ပြိုလုံ,99.96842930,21.41472600,No MIMU village source matched this CoreMap settlement under an approved township
131127,cd9bb88c-48a5-4b02-8418-a8e7c3a0652f,ဝမ်နားလီ,village,7526,Wan Nar Li,ဝမ်နားလီ,99.98583510,21.65924470,No MIMU village source matched this CoreMap settlement under an approved township
131128,25da8c01-33b3-4b21-be91-1bfe682d3628,ဝန်နာဂါ,local_area,7526,,ဝန်နာဂါ,100.01573670,21.66605200,No MIMU village source matched this CoreMap settlement under an approved township
131129,7ddd63ac-7027-486c-a56d-44e577e52262,ရှီဂျော်,village,6408,Shee Jaw,ရှီဂျော်,100.87997330,21.42689470,No MIMU village source matched this CoreMap settlement under an approved township
131130,3db63001-f316-428f-8685-8ed172686469,လိုယော်,village,6408,Lo Yaw,လိုယော်,100.93163140,21.66244430,No MIMU village source matched this CoreMap settlement under an approved township
131131,dbcd619b-bb90-4131-ac68-885e51f0fb4d,ဝမ်ဆော် (အောက်),village,6408,Wan Hsaw (Lower),ဝမ်ဆော် (အောက်),100.43302430,21.48386340,No MIMU village source matched this CoreMap settlement under an approved township
131132,2ad73e99-6675-4e97-bbd3-da42b6a924d6,မိုက်ကော်လုံ,village,6338,Maik Kaw Long,မိုက်ကော်လုံ,99.79945750,21.83976530,No MIMU village source matched this CoreMap settlement under an approved township
131146,71a6c639-7c5b-4fcf-9837-bc299dd8281d,ဖူမာ,village,6408,Hpu Mar,ဖူမာ,101.12440370,21.56970920,No MIMU village source matched this CoreMap settlement under an approved township
131161,199b2818-86de-4b7d-b6c4-d2037e972257,ဝမ်ကောင်း,village,7526,Wan Kawng,ဝမ်ကောင်း,99.92844700,21.63446990,No MIMU village source matched this CoreMap settlement under an approved township
131162,b25b2ed8-54e6-4cf2-87bf-fe84f7428eef,ဝမ်မိုင်ပင်း,village,6408,Wan Mai Pin,ဝမ်မိုင်ပင်း,100.34133190,21.48407950,No MIMU village source matched this CoreMap settlement under an approved township
131163,2516cc37-791e-4d8a-bb19-433fc452d57c,万习腊,village,6408,,,100.55207430,21.37063380,No MIMU village source matched this CoreMap settlement under an approved township
131166,b849fe4e-a170-4390-8330-46d4401c9a3d,နာလော့အားချေး,village,6408,Nar Lawt Ahr Chay,နာလော့အားချေး,100.95301530,21.60333110,No MIMU village source matched this CoreMap settlement under an approved township
131175,4d00e8df-3da3-407a-94b3-20a37551f939,ပမ်နန်း,village,7526,Pang Nan,ပမ်နန်း,100.03425080,21.64249310,No MIMU village source matched this CoreMap settlement under an approved township
131176,7bc95d0f-4271-43c7-b3e0-111bf0dad0ea,ဟွေဘော,village,6408,Hway Baw,ဟွေဘော,100.71589840,21.33909700,No MIMU village source matched this CoreMap settlement under an approved township
131182,61c118e1-c900-467d-bf7b-ab79a79b9c3b,ဝမ်အေး,village,6408,Wan Aye,ဝမ်အေး,100.63176320,21.39365540,No MIMU village source matched this CoreMap settlement under an approved township
131189,4af3c5ea-284c-49d5-963c-314afd30de2d,ဖါးလောင်း,village,6408,Hpar Lawng,ဖါးလောင်း,101.13569790,21.60824210,No MIMU village source matched this CoreMap settlement under an approved township
131190,33f0ed8e-2220-45a6-b556-ea97a559465e,ကျော်ဆား,village,6408,Kyaw Hsar,ကျော်ဆား,100.66376660,21.12224120,No MIMU village source matched this CoreMap settlement under an approved township
131195,6a6dcf82-e8f4-4036-a065-4d9fcfbcbc23,ဆယ်လံ,village,6905,Se Lan,ဆယ်လံ,94.85726380,21.19442840,No MIMU village source matched this CoreMap settlement under an approved township
131196,20988c56-97c6-4ade-b752-a4e9fb18cfd6,အမှတ်(၂)ရပ်ကွက် ငါ့သရောက်မြို့,local_area,6905,,အမှတ်(၂)ရပ်ကွက် ငါ့သရောက်မြို့,95.14420750,21.14564450,No MIMU village source matched this CoreMap settlement under an approved township
131197,dffc5978-4513-4331-b11d-d2630f4d29b6,ဝမ်ယာ,village,6408,Wan Yar,ဝမ်ယာ,100.37189400,21.40089960,No MIMU village source matched this CoreMap settlement under an approved township
131201,e58a2ff5-5310-4a40-9d75-f337f74ae3d7,回骄,village,6338,,,99.68179290,21.80789690,No MIMU village source matched this CoreMap settlement under an approved township
131211,722167d1-776e-4fef-82ac-2a7494bf1e2f,ရိုးပန်း,village,6338,Yoe Pan,ရိုးပန်း,99.94719210,21.95960250,No MIMU village source matched this CoreMap settlement under an approved township
131212,97eda945-aaae-478c-a1ab-8c0ab65a5cad,ဝမ်နွဲ့,village,6338,Wan Nwet,ဝမ်နွဲ့,99.90198240,22.06510970,No MIMU village source matched this CoreMap settlement under an approved township
131213,a482e2aa-eafd-4dfb-9c5a-e8b632ce08e9,မော်တာ,village,6408,Maw Tar,မော်တာ,101.06291260,21.71735670,No MIMU village source matched this CoreMap settlement under an approved township
131214,a18da5bf-9353-427a-a994-5bde15a5c41b,ဟွေးဆား,village,6408,,ဟွေးဆား,101.03957370,21.69377130,No MIMU village source matched this CoreMap settlement under an approved township
131215,a733cddb-f48e-4d73-8da1-552518c3963c,ခါးချေး,village,6408,Hkar Chay,ခါးချေး,101.09449990,21.72902120,No MIMU village source matched this CoreMap settlement under an approved township
131216,1feb1dd8-8310-4810-8a6f-39e70b2d1560,မီဂါ,village,6408,,မီဂါ,101.06198590,21.75322230,No MIMU village source matched this CoreMap settlement under an approved township
131217,89b9be32-7831-4e04-aef4-fc5e7918c88d,တာဆွန်,village,6408,,တာဆွန်,101.09455960,21.47241850,No MIMU village source matched this CoreMap settlement under an approved township
131219,5643e15c-748d-4890-a809-105e154ff2f6,ဘားဆာလောင်း,village,6408,,ဘားဆာလောင်း,100.96744980,21.68753950,No MIMU village source matched this CoreMap settlement under an approved township
131220,c8527def-5f01-4013-87d2-37808e1fcd9d,ဝမ်လောင်,village,7526,Wan Lawng,ဝမ်လောင်,99.95679350,21.63800730,No MIMU village source matched this CoreMap settlement under an approved township
131221,33083df8-9d4c-45e4-8ba3-7b2197d181ee,ဂျားဆား,village,7526,,ဂျားဆား,99.96586960,21.66396230,No MIMU village source matched this CoreMap settlement under an approved township
131222,6475d450-2241-42b0-bfb2-6a3ed4444c46,万登岱,village,7526,,,100.05906350,21.66185960,No MIMU village source matched this CoreMap settlement under an approved township
131223,6932ed49-dbe6-43a9-8095-d61da2dc9783,ဝမ်ယွန်း,village,7526,,ဝမ်ယွန်း,100.10632450,21.68735180,No MIMU village source matched this CoreMap settlement under an approved township
131224,c098735d-6126-4534-90c3-9dcd023c53b9,万登勒,village,7526,,,100.04904830,21.65431360,No MIMU village source matched this CoreMap settlement under an approved township
131227,aae8aed9-a065-4e8b-95ab-d28fcc75d561,ကျွန်းခင်းကြီး,village,7050,Kyun Khin Gyi,ကျွန်းခင်းကြီး,95.10644480,20.92110320,No MIMU village source matched this CoreMap settlement under an approved township
131229,60abecec-4d87-404f-abf3-1f00386e7bb7,万更,village,6338,,,99.68411140,21.90869190,No MIMU village source matched this CoreMap settlement under an approved township
131234,bb094ded-8b16-49b1-ac08-c51d34a42a9b,迈莫忠,village,6338,,,99.65076050,21.81544040,No MIMU village source matched this CoreMap settlement under an approved township
131235,6e4d1326-babf-486d-8e2e-0be452ec9aa6,တိလျှံ,village,6338,,တိလျှံ,99.68851870,21.79505950,No MIMU village source matched this CoreMap settlement under an approved township
131236,17f7b334-c40c-4d03-8c57-eabc5fc2d7f5,南窝松,village,6338,,,99.71677520,21.81403970,No MIMU village source matched this CoreMap settlement under an approved township
131237,d4cd4260-c850-4647-a64e-71de97d43037,ခါကျော့နွဲ့,village,6338,,ခါကျော့နွဲ့,99.74720510,21.76605890,No MIMU village source matched this CoreMap settlement under an approved township
131238,393d054b-6e31-4734-9f9f-dc7c57a2dc1e,ဝမ်လုံ,village,6338,Wan Long,ဝမ်လုံ,99.66977440,21.76753220,No MIMU village source matched this CoreMap settlement under an approved township
131239,fcfaef11-b9ee-47b4-b96a-8ec21517b7fc,ဝမ်ယင်း,village,6338,,ဝမ်ယင်း,99.66291290,21.77380440,No MIMU village source matched this CoreMap settlement under an approved township
131240,dff8d27b-ecb2-4801-932a-5c33e261faee,ဆိုင်လိန်,village,6338,Saing Lein,ဆိုင်လိန်,99.80259170,22.01974270,No MIMU village source matched this CoreMap settlement under an approved township
131241,89a3c534-7948-4706-9954-603d9bb9c436,阳角,village,6338,,,99.71027770,21.89647360,No MIMU village source matched this CoreMap settlement under an approved township
131242,1b29c43e-9a08-4e7a-af62-807275a7a6fc,ရော်တန်,village,6338,,ရော်တန်,99.72187330,21.90729190,No MIMU village source matched this CoreMap settlement under an approved township
131243,37de6727-dcb6-40ec-88c9-1dc4601efad8,ဟွေယာပုတ်,village,6338,,ဟွေယာပုတ်,99.67152500,21.86710540,No MIMU village source matched this CoreMap settlement under an approved township
131244,a76322ce-ac28-468c-9ff1-4f928cb396a5,ဝမ်အမ်,village,6338,,ဝမ်အမ်,99.64845210,21.77367230,No MIMU village source matched this CoreMap settlement under an approved township
131245,bd23dcf7-78e1-438a-9ad6-4ce3030e8652,万格,village,6331,,,99.64435460,21.76614130,No MIMU village source matched this CoreMap settlement under an approved township
131246,62af5e96-dae9-4ef7-888a-7491f3695714,လောင်စန့်,village,6331,Lawng Hsant,လောင်စန့်,99.61707900,21.79996650,No MIMU village source matched this CoreMap settlement under an approved township
131247,b3d2d3be-842d-4864-a6a3-41585574ab3d,ဖာဆောင်း,village,6331,Hpar Hsawng,ဖာဆောင်း,99.59009600,21.78514810,No MIMU village source matched this CoreMap settlement under an approved township
131248,a4b30b7c-6113-445e-b334-9a2e0896fb1d,梅瑙,village,6331,,,99.64649800,21.73883900,No MIMU village source matched this CoreMap settlement under an approved township
131249,399009ce-9012-4e3a-ace7-3134a641196b,မာလော်မိုင်,village,6331,,မာလော်မိုင်,99.57472900,21.76621430,No MIMU village source matched this CoreMap settlement under an approved township
131250,dee0ed2e-0d7b-47d2-b873-fdea3b001ef5,မာလော်,village,6331,,မာလော်,99.55937750,21.75622180,No MIMU village source matched this CoreMap settlement under an approved township
131251,d412766b-3e4e-488a-b84d-4a0f8fd20987,ကော်နမ့်ခဲဝမ်မိုင်,village,6331,Kaw Nam Hke Wan Mai,ကော်နမ့်ခဲဝမ်မိုင်,99.56874410,21.70820390,No MIMU village source matched this CoreMap settlement under an approved township
131252,28b8f6d2-c5c0-4c0c-8e12-165bb10c6b22,ကော်မွန်ချိုနမ့်လင်း,village,6331,Kaw Mun Hkio Nam Lin,ကော်မွန်ချိုနမ့်လင်း,99.56437080,21.70663690,No MIMU village source matched this CoreMap settlement under an approved township
131253,be4a975c-47a2-4bc2-926d-8dbec5c7e3da,ကော်ရှဲမိုင်ကောင်,village,6331,Kaw Shea Mai Kawng,ကော်ရှဲမိုင်ကောင်,99.58547590,21.67038180,No MIMU village source matched this CoreMap settlement under an approved township
131254,3cc8c407-2796-420f-9a1e-94cacb7a08e7,ဝမ်နောင်အာခါ,village,6331,,ဝမ်နောင်အာခါ,99.60026280,21.65653950,No MIMU village source matched this CoreMap settlement under an approved township
131257,248aa3bd-fd46-45af-a19a-83c18d91959a,နောင်ဟွိုင့်,village,6331,Nawng Hoyt,နောင်ဟွိုင့်,99.54596680,21.79705170,No MIMU village source matched this CoreMap settlement under an approved township
131259,40b41fe2-1318-4177-9eca-6e2e8eea49be,ဖါတမ်,village,6338,,ဖါတမ်,99.64239610,21.87521940,No MIMU village source matched this CoreMap settlement under an approved township
131262,326d19a1-1c16-4547-a9e0-3f78335b9afa,ခိုဆွန်ပေါ်,village,6338,,ခိုဆွန်ပေါ်,99.66575830,21.92319880,No MIMU village source matched this CoreMap settlement under an approved township
131263,bb300b3f-c452-46ea-a37a-49e1af246ea9,ဝမ်ယွမ်,village,6338,,ဝမ်ယွမ်,99.69539960,21.73204490,No MIMU village source matched this CoreMap settlement under an approved township
131264,11a20ce6-9902-47ec-8243-4d6d980a11c8,玛奈,village,6331,,,99.57988000,21.73678900,No MIMU village source matched this CoreMap settlement under an approved township
131267,aa26dbf2-5ca0-4a04-9977-ccb95c4faf4b,ကော်မွန်ချိုတိုင် (၁),village,6331,Kaw Mun Hkio Taing (1),ကော်မွန်ချိုတိုင် (၁),99.56358230,21.69947470,No MIMU village source matched this CoreMap settlement under an approved township
131269,3aaffa25-153c-4d8a-9456-6e84ed119e31,ကော်နမ့်ကျောင်း,village,6331,Kaw Nam Kyawng,ကော်နမ့်ကျောင်း,99.62278010,21.69826170,No MIMU village source matched this CoreMap settlement under an approved township
131270,8379a60b-9385-424a-b604-5f9252be5f7d,ဝမ်ယို့ကောင်,village,6331,Wan Yoet Kawng,ဝမ်ယို့ကောင်,99.59160170,21.70451770,No MIMU village source matched this CoreMap settlement under an approved township
131271,b5a8c9a4-c31f-403d-abb1-057f0aa4660c,ဝမ်ယို့မိုင်,village,6331,Wan Yoet Mai,ဝမ်ယို့မိုင်,99.58833170,21.70869500,No MIMU village source matched this CoreMap settlement under an approved township
131272,b5b2d3fc-78d7-4116-a099-552c3c054706,ကော်မွန်ချိုတိုင် (၂),village,6331,Kaw Mun Hkio Taing (2),ကော်မွန်ချိုတိုင် (၂),99.58672250,21.72096030,No MIMU village source matched this CoreMap settlement under an approved township
131275,6c7aad85-96b4-4107-9eee-435c615167df,兴囡,village,6408,,,100.22565250,21.44791200,No MIMU village source matched this CoreMap settlement under an approved township
131276,f2c7d37a-fda4-4528-bcc4-534744d42bae,ဖါးဆွန်း,village,6408,,ဖါးဆွန်း,100.22689880,21.41689690,No MIMU village source matched this CoreMap settlement under an approved township
131282,36f5194a-1a8c-455e-bb16-cf7deb94400f,ဟွေကာ,village,7526,Hway Kar,ဟွေကာ,100.03559140,21.66738440,No MIMU village source matched this CoreMap settlement under an approved township
131287,6441ca64-adfc-473d-b179-2ee30f02aa8f,ဟွေနောပေါ်ရွာ,village,6408,,ဟွေနောပေါ်ရွာ,100.68607530,21.41211940,No MIMU village source matched this CoreMap settlement under an approved township
131288,a2a44e0d-7ecf-4e9a-a43a-ba5402b926e7,ဟွေနော,village,6408,Hway Naw,ဟွေနော,100.66293040,21.38674630,No MIMU village source matched this CoreMap settlement under an approved township
131289,bbdde0c7-37c1-46ba-9b75-1c200c74527d,ဝမ်နမ့်ခမ်း,village,6408,,ဝမ်နမ့်ခမ်း,100.64766800,21.35773740,No MIMU village source matched this CoreMap settlement under an approved township
131290,2c850e03-82e9-4b6f-9711-91d62b8cbc39,ဖါးဖိန်ရွာဟောင်,village,6408,,ဖါးဖိန်ရွာဟောင်,100.64081860,21.34555190,No MIMU village source matched this CoreMap settlement under an approved township
131291,5eb52aea-cfaa-4501-8edf-6facb2612b49,လုံပေါက်,village,6408,Long Pauk,လုံပေါက်,100.61471410,21.30887960,No MIMU village source matched this CoreMap settlement under an approved township
131292,80e3a6dd-6a2f-4046-880f-3c3aa8b596f9,ခိုဆွန်အောက်,village,6338,Hko Hsun Auk,ခိုဆွန်အောက်,99.65948520,21.91173650,No MIMU village source matched this CoreMap settlement under an approved township
131294,4f005b7d-f963-42a8-9142-eee1b8de3847,ခါးကျော,village,7526,,ခါးကျော,99.82275390,21.69765840,No MIMU village source matched this CoreMap settlement under an approved township
131295,720f9610-842c-4320-9143-d8185d78d267,နမ့်ယိ,village,7526,,နမ့်ယိ,99.81668010,21.66876890,No MIMU village source matched this CoreMap settlement under an approved township
131296,5d468ee6-18e1-47ad-aae5-479bec1630e9,ထန်ခါး,village,7526,,ထန်ခါး,99.76064870,21.62518620,No MIMU village source matched this CoreMap settlement under an approved township
131297,da619dce-5e11-494b-9135-f1416fb521ef,ပန်လု,village,6338,,ပန်လု,99.86722060,21.77541890,No MIMU village source matched this CoreMap settlement under an approved township
