group_id,postal_codes,postal_row_count,locality_mm,locality_en,normalized_name_mm,normalized_name_en,township_en,township_mm,township_public_id,township_core_id,expected_locality_type,candidate_ids,candidate_public_ids,candidate_mm_en_primary,candidate_aliases,candidate_type_hierarchy,candidate_summary,mimu_hits,name_evidence,recommendation,review_decision,selected_admin_public_id,proposed_alias_mm,proposed_alias_en,review_note,preview_file
f707448c0a05,1708003,1,ဆန်ဆိုင်း(ခ) ရပ်ကွက်,Hsan Hseng  (Kha Gway) Quarter,ဆန်ဆိုင်းခ,hsanhsengkhagway,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/f707448c0a05.json
b2a35db2e3ce,1708001,1,​ဆေခမ်း ရပ်ကွက်,Hsay Hkam Quarter,ဆေခမ်း,hsayhkam,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/b2a35db2e3ce.json
87be37a86fa5,1708004,1,တာလော့ ရပ်ကွက်,Tar Lawt Quarter,တာလော့,tarlawt,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/87be37a86fa5.json
31e3caa4d132,1708005,1,ပါဆတ် ရပ်ကွက်,Par Sat Quarter,ပါဆတ်,parsat,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/31e3caa4d132.json
ca7effa89c37,1708006,1,ပုန်းထွန်း ရပ်ကွက်,Pone Tun Quarter,ပုန်းထွန်း,ponetun,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ca7effa89c37.json
85ed6ac3ff35,1708007,1,မကာဟိုခမ်း ရပ်ကွက်,Ma Kar Ho Hkam Quarter,မကာဟိုခမ်း,makarhohkam,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/85ed6ac3ff35.json
68bd613a6a7f,1708008,1,မယ်ခေါင် ရပ်ကွက်,Mae Khawng Quarter,မယ်ခေါင်,maekhawng,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/68bd613a6a7f.json
cc12895bef5f,1708009,1,ရန်အောင်မြေ ရပ်ကွက်,Yan Aung Myay Quarter,ရန်အောင်မြေ,yanaungmyay,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/cc12895bef5f.json
68e529bec130,1708010,1,ဝမ်ကောင်း ရပ်ကွက်,Wan Kawng Quarter,ဝမ်ကောင်း,wankawng,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/68e529bec130.json
1459535c8a25,1708011,1,ဝိန်းကျောက် ရပ်ကွက်,Wein Kyauk Quarter,ဝိန်းကျောက်,weinkyauk,Tachileik Township,တာချီလိတ် မြို့နယ်,4ba61133-b252-41ee-a2bf-d89e724bcfbf,6390,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/1459535c8a25.json
208c9ba2e990,0421258,1,ကျော ကျေးရွာအုပ်စု,Kyaw Village Tract,ကျော,kyaw,Gangaw Township,ဂန့်ဂေါ မြို့နယ်,4f99f426-002f-415d-a1a2-f1c42d36394c,6809,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/208c9ba2e990.json
07fa8a3ab203,0208001,1,မြို့မ အမှတ်(၁) ရပ်ကွက်,Myo Ma  No (1) Quarter,မ၁,myoma1,Mawlaik Township,မော်လိုက် မြို့နယ်,4f9b6c81-68cf-4767-b288-6356bae45984,5022,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/07fa8a3ab203.json
ea731f5c7a94,0208002,1,မြို့မ အမှတ်(၂) ရပ်ကွက်,Myo Ma No (2) Quarter,မ၂,myoma2,Mawlaik Township,မော်လိုက် မြို့နယ်,4f9b6c81-68cf-4767-b288-6356bae45984,5022,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ea731f5c7a94.json
ab70c47d6600,0105004,1,ကောင်ကထောင် ရပ်ကွက်,Kawng Ka Htaung Quarter,ကောင်ကထောင်,kawngkahtaung,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ab70c47d6600.json
c8acefc829c9,0105005,1,တပ်သစ် ရပ်ကွက်,Tat Thit Quarter,တပ်သစ်,tatthit,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/c8acefc829c9.json
411314fa2de8,0105006,1,တုံလီထု ရပ်ကွက်,Ton Li Htu Quarter,တုံလီထု,tonlihtu,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/411314fa2de8.json
fb1251894bec,0105009,1,ဒုတ္တန် ရပ်ကွက်,Doke Tan Quarter,ဒုတ္တန်,doketan,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/fb1251894bec.json
f3978596e9eb,0105001,1,ပန်းလှိုင် ရပ်ကွက်,Pan Hlaing Quarter,ပန်းလှိုင်,panhlaing,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/f3978596e9eb.json
6fff9bfdf533,0105007,1,ပါအင် ရပ်ကွက်,Par In Quarter,ပါအင်,parin,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/6fff9bfdf533.json
9f05f4f06b76,0105003,1,မြို့မ ရပ်ကွက်,Myo Ma Quarter,မ,myoma,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/9f05f4f06b76.json
a8c8b78d3a65,0105011,1,မူလာရှီဒီး ရပ်ကွက်,Mu Lar Shee Dee Quarter,မူလာရှီဒီး,mularsheedee,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/a8c8b78d3a65.json
de487a0f4f6a,0105010,1,လုံးစွတ် ရပ်ကွက်,Lone Sut Quarter,လုံးစွတ်,lonesut,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/de487a0f4f6a.json
c94d83688c1e,0105008,1,လေယာဉ်ကွင်း ရပ်ကွက်,Lay Yin Kwin Quarter,လေယာဉ်ကွင်း,layyinkwin,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/c94d83688c1e.json
dbfbd1744673,0105002,1,ဟိုခို ရပ်ကွက်,Ho Kho Quarter,ဟိုခို,hokho,Puta-O Township,ပူတာအို မြို့နယ်,505814e4-7afc-4d8a-aab2-96607200bf17,6685,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/dbfbd1744673.json
f3b97d96cae3,1302001,1,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,၁,1,Thandaunggyi Township,သံတောင်ကြီး မြို့နယ်,50cf5e9a-8f0f-4eb2-b870-93ac4354ea7b,6018,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/f3b97d96cae3.json
31115df260ad,1302002,1,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,၂,2,Thandaunggyi Township,သံတောင်ကြီး မြို့နယ်,50cf5e9a-8f0f-4eb2-b870-93ac4354ea7b,6018,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/31115df260ad.json
5dabac14b88b,1302003,1,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,၃,3,Thandaunggyi Township,သံတောင်ကြီး မြို့နယ်,50cf5e9a-8f0f-4eb2-b870-93ac4354ea7b,6018,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/5dabac14b88b.json
539807c53c91,1302004,1,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,၄,4,Thandaunggyi Township,သံတောင်ကြီး မြို့နယ်,50cf5e9a-8f0f-4eb2-b870-93ac4354ea7b,6018,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/539807c53c91.json
e1004ca15f21,1302005,1,အမှတ် (၅) ရပ်ကွက်,No (5) Quarter,၅,5,Thandaunggyi Township,သံတောင်ကြီး မြို့နယ်,50cf5e9a-8f0f-4eb2-b870-93ac4354ea7b,6018,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/e1004ca15f21.json
a13cd743789d,1022013,1,ချမ်းမြေ့သာယာ ရပ်ကွက်,Chan Myayt Thar Yar Quarter,ချမ်းမြေ့သာယာ,chanmyayttharyar,Mawlamyinegyun Township,မော်လမြိုင်ကျွန်း မြို့နယ်,51773fa5-fde7-4c90-8c7b-b20a7b4c5cf6,7392,ward,,,,,,,MMR017018701513:Chan Myae Thar Yar Ward / No (13) Ward/ချမ်းမြေ့သာယာရပ်ကွက်,no_exact,confirmed_non_admin,confirmed_non_admin,,,,MIMU source exists (MMR017018701513) but no CoreMap ward/VT to link; do not invent admin from postal text,02-postal-review-previews/a13cd743789d.json
61fdbf5c033e,0901212,1,ထီးတငါး ကျေးရွာအုပ်စု,Htee Ta Ngar Village Tract,ထီးတငါး,hteetangar,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/61fdbf5c033e.json
0d6688237de0,0901211,1,လောပိတ ကျေးရွာအုပ်စု,Law Pi Ta Village Tract,လောပိတ,lawpita,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/0d6688237de0.json
3bad2be63c6f,0901007,1,ဈေးပိုင်း ရပ်ကွက်,Zay Paing Quarter,ဈေးပိုင်း,zaypaing,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/3bad2be63c6f.json
ecf8c7c17a98,0901018,1,ထေးသမ ရပ်ကွက်,Htay Tha Ma Quarter,ထေးသမ,htaythama,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ecf8c7c17a98.json
6af31d91f0f5,0901010,1,ဒေါတမ ရပ်ကွက်,Daw Tan Ma Quarter,ဒေါတမ,dawtanma,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/6af31d91f0f5.json
5c7c93b1aa75,0901011,1,ဒေါနိုးကူး ရပ်ကွက်,Daw Noe Ku Quarter,ဒေါနိုးကူး,dawnoeku,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/5c7c93b1aa75.json
794904470629,0901003,1,ဒေါဥခူ ရပ်ကွက်,Daw Au Khu Quarter,ဒေါဥခူ,dawaukhu,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/794904470629.json
f15ffd8f1631,0901006,1,ဓမ္မာရုံ ရပ်ကွက်,Dhammar Yon Quarter,ဓမ္မာရုံ,dhammaryon,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/f15ffd8f1631.json
8378d9511f76,0901019,1,နမ့်ကွတ် ရပ်ကွက်,Nant Kut Quarter,နမ့်ကွတ်,nantkut,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/8378d9511f76.json
1409fa863570,0901015,1,နမ့်ဘော်ဝမ် (က) ရပ်ကွက်,Nam Baw Wan (Ka) Quarter,နမ့်ဘော်ဝမ်က,nambawwanka,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/1409fa863570.json
187e696f82aa,0901016,1,နမ့်ဘော်ဝမ် (ခ) ရပ်ကွက်,Nam Baw Wan (Kha) Quarter,နမ့်ဘော်ဝမ်ခ,nambawwankha,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/187e696f82aa.json
603f1509501a,0901014,1,နာနတ်တော ရပ်ကွက်,Nar Nat Taw Quarter,နာနတ်တော,narnattaw,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/603f1509501a.json
00af83f5854d,0901001,1,နောင်ယား(က) ရပ်ကွက်,Naung Yar (Ka Gyi) Quarter,နောင်ယားက,naungyarkagyi,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/00af83f5854d.json
706d7054a59e,0901002,1,နောင်ယား(ခ) ရပ်ကွက်,Naung Yar (Kha Gway) Quarter,နောင်ယားခ,naungyarkhagway,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/706d7054a59e.json
afd4abf1eefa,0901013,1,မင်းစု ရပ်ကွက်,Min Su Quarter,မင်းစု,minsu,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/afd4abf1eefa.json
62d2a69f81e9,0901005,1,မင်္ဂလာ ရပ်ကွက်,Min Ga Lar Quarter,မင်္ဂလာ,mingalar,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/62d2a69f81e9.json
cdaccc18f7e3,0901004,1,မိုင်းလုံး ရပ်ကွက်,Maing Lone Quarter,မိုင်းလုံး,mainglone,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/cdaccc18f7e3.json
4cf858ce9a9d,0901008,1,ရွှေတောင် ရပ်ကွက်,Shwe Taung Quarter,ရွှေတောင်,shwetaung,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/4cf858ce9a9d.json
f062a87d391d,0901012,1,ရှမ်းစု ရပ်ကွက်,Shan Su Quarter,ရှမ်းစု,shansu,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/f062a87d391d.json
f260a72c580a,0901009,1,လောဓမ္မ ရပ်ကွက်,Law Da Ma Quarter,လောဓမ္မ,lawdama,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/f260a72c580a.json
576a77708ed3,0901017,1,ဧက (၅၀ဝ) ရပ်ကွက်,Aye Ka Ngar Yar Quarter,ဧက၅၀ဝ,ayekangaryar,Loikaw Township,လွိုင်ကော် မြို့နယ်,5632cab6-82ff-453a-b4bf-724c50230562,5997,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/576a77708ed3.json
3bbf68b63d11,0205003,1,ခိုပဲဝ ရပ်ကွက်,Hko Pe Wa Quarter,ခိုပဲဝ,hkopewa,Homalin Township,ဟုမ္မလင်း မြို့နယ်,568658f9-06a6-48b5-8258-23c1733ad239,6701,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/3bbf68b63d11.json
5bef49020608,1011001,1,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,၁,1,Thabaung Township,သာပေါင်း မြို့နယ်,57660ae1-9f7c-4c08-a4fe-33aa56abe364,7186,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/5bef49020608.json
a27c7c6d44b0,1011002,1,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,၂,2,Thabaung Township,သာပေါင်း မြို့နယ်,57660ae1-9f7c-4c08-a4fe-33aa56abe364,7186,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/a27c7c6d44b0.json
9402a8d3c15b,1011003,1,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,၃,3,Thabaung Township,သာပေါင်း မြို့နယ်,57660ae1-9f7c-4c08-a4fe-33aa56abe364,7186,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/9402a8d3c15b.json
8cb408636a19,0214002,1,အောင်ချမ်းသာ ရပ်ကွက်,Aung Chan Thar Quarter,အောင်ချမ်းသာ,aungchanthar,Indaw Township,အင်းတော် မြို့နယ်,5941d795-effb-4966-96b2-74294d19f8f3,6607,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/8cb408636a19.json
36b5ec83ae5d,0214003,1,အောင်ဇေယျ ရပ်ကွက်,Aung Zay Ya Quarter,အောင်ဇေယျ,aungzayya,Indaw Township,အင်းတော် မြို့နယ်,5941d795-effb-4966-96b2-74294d19f8f3,6607,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/36b5ec83ae5d.json
510f36b5e4db,0214001,1,အောင်မင်္ဂလာ ရပ်ကွက်,Aung Min Ga Lar Quarter,အောင်မင်္ဂလာ,aungmingalar,Indaw Township,အင်းတော် မြို့နယ်,5941d795-effb-4966-96b2-74294d19f8f3,6607,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/510f36b5e4db.json
1263984a7fd2,0214004,1,အောင်မေတ္တာ ရပ်ကွက်,Aung Myit Tar Quarter,အောင်မေတ္တာ,aungmyittar,Indaw Township,အင်းတော် မြို့နယ်,5941d795-effb-4966-96b2-74294d19f8f3,6607,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/1263984a7fd2.json
62c0e09cf691,1709216,1,လုံကောင့် ကျေးရွာအုပ်စု,Long Kaunt Village Tract,လုံကောင့်,longkaunt,Monghpyak Township,မိုင်းဖြတ် မြို့နယ်,5a05af55-94a0-4164-b72b-4e1a0d76fee5,6370,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/62c0e09cf691.json
e59d08f8990c,1709001,1,ဈေးတန်း ရပ်ကွက်,Zay Tan Quarter,ဈေးတန်း,zaytan,Monghpyak Township,မိုင်းဖြတ် မြို့နယ်,5a05af55-94a0-4164-b72b-4e1a0d76fee5,6370,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/e59d08f8990c.json
ce8ce94fc6f6,1709002,1,ဝမ်မိုင် ရပ်ကွက်,Wan Mai Quarter,ဝမ်မိုင်,wanmai,Monghpyak Township,မိုင်းဖြတ် မြို့နယ်,5a05af55-94a0-4164-b72b-4e1a0d76fee5,6370,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ce8ce94fc6f6.json
ccd20d1b378c,1709003,1,ဝမ်ဝှေ ရပ်ကွက်,Wan Whay Quarter,ဝမ်ဝှေ,wanwhay,Monghpyak Township,မိုင်းဖြတ် မြို့နယ်,5a05af55-94a0-4164-b72b-4e1a0d76fee5,6370,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ccd20d1b378c.json
cfc444a44e2e,1810211,1,အိုးသည်ကုန်း ကျေးရွာအုပ်စု,Oe Thei Kone Village Tract,အိုးသည်ကုန်း,oetheikone,Okpho Township,အုတ်ဖို မြို့နယ်,5b5b8580-77e5-423a-9e78-c9dee4c12070,7168,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/cfc444a44e2e.json
65da4094156a,1810003,1,ကျောင်းကြီးတန်း ရပ်ကွက်,Kyaung Gyi Tan Quarter,ကျောင်းကြီးတန်း,kyaunggyitan,Okpho Township,အုတ်ဖို မြို့နယ်,5b5b8580-77e5-423a-9e78-c9dee4c12070,7168,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/65da4094156a.json
