postal_code,status,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,inferred_locality_type,matched_township_public_id,matched_township_id,matched_local_admin_public_id,matched_local_admin_area_id,name_evidence,match_method,reason,v2_status,manifest_version,production_apply,preserve_existing_geom
0523248,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ပြတိုင်းတောင်နောက် ကျေးရွာအုပ်စု,Pya Taing Taung Nauk Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,20e00d17-c56f-4b11-b3af-a071399b2bfd,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022049:row7722:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523249,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,နွားကြိုးအိုင် ကျေးရွာအုပ်စု,Nwar Kyoe Aing Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,c41cbbb5-2b2d-450a-9db9-65dca931112d,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022050:row7716:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523250,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ဖွားစော ကျေးရွာအုပ်စု,Hpwar Saw Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,41859b9a-14fb-4696-a76e-820ed4b00354,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022051:row7689:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523251,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,မင်းနန်သူ ကျေးရွာအုပ်စု,Min Nan Thu Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,6b66dacd-99a1-4de8-bc0c-f656fe1b0281,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022052:row7709:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523252,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,တောင်ဘီ ကျေးရွာအုပ်စု,Taung Bi Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,6e435b13-ef30-4cac-aa94-de781171a0cd,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022053:row7737:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523253,confirmed_non_admin,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ဝက်ကြီးအင်း ကျေးရွာအုပ်စု,Wet Gyi Inn Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,,,no_exact_or_fuzzy,v3_confirmed_non_admin,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,missing_local_admin_identity,v3,false,true
0523254,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,တောင်ရွာနောင် ကျေးရွာအုပ်စု,Taung Ywar Naung Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,f5755ef6-5bab-4096-992d-cbc8a56065b5,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022055:row7740:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523255,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ရွာသာ ကျေးရွာအုပ်စု,Ywar Thar Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,28b6811f-4577-41a8-9ebc-68362feb33fb,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022056:row7755:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523256,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ကန်နီပေါက် ကျေးရွာအုပ်စု,Kan Ni Pauk Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,27057a50-7c47-4105-aca6-346029c65963,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022057:row7440:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523257,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ရွှေကဖြူ ကျေးရွာအုပ်စု,Shwe Ka Hpyu Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,07ed1391-a6ca-4340-95fb-e3e4ed54f219,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022058:row7729:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523258,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,မြေနီ ကျေးရွာအုပ်စု,Myay Ni Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,40f8b3fc-ad09-4195-a501-925fabb6a6a6,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022059:row7703:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523259,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ပျဉ်းချောင်း ကျေးရွာအုပ်စု,Pyin Chaung Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,4965df04-6e2a-4d18-a037-8a08811f149e,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022060:row7724:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523260,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ကန်သာယာ ကျေးရွာအုပ်စု,Kan Thar Yar Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,267151b9-b840-4a8f-953b-8be5a52c5097,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022061:row7694:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523261,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ကုလားတဲ ကျေးရွာအုပ်စု,Ku Lar Te Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,80d8dcb2-607c-4144-9d82-1dee2ab8b7a2,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022062:row7698:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523262,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ကမ္မ ကျေးရွာအုပ်စု,Kamma Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,3161cb31-c69d-43d1-900a-7504cbe8f8dc,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022063:row7692:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523263,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ဆင်သားမွေး ကျေးရွာအုပ်စု,Sin Thar Mway Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,94ada252-eb88-470e-9cea-be84a0dfbf19,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022064:row7731:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523264,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,တောပြား ကျေးရွာအုပ်စု,Taw Pyar Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,cd267522-1afd-403a-9579-0eaba8e411bf,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022065:row7745:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523265,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ဆည် ကျေးရွာအုပ်စု,Se Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,2ff85ff1-ebee-4922-88df-42e8dfde1072,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022066:row7727:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523266,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ကန်နီကြီး ကျေးရွာအုပ်စု,Kan Ni Gyi Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,d3b33ce4-f058-4eaf-b87e-69aad8d310c7,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022067:row7336:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523267,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ကန်တိန် ကျေးရွာအုပ်စု,Kan Tein Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,c1ea78c9-48e0-439b-bfbf-4b88f2321154,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022068:row7675:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523268,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,တပေါက်ကုန်း ကျေးရွာအုပ်စု,Ta Pauk Kone Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,b1c3a63d-a61f-4022-b818-10a37e1ac797,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022069:row7735:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523269,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,မြေနဲကြီး ကျေးရွာအုပ်စု,Myay Ne Gyi Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,46c0a51f-60af-4e00-8ae6-2e78c410e8a5,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022070:row7710:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523270,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,တောင်တော ကျေးရွာအုပ်စု,Taung Taw Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,0e48f8db-1eb5-46fa-b073-ccaada34fc20,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022071:row7739:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523271,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ရွာပုလဲ ကျေးရွာအုပ်စု,Ywar Pale Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,036cb6fd-4753-4637-8dcd-96e0773c86d7,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022072:row7754:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523272,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ဗြူကြီး ကျေးရွာအုပ်စု,Byu Gyi Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,673ffb07-fa16-4e17-a041-ada7e6854985,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022073:row7683:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523273,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,ကူတော ကျေးရွာအုပ်စု,Ku Taw Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,b59a0741-080b-48e4-9f5f-10fb810e199e,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022074:row7699:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523274,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,စက်စက်ယို ကျေးရွာအုပ်စု,Set Set Yo Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,fb7f9060-0029-4a06-9d67-e83741dd8da8,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022075:row7728:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0523275,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ညောင်ဦး မြို့နယ်,Nyaung-U Township,သဲပြင်တော ကျေးရွာအုပ်စု,Thea Pyin Taw Village Tract,village_tract,68baff1b-998c-4994-8244-2fe2d9f63b74,,38fc9a58-d185-400c-82b0-1d4b36a20b91,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010022076:row7747:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524001,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,မြောက်ပြည်တော်သာ ရပ်ကွက်,Myauk Pyi Taw Thar Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,1cd0be5c-a5b3-4779-a570-21c9fb4df1c3,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524002,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,လွတ်လပ်ရေး ရပ်ကွက်,Lut Lat Yay Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,57fe33a3-01af-48a7-88aa-a96f8efcc948,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524003,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,သာယာရေး ရပ်ကွက်,Thar Yar Yay Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,a657ee36-83a1-4163-938a-fa283fb0d35a,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524004,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,တမ္ပဝတီ ရပ်ကွက်,Tan Pa Wa Di Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,1a2deea1-17be-48dd-991b-680f51371f41,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524005,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ဈေးကွက်သစ် ရပ်ကွက်,Zay Kwet Thit Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,739f7f39-b9e1-4944-b52f-c21285a1e53c,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524006,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,မြို့မကွက်သစ် ရပ်ကွက်,Myo Ma Kwet Thit Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,5999d9b2-7eb9-4711-9f3d-7f1a788280b4,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524007,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,စံပြ ရပ်ကွက်,San Pya Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,2d379170-7525-40ad-a321-c37ae6111bff,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524008,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ဘူတာ ရပ်ကွက်,Bu Tar Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,31259ae4-313b-478a-aadd-34e67b90dcdf,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524009,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,အောင်မင်္ဂလာ ရပ်ကွက်,Aung Min Ga Lar Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,a71c2b78-2854-48ce-8277-37ae668ecd37,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524010,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,မြို့မတောင် ရပ်ကွက်,Myo Ma (South) Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,4e0a633a-230a-44cd-94c5-61e094bb1157,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524011,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,မြို့မ ရပ်ကွက်,Myo Ma Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,876e6fa7-ea47-4517-898f-c74b03c74587,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524012,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,သီရိမင်္ဂလာ ရပ်ကွက်,Thi Ri Min Ga Lar Quarter,ward,3f00393a-8c63-48f6-95ef-86c24469c174,,b673874a-2bec-4c78-a264-be6781cc3257,,exact_my+en,exact_local_under_township,Unique exact approved local-admin under matched township,linked_exact_local_area,v3,false,true
0524200,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ကမ်းဖြူ ကျေးရွာအုပ်စု,Kan Hpyu Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,59fdf76b-8154-454f-a919-010eeec97049,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020001:row7593:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524201,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ဆိတ္တိန်း ကျေးရွာအုပ်စု,Seik Tein Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,4bf3d3a5-e95b-4321-b057-5420f4ee6749,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020002:row7643:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524202,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,မြင်သာတောင် ကျေးရွာအုပ်စု,Myin Thar Taung Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,30ccf27c-832e-425d-a800-dc20cb18c333,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020003:row7630:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524203,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ဆူးဖြူကုန်း ကျေးရွာအုပ်စု,Su Hpyu Kone Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,a2294553-9e6b-4b60-8752-478c697eedfa,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020004:row7651:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524204,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,လေးပင် (တောင်) ကျေးရွာအုပ်စု,Lay Pin (South) Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,2691cab6-7122-494c-92af-913e8351c711,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020005:row7613:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524205,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ကမ္ဘားတဲ (တောင်) ကျေးရွာအုပ်စု,Kan Bar Te (South) Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,40ea7a53-6f1c-42bf-9939-3d01a68b4da0,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020006:row7591:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524206,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,သပြေကိုင်း ကျေးရွာအုပ်စု,Tha Pyay Kaing Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,98b900f3-dd6d-42f9-8cb3-bccd04d2017f,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020007:row7662:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524207,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ကူ ကျေးရွာအုပ်စု,Ku Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,75ace0ec-6f1b-49d2-90f3-1f6ce31b0f76,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020008:row7601:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524208,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ဒီးဒုတ်ကုန်း ကျေးရွာအုပ်စု,Dee Doke Kone Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,d2b3b0b1-2e1a-446d-b060-410f46f2d08f,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020009:row7578:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524209,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ကူလည် ကျေးရွာအုပ်စု,Ku Lel Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,caab390d-9194-47b3-a44f-060af93b1120,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020010:row7602:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524210,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,လှိုင်သာ ကျေးရွာအုပ်စု,Hlaing Thar Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,3d1e32e9-0495-4c83-83bb-c015ffed6ae5,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020011:row7581:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
0524211,linked_exact,မန္တလေးတိုင်းဒေသကြီး,Mandalay Region,ကျောက်ပန်းတောင်း မြို့နယ်,Kyaukpadaung Township,ကျားနေအိုင့် ကျေးရွာအုပ်စု,Kyar Nay Aint Village Tract,village_tract,3f00393a-8c63-48f6-95ef-86c24469c174,,4168656a-3f4f-4021-a936-f9a48de0b359,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR010020012:row7603:village_tract_boundary_Mandalay_v94.zip_mmr_mdy_polbnda_adm4_mimu_250k.shp via exact name under township,linked_exact_local_area,v3,false,true
