admin_public_id,language_code,alias_name,normalized_alias,preserve_primary,replace_primary,source_postal_code,reason,manifest_version,production_apply
5e897f17-f3d0-4b08-b58c-ac2a25771aab,en,Maung Hna Ma Village Tract,maunghnama,true,false,0710256,postal EN spelling not in primary/alias set,v3,false
76f09dec-e802-4fe7-a2d8-4b947909256e,en,Way Thar Li Village Tract,waytharli,true,false,0710264,postal EN spelling not in primary/alias set,v3,false
bc951f44-765d-4107-8f83-ae0637ab24dc,my,ကုန်းဘောင် ကျေးရွာအုပ်စု,ကုန်းဘောင်,true,false,0713212,postal MM spelling not in primary/alias set,v3,false
fe75541d-799c-49e7-b3a7-b00970e6aac3,en,Kyauk Maung Hna Ma Village Tract,kyaukmaunghnama,true,false,0716208,postal EN spelling not in primary/alias set,v3,false
13a0ab50-af17-4743-a32a-b4c020f07d60,en,Kyoe Kyar Kwin Village Tract,kyoekyarkwin,true,false,0716224,postal EN spelling not in primary/alias set,v3,false
8c1510fc-307a-4561-9a73-6e2d5fd3dae3,en,Pu Zun Hpay Village Tract,puzunhpay,true,false,0717258,postal EN spelling not in primary/alias set,v3,false
07b1df73-2998-4046-b6e2-a074980c2015,en,Baw Net Gyi Village Tract,bawnetgyi,true,false,0801229,postal EN spelling not in primary/alias set,v3,false
f7a25dd0-5a9b-4e55-af40-405105a33bf4,my,ဆွဲဒလွဲ ကျေးရွာအုပ်စု,ဆွဲဒလွဲ,true,false,0803230,postal MM spelling not in primary/alias set,v3,false
39a82144-2566-44b8-b2ce-5c5a6d19674b,en,Hto War Saik Village Tract,htowarsaik,true,false,0804212,postal EN spelling not in primary/alias set,v3,false
b61a3b8c-1ba5-43a9-8b9a-edf5487f9df5,en,Ah Nauk Hpet Village Tract,ahnaukhpet,true,false,0805209,postal EN spelling not in primary/alias set,v3,false
c3bfbb75-0c65-496e-947b-62cc65f2d2b5,en,Set Hle Village Tract,sethle,true,false,0805232,postal EN spelling not in primary/alias set,v3,false
434fe068-e916-4c6f-82b3-33943fbf271d,en,Tar Wa Yae Ta Khar Village Tract,tarwayaetakhar,true,false,0808208,postal EN spelling not in primary/alias set,v3,false
727ece5e-3f13-4a52-a04e-f8541da81c29,en,Than Tan Khar Village Tract,thantankhar,true,false,0809241,postal EN spelling not in primary/alias set,v3,false
6233076d-e336-4f9a-b5de-d4a223c1921e,en,Thar Ga Ya Village Tract,thargaya,true,false,0811243,postal EN spelling not in primary/alias set,v3,false
378b8697-2777-4c81-b3e1-5af682cf7847,en,Nga See Laung Village Tract,ngaseelaung,true,false,0813227,postal EN spelling not in primary/alias set,v3,false
425b698c-fef5-418d-b09d-1a9cce3abb99,en,San Pya Chauk Maing Village Tract,sanpyachaukmaing,true,false,0902221,postal EN spelling not in primary/alias set,v3,false
95450682-c163-42e5-bb9d-01bae68486ce,my,အမှတ် (၁၁) (ကန်တိုမင်နယ်မြေ) ရပ်ကွက်,၁၁ကန်တိုမင်နယ်မြေ,true,false,1001011,postal MM spelling not in primary/alias set,v3,false
95450682-c163-42e5-bb9d-01bae68486ce,en,No (11) (Kan To Min Nei Myay) Quarter,11kantominneimyay,true,false,1001011,postal EN spelling not in primary/alias set,v3,false
e467b782-a92e-46f1-bc11-447ae2faa7c5,en,No (12)  (Yae  Kyi U ) Quarter,12yaekyiu,true,false,1001012,postal EN spelling not in primary/alias set,v3,false
7a837128-ddce-444c-a8f7-c852329ece96,my,အမှတ် (၁၃)  (ရွှေဝတ်မှုံ) ရပ်ကွက်,၁၃ရွှေဝတ်မှုံ,true,false,1001013,postal MM spelling not in primary/alias set,v3,false
33915f28-1744-488b-8a49-520ea835fa93,en,Shaw Kone Village Tract,shawkone,true,false,1002248,postal EN spelling not in primary/alias set,v3,false
71ffa583-8e38-4d61-bf4b-ffe92002f242,en,Ma Ka Kyun Village Tract,makakyun,true,false,1002267,postal EN spelling not in primary/alias set,v3,false
ff125393-d1e3-4506-9307-8dd3a0a32044,my,အင်္ဂပို ကျေးရွာအုပ်စု,အင်္ဂပို,true,false,1006280,postal MM spelling not in primary/alias set,v3,false
690dac30-5de9-4638-ae78-ab204efeca02,my,အိုင်စောက် ကျေးရွာအုပ်စု,အိုင်စောက်,true,false,1006296,postal MM spelling not in primary/alias set,v3,false
b0583921-9925-4a64-91f5-a61c539fbf99,en,vInn Par Village Tract,vinnpar,true,false,1009219,postal EN spelling not in primary/alias set,v3,false
3f6eaf46-6256-457c-9880-49cd0856eb56,en,Thea Phyu Village Tract,theaphyu,true,false,1011222,postal EN spelling not in primary/alias set,v3,false
61daa6a0-d3ac-449b-aabe-bb57f92a111d,en,Maung De Village Tract,maungde,true,false,1012254,postal EN spelling not in primary/alias set,v3,false
c7228ce4-2d40-4f25-ab3e-419756a784a7,en,Gon Nyin Tan Village Tract,gonnyintan,true,false,1013211,postal EN spelling not in primary/alias set,v3,false
275965b5-252c-4a52-9c90-c4acbd053e85,en,Than Mar Day Wa Village Tract,thanmardaywa,true,false,1013225,postal EN spelling not in primary/alias set,v3,false
8bf056f3-e7c3-412b-9eab-aedfa7bf42f2,en,Ka Tawt Ka Yat Village Tract,katawtkayat,true,false,1014255,postal EN spelling not in primary/alias set,v3,false
cddb79b5-ea9f-4802-ba3c-c67abc75a8d1,en,Chaung Zauk Village Tract,chaungzauk,true,false,1015207,postal EN spelling not in primary/alias set,v3,false
bc8781c8-3bb7-43b2-88a2-979fac511612,en,Tha Byu Pin Village Tract,thabyupin,true,false,1015246,postal EN spelling not in primary/alias set,v3,false
8a5c6970-5130-487e-896a-798f23f07de9,en,Tha Byu Village Tract,thabyu,true,false,1015253,postal EN spelling not in primary/alias set,v3,false
5b1e7ada-3389-444d-8296-4c71c2e75553,en,Tha Baw Tha Byu Village Tract,thabawthabyu,true,false,1015261,postal EN spelling not in primary/alias set,v3,false
96fdbbbb-0657-4cb2-a42d-66db07e5e3f3,en,Tha Byu Yae Lel Kyun Village Tract,thabyuyaelelkyun,true,false,1016242,postal EN spelling not in primary/alias set,v3,false
1938c3be-fd94-4816-ac01-4f7bf1997ad1,en,Myo Kwet Thit Quarter,myokwetthit,true,false,1017004,postal EN spelling not in primary/alias set,v3,false
a7a666c6-e851-417c-bd00-6cdd689d4e8e,en,Ah Hta Ka (1) Kyaung Quarter,ahhtaka1kyaung,true,false,1018006,postal EN spelling not in primary/alias set,v3,false
50576c97-0778-4514-871f-6d74a5074c57,my,ပျဉ်းမကုန်း (အရှေ့) ကျေးရွာအုပ်စု,ပျဉ်းမကုန်းအရှေ့,true,false,1019250,postal MM spelling not in primary/alias set,v3,false
b0534693-f8df-4690-93ac-02b890c572bd,en,Pwe Sar Gon Nyin Tan Village Tract,pwesargonnyintan,true,false,1019256,postal EN spelling not in primary/alias set,v3,false
66bf9171-7b0d-40e0-9d2c-394c38ce62de,en,Gon Nyin Tan Village Tract,gonnyintan,true,false,1019266,postal EN spelling not in primary/alias set,v3,false
616e7824-b3ad-4b6b-a9e4-bfb86449c368,en,Htaw Ka Nwut Quarter,htawkanwut,true,false,1020009,postal EN spelling not in primary/alias set,v3,false
328e304f-b860-425c-965a-1fc7671c66ed,my,ကုန်းသာကြီး ကျေးရွာအုပ်စု,ကုန်းသာကြီး,true,false,1021201,postal MM spelling not in primary/alias set,v3,false
a0099a4b-c43d-4f87-96b7-630ed6a4c52a,en,Nga Tan Ta Yar Village Tract,ngatantayar,true,false,1021281,postal EN spelling not in primary/alias set,v3,false
bff3f5ba-6ff6-4b88-8a88-fb73b91ab365,en,vKun Chan Village Tract,vkunchan,true,false,1021291,postal EN spelling not in primary/alias set,v3,false
f50eca24-a338-4b62-8e69-a163bc93e8d7,my,ပိတ္တာလေး ကျေးရွာအုပ်စု,ပိတ္တာလေး,true,false,1022221,postal MM spelling not in primary/alias set,v3,false
9829c9f9-897f-4348-b0b1-b6ff647d667d,my,(၁) ဓနိတော ရပ်ကွက်,၁ဓနိတော,true,false,1025001,postal MM spelling not in primary/alias set,v3,false
74db400d-2099-4fca-a60f-2e194d98a355,my,(၁၄) စစ်ကွက်သစ် ရပ်ကွက်,၁၄စစ်ကွက်သစ်,true,false,1025014,postal MM spelling not in primary/alias set,v3,false
fd94a139-c2ed-462f-bd4b-2d718c14bfdd,my,(၁၆) အကြီးကွက်သစ် ရပ်ကွက်,၁၆အကြီးကွက်သစ်,true,false,1025016,postal MM spelling not in primary/alias set,v3,false
1424e39a-1407-4428-b9fe-343fb6870371,my,သုဝဏ္ဏ - (၂၄) ရပ်ကွက်,သုဝဏ္ဏ၂၄,true,false,1107027,postal MM spelling not in primary/alias set,v3,false
1424e39a-1407-4428-b9fe-343fb6870371,en,Thu Wa Na - (24) Quarter,thuwana24,true,false,1107027,postal EN spelling not in primary/alias set,v3,false
7218546e-f864-441c-a898-65e4bac20acd,my,သုဝဏ္ဏ - (၂၅) ရပ်ကွက်,သုဝဏ္ဏ၂၅,true,false,1107028,postal MM spelling not in primary/alias set,v3,false
7218546e-f864-441c-a898-65e4bac20acd,en,Thu Wa Na - (25) Quarter,thuwana25,true,false,1107028,postal EN spelling not in primary/alias set,v3,false
8fdaef56-3eb9-4fd4-a05d-825bb22d17d0,my,သုဝဏ္ဏ - (၂၉) ရပ်ကွက်,သုဝဏ္ဏ၂၉,true,false,1107029,postal MM spelling not in primary/alias set,v3,false
8fdaef56-3eb9-4fd4-a05d-825bb22d17d0,en,Thu Wa Na - (29) Quarter,thuwana29,true,false,1107029,postal EN spelling not in primary/alias set,v3,false
a187fb3f-38bd-46b8-843e-b740f4296aa1,my,ဘောဂ ရပ်ကွက်,ဘောဂ,true,false,1110012,postal MM spelling not in primary/alias set,v3,false
a187fb3f-38bd-46b8-843e-b740f4296aa1,en,Baw Ga Quarter,bawga,true,false,1110012,postal EN spelling not in primary/alias set,v3,false
13d6f7f6-c902-4145-91ae-90a010490e46,my,ပန်းလှိုင် ရပ်ကွက်,ပန်းလှိုင်,true,false,1110014,postal MM spelling not in primary/alias set,v3,false
13d6f7f6-c902-4145-91ae-90a010490e46,en,Pan Hlaing Quarter,panhlaing,true,false,1110014,postal EN spelling not in primary/alias set,v3,false
4326d91f-4442-4d6b-a2d5-492de80c53d5,my,စောရန်ပိုင်အနောက် ရပ်ကွက်,စောရန်ပိုင်အနောက်,true,false,1112002,postal MM spelling not in primary/alias set,v3,false
4326d91f-4442-4d6b-a2d5-492de80c53d5,en,Saw Yan Paing_West Quarter,sawyanpaingwest,true,false,1112002,postal EN spelling not in primary/alias set,v3,false
1488ecbb-d376-4394-85a7-1a5c851f594a,my,စောရန်ပိုင်(အရှေ့) ရပ်ကွက်,စောရန်ပိုင်အရှေ့,true,false,1112003,postal MM spelling not in primary/alias set,v3,false
1488ecbb-d376-4394-85a7-1a5c851f594a,en,Saw Yan Paing_East Quarter,sawyanpaingeast,true,false,1112003,postal EN spelling not in primary/alias set,v3,false
03987ecd-95c1-47e2-8f41-5cb59f380ac5,my,စောရန်ပိုင်တောင် ရပ်ကွက်,စောရန်ပိုင်တောင်,true,false,1112004,postal MM spelling not in primary/alias set,v3,false
03987ecd-95c1-47e2-8f41-5cb59f380ac5,en,Saw Yan Paing_South Quarter,sawyanpaingsouth,true,false,1112004,postal EN spelling not in primary/alias set,v3,false
186afb5f-f8f4-41f0-bc6a-4a5b77df1732,my,စောရန်ပိုင်မြောက် ရပ်ကွက်,စောရန်ပိုင်မြောက်,true,false,1112006,postal MM spelling not in primary/alias set,v3,false
186afb5f-f8f4-41f0-bc6a-4a5b77df1732,en,Saw Yan Paing_North Quarter,sawyanpaingnorth,true,false,1112006,postal EN spelling not in primary/alias set,v3,false
f6f06e23-d5d7-4c8d-97bd-171eeed0606a,my,မြို့မ ရပ်ကွက်,မ,true,false,1120001,postal MM spelling not in primary/alias set,v3,false
f6f06e23-d5d7-4c8d-97bd-171eeed0606a,en,Myo Ma Quarter,myoma,true,false,1120001,postal EN spelling not in primary/alias set,v3,false
c0b70f42-48db-4a23-86ce-64d8094cbfd9,my,ဗိုလ်ချိုအမှတ် (၁) ရပ်ကွက်,ဗိုလ်ချို၁,true,false,1120019,postal MM spelling not in primary/alias set,v3,false
c0b70f42-48db-4a23-86ce-64d8094cbfd9,en,Bo Cho No (1) Quarter,bocho1,true,false,1120019,postal EN spelling not in primary/alias set,v3,false
8456bac6-30e6-4f37-a54c-d97c110ebd3b,my,ဗိုလ်ချိုအမှတ် (၂) ရပ်ကွက်,ဗိုလ်ချို၂,true,false,1120020,postal MM spelling not in primary/alias set,v3,false
8456bac6-30e6-4f37-a54c-d97c110ebd3b,en,Bo Cho No (2) Quarter,bocho2,true,false,1120020,postal EN spelling not in primary/alias set,v3,false
852af3e9-ceed-4152-a8e5-0b35d49fafdb,my,ဆရာစံ ရပ်ကွက်,ဆရာစံ,true,false,1120021,postal MM spelling not in primary/alias set,v3,false
852af3e9-ceed-4152-a8e5-0b35d49fafdb,en,Sa Yar San Quarter,sayarsan,true,false,1120021,postal EN spelling not in primary/alias set,v3,false
0049e4c9-5afb-41fe-aca9-f22a6622b835,en,Thongwa (West) Village Tract,thongwawest,true,false,1131211,postal EN spelling not in primary/alias set,v3,false
190b6979-86fa-42d3-b316-7debdd609c08,en,Kyone Kyone Kya Village Tract,kyonekyonekya,true,false,1132203,postal EN spelling not in primary/alias set,v3,false
5b4554bf-5b38-4ea5-98cd-0d9ac649ab76,en,Ka Ma Ka Loke Village Tract,kamakaloke,true,false,1132217,postal EN spelling not in primary/alias set,v3,false
0af6d724-87e1-4a49-8f15-9d393fb1b741,en,Sin Kyu Village Tract,sinkyu,true,false,1132241,postal EN spelling not in primary/alias set,v3,false
f62e0298-be50-4e7c-aa24-b66b61cedee7,en,Pyin Ka Toe Village Tract,pyinkatoe,true,false,1135202,postal EN spelling not in primary/alias set,v3,false
928479ac-090c-4d69-8c11-40963d4ac346,en,Sin Sa Kan Village Tract,sinsakan,true,false,1138211,postal EN spelling not in primary/alias set,v3,false
5e32dc17-2411-4786-b6d7-217b63a3b991,my,အမှတ် (၁၁) ရပ်ကွက် | အမှတ်(၁၁) ရပ်ကွက်,၁၁၁၁,true,false,1141003,postal MM spelling not in primary/alias set,v3,false
63a8a8d7-71f3-4c24-9dc2-1bd6f7ff6c1e,my,ရွာသာကြီး (တောင်) ကျေးရွာအုပ်စု,ရွာသာကြီးတောင်,true,false,1143200,postal MM spelling not in primary/alias set,v3,false
c2f72006-6351-4c08-b709-40609f19568e,my,သုံးခွ (တောင်) ကျေးရွာအုပ်စု,သုံးခွတောင်,true,false,1143201,postal MM spelling not in primary/alias set,v3,false
21bc13ce-d666-4441-9c7f-64b882f385df,my,လေးဒေါင့်ကန် ကျေးရွာအုပ်စု,လေးဒေါင့်ကန်,true,false,1143202,postal MM spelling not in primary/alias set,v3,false
4dc0cba3-8ee9-42f4-a8cd-19d6d44e07b4,my,ရှမ်းတဲကြီး (တောင်) ကျေးရွာအုပ်စု,ရှမ်းတဲကြီးတောင်,true,false,1143204,postal MM spelling not in primary/alias set,v3,false
44545aa2-690e-47c1-b703-236afb30eec8,my,လမ်းဆုံပိုင်း ရပ်ကွက်,လမ်းဆုံပိုင်း,true,false,1160010,postal MM spelling not in primary/alias set,v3,false
44545aa2-690e-47c1-b703-236afb30eec8,en,Lan Son Paing Quarter,lansonpaing,true,false,1160010,postal EN spelling not in primary/alias set,v3,false
deb7a247-5358-4aa7-a9f9-c0f336ecbb5b,my,စျေးပိုင်း ရပ်ကွက်,စျေးပိုင်း,true,false,1160011,postal MM spelling not in primary/alias set,v3,false
deb7a247-5358-4aa7-a9f9-c0f336ecbb5b,en,Zay Paing Quarter,zaypaing,true,false,1160011,postal EN spelling not in primary/alias set,v3,false
fa5c9659-5ba8-4110-b200-27779c6b4300,my,ရွာမပိုင်း ရပ်ကွက်,ရွာမပိုင်း,true,false,1160012,postal MM spelling not in primary/alias set,v3,false
fa5c9659-5ba8-4110-b200-27779c6b4300,en,Ywar Ma Paing Quarter,ywarmapaing,true,false,1160012,postal EN spelling not in primary/alias set,v3,false
c17e6fef-0180-4cf9-9eea-0633d1207b0a,my,ဈေးကြို ရပ်ကွက်,ဈေးကြို,true,false,1201015,postal MM spelling not in primary/alias set,v3,false
c17e6fef-0180-4cf9-9eea-0633d1207b0a,en,Zay Kyo Quarter,zaykyo,true,false,1201015,postal EN spelling not in primary/alias set,v3,false
d9130edb-245b-41f1-a445-d8ff9cb914ea,my,နောင်ခရိ ကျေးရွာအုပ်စု,နောင်ခရိ,true,false,1201214,postal MM spelling not in primary/alias set,v3,false
b07411ba-594d-49a8-9566-7117a7e1e3e3,en,Yo Go Village Tract,yogo,true,false,1201218,postal EN spelling not in primary/alias set,v3,false
f6b509f7-8836-4624-b559-e0f85a3179b1,en,Pyin Ka Toe Kone Village Tract,pyinkatoekone,true,false,1202225,postal EN spelling not in primary/alias set,v3,false
0bd7b8d5-5140-438c-b3d3-18e15b6ef600,en,Gon Hnyin Nwei Village Tract,gonhnyinnwei,true,false,1203225,postal EN spelling not in primary/alias set,v3,false
296890f3-56bf-487d-b30e-65192ba277d9,en,Day Ba Yein Village Tract,daybayein,true,false,1204231,postal EN spelling not in primary/alias set,v3,false
2ac18c24-9714-40ce-b624-fa62f3873974,en,Lat Pan Kyun Village Tract,latpankyun,true,false,1205247,postal EN spelling not in primary/alias set,v3,false
e21c10a8-9356-44d7-8fdd-e366643bd206,en,Hlwa Zin Kone Village Tract,hlwazinkone,true,false,1207240,postal EN spelling not in primary/alias set,v3,false
943c8d69-c63c-4975-b527-41cbb6acdc98,en,Kawt Pa Ran Village Tract,kawtparan,true,false,1208212,postal EN spelling not in primary/alias set,v3,false
8919168b-e5b0-4eac-a43f-6ced1cc54b02,my,ဖေါင်စိန် ကျေးရွာအုပ်စု,ဖေါင်စိန်,true,false,1209210,postal MM spelling not in primary/alias set,v3,false
6a1e7d45-f032-43ac-b9f4-fd300c40b65f,en,Hnin Sone Village Tract,hninsone,true,false,1210222,postal EN spelling not in primary/alias set,v3,false
d351e881-94c2-40c2-bf19-c2798a210922,en,Maing Lun Village Tract,mainglun,true,false,1302214,postal EN spelling not in primary/alias set,v3,false
071bfb19-65b2-453b-a242-7490332edfba,en,Lawt Khaw Village Tract,lawtkhaw,true,false,1305216,postal EN spelling not in primary/alias set,v3,false
4c33556e-7adb-4669-8e9b-616aa19f7684,en,Kawt Go Village Tract,kawtgo,true,false,1306250,postal EN spelling not in primary/alias set,v3,false
82e51422-4969-4a31-b025-0d78b3819f30,en,Nat Kyi Sin Village Tract,natkyisin,true,false,1402223,postal EN spelling not in primary/alias set,v3,false
fac3e945-2504-449a-a752-4200a2344bb4,en,Ah Hmat Koe Village Tract,ahhmatkoe,true,false,1407220,postal EN spelling not in primary/alias set,v3,false
ba2a5d15-cf69-48ec-9a8a-ecbdc067a7dc,en,AhTwinBokPyin Village Tract,ahtwinbokpyin,true,false,1408202,postal EN spelling not in primary/alias set,v3,false
00c1f48e-4cfa-4fb1-a3af-8054b8fba371,my,ရွှေဟင်္သာ ရပ်ကွက်,ရွှေဟင်္သာ,true,false,1409001,postal MM spelling not in primary/alias set,v3,false
02121835-36fe-40c3-bc01-f1f515789438,en,Kyoe Kyar Inn Village Tract,kyoekyarinn,true,false,1503228,postal EN spelling not in primary/alias set,v3,false
ca61eb88-b79c-4d57-a1e0-b431b1a78071,my,မြွေရိုးကျောင်းစု ကျေးရွာအုပ်စု,မြွေရိုးကျောင်းစု,true,false,1504225,postal MM spelling not in primary/alias set,v3,false
204decc6-3f06-412f-b5e3-50d87f25383f,my,ရွှေပြည်အေး ကျေးရွာအုပ်စု,ရွှေပြည်အေး,true,false,1504227,postal MM spelling not in primary/alias set,v3,false
636fb412-24b3-47f9-8a62-64067be1e25d,en,vKyun Yaung Village Tract,vkyunyaung,true,false,1505201,postal EN spelling not in primary/alias set,v3,false
ffd93cae-8174-4b28-818d-cfeb128bed9a,en,Shwe In Gyin Quarter,shweingyin,true,false,1506002,postal EN spelling not in primary/alias set,v3,false
3c8016eb-2263-4ea3-8c72-4a9354f74862,en,Mak Hki Nu Village Tract,makhkinu,true,false,1601211,postal EN spelling not in primary/alias set,v3,false
3ba43f4e-b64f-45af-94b2-2d535a68e68e,en,Mein Kyaing Village Tract,meinkyaing,true,false,1601227,postal EN spelling not in primary/alias set,v3,false
b4743336-a136-4c8d-b7ca-c3616c3dd9ec,en,Nar Ma Khaw Village Tract,narmakhaw,true,false,1601239,postal EN spelling not in primary/alias set,v3,false
0671085c-6ee5-4ab8-abd3-7c0e106d4af6,en,Kun Kyaing Village Tract,kunkyaing,true,false,1601255,postal EN spelling not in primary/alias set,v3,false
dd0ebccb-6442-4026-96aa-4b16766c13e5,en,Pein Hsar Village Tract,peinhsar,true,false,1602204,postal EN spelling not in primary/alias set,v3,false
6a6f886c-68d1-4cb2-8da5-83b37af42faf,en,Man Kyawng Pang Sin Village Tract,mankyawngpangsin,true,false,1603207,postal EN spelling not in primary/alias set,v3,false
8f0a0c68-63f5-48c5-8c9e-d03e8856d660,en,Man Sant Village Tract,mansant,true,false,1603209,postal EN spelling not in primary/alias set,v3,false
40a982b0-e8ec-4e3a-814a-11d4cb726e0e,en,Long Laing Village Tract,longlaing,true,false,1603220,postal EN spelling not in primary/alias set,v3,false
9681df92-ee8f-4852-90cf-e0ae52ff1a27,en,Man Lwe Quarter,manlwe,true,false,1604007,postal EN spelling not in primary/alias set,v3,false
03a1e741-4266-4f82-a824-087bb9f85bb9,en,Kawng San Village Tract,kawngsan,true,false,1604240,postal EN spelling not in primary/alias set,v3,false
